"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
8495,461.2456,11.35,4.4,"Artifact","B1C21H32N5O6",-2.25,"Peak 4302 C21H35N5O6 + B1H-3 -> B1C21H32N5O6"
8496,271.0348,9.91,3.84,"Unknown","Unknown",-1.4,"Unknown"
8497,390.0518,9.75,3.86,"Artifact","C10H12N6Na2O8",-1.54,"guanosine C10H13N5O5 + H-1Na1 -> C10H12N5Na1O5 + N1Na1O3 -> C10H12N6Na2O8"
8498,429.2956,12.31,3.84,"Putative metabolite","C20H39N5O5",-1.12,"Netilmicin C21H41N5O7 - H2O1 -> C21H39N5O6 - C1O1 -> C20H39N5O5"
8499,331.0827,11.96,3.81,"Artifact","C18H14N1Na1O4",-1.96,"Cryptodorine C18H15N1O4 + H-1Na1 -> C18H14N1Na1O4"
8500,293.0749,9.69,3.93,"Artifact","[13]C1C15H13Na1O4",-1.34,"(R,S)-Norlaudanosoline C16H17N1O4 - H3N1 -> C16H14O4 + H-1Na1 -> C16H13Na1O4 + [13]C1C-1 -> [13]C1C15H13Na1O4"
8501,259.0409,9.34,3.64,"Artifact","C8H15N1Na1O3P1S1",-0.4,"Peak 5703 C7H14N1P1S1 + C1H1Na1O3 -> C8H15N1Na1O3P1S1"
8502,231.1697,8.75,3.66,"Putative metabolite","C9H21N5O2",-0.76,"Arginyl-Valine C11H23N5O3 - C2H2O1 -> C9H21N5O2"
8503,285.0293,9.03,3.92,"Artifact","C9H12N1Na1O6S1",-3.5,"phenylalanine C9H11N1O2 + H1Na1O4S1 -> C9H12N1Na1O6S1"
8504,471.3502,2.08,3.84,"Unknown","Unknown",-1.33,"Unknown"
8505,562.4214,2.29,3.81,"Unknown","Unknown",-1.31,"Unknown"
8506,664.3636,7.35,3.9,"Unknown","Unknown",-1.3,"Unknown"
8507,492.0719,10.78,3.94,"Artifact","C14H20N7Na2O6S2",-1.45,"methylnicotinamide C7H9N2O1 + H2 + H-1Na1 -> C7H10N2Na1O1 + Peak 6065 -> C13H19N7Na1O3S2 + C1H1Na1O3 -> C14H20N7Na2O6S2"
8508,312.0646,6.11,3.64,"Putative metabolite","C10H12N6O4S1",-1.69,"S-Adenosylmethionine C15H22N6O5S1 - C5H8 -> C10H14N6O5S1 - H2O1 -> C10H12N6O4S1"
8509,463.0494,5.03,3.8,"Artifact","[37]Cl1C14H16N7O7S1",-0.66,"Halosulfuron-methyl C13Cl1H15N6O7S1 + C1H1N1 -> C14Cl1H16N7O7S1 + [37]Cl1Cl-1 -> [37]Cl1C14H16N7O7S1"
8510,488.2492,9.83,3.77,"Putative metabolite","C21H36N4O9",-1.99,"Lysyl-Tyrosine C15H23N3O4 + H3N1 -> C15H26N4O4 + C6H10O5 -> C21H36N4O9"
8511,440.0404,10.83,3.77,"Putative metabolite","C15Cl1H14N6O6P1",-0.69,"Eszopiclone C17Cl1H17N6O3 + H1O3P1 -> C17Cl1H18N6O6P1 - C2H4 -> C15Cl1H14N6O6P1"
8512,786.4173,12.96,4.48,"Putative metabolite","C47H62O8S1",-0.97,"Bis(4-methoxybenzoyl)-3a,29-dihydroxy-8-multifloren-7-one C46H60O7 + H2S1 -> C46H62O7S1 + C1O1 -> C47H62O8S1"
8513,392.1107,11.86,3.8,"Artifact","B1C18H21O7S1",-1.52,"Peak 267 C18H24O7S1 + B1H-3 -> B1C18H21O7S1"
8514,335.1641,6.06,3.86,"Putative metabolite","C20H21N3O2",-2.16,"12-Hydroxynevirapine C15H14N4O2 + C5H8 -> C20H22N4O2 - H1N1 -> C20H21N3O2"
8515,382.0914,12,3.67,"Artifact","C17H22O6S1Si1",-2,"Peak 853 C14H14O3S1 + C3H8O3Si1 -> C17H22O6S1Si1"
8516,575.6942,13.98,5.26,"Artifact","C5H3K7O15",-1.84,"2K-2H H-2K2 + C1H1K1O3 + Peak 257 -> C4H1K7O12 + C1H2O3 -> C5H3K7O15"
8517,336.1218,4.52,5.34,"Artifact","C11H25Na1O8Si1",-0.48,"Tetraethylene glycol C8H18O5 + H-1Na1 -> C8H17Na1O5 + C3H8O3Si1 -> C11H25Na1O8Si1"
8518,252.1226,12.98,5.35,"Metabolite","C11H16N4O3",-1.43,"Histidinyl-Proline C11H16N4O3"
8519,316.1907,4.23,4.13,"Unknown","Unknown",-1.37,"Unknown"
8520,460.9904,8.92,3.67,"Unknown","Unknown",-1.33,"Unknown"
8521,293.0426,11.96,3.8,"Artifact","C8H13N3Na2O4S1",-1.31,"Peak 4300 C8H14N2O1S1 + H-1Na1 -> C8H13N2Na1O1S1 + N1Na1O3 -> C8H13N3Na2O4S1"
8522,285.1216,13.02,3.82,"Artifact","C13H19N1O6",-1.27,"Peak 2812 C13H21N1O7 - H2O1 -> C13H19N1O6"
8523,185.9112,14.53,3.78,"Artifact","[41]K1C1Na3O4",-2.19,"2Na-2H H-2Na2 + C1H1K1O3 + H1Na1O1 -> C1K1Na3O4 + [41]K1K-1 -> [41]K1C1Na3O4"
8524,247.9055,14.56,3.78,"Artifact","C3H1K1Na4O5",-1.28,"2Na-2H H-2Na2 + C1H1K1O3 + C2H3Na1O2 -> C3H2K1Na3O5 + H-1Na1 -> C3H1K1Na4O5"
8525,206.1142,7.85,3.82,"Artifact","[13]C1C11H15N1O2",-2.75,"1-(2,3-Dihydro-1H-pyrrolizin-5-yl)-1,4-pentanedione C12H15N1O2 + [13]C1C-1 -> [13]C1C11H15N1O2"
8526,235.0637,12.04,3.63,"Putative metabolite","C15H9N1O2",-1.58,"Piperolactam A C16H11N1O3 - C1H2O1 -> C15H9N1O2"
8527,652.4591,2.03,3.71,"Unknown","Unknown",-1.3,"Unknown"
8528,223.9055,14.52,3.83,"Artifact","C1H1K1Na4O5",-1.41,"2Na-2H H-2Na2 + C1H1K1O3 + H1Na1O1 -> C1K1Na3O4 + H1Na1O1 -> C1H1K1Na4O5"
8529,398.1341,11.03,3.89,"Putative metabolite","C18H18N6O5",-0.58,"FAD C27H33N9O15P2 - H2 -> C27H31N9O15P2 - C9H13N3O10P2 -> C18H18N6O5"
8530,332.0401,9.91,3.87,"Artifact","C9H11N5O7P1",-1.48,"Peak 6190 C9H12N5O7P1 - H1 -> C9H11N5O7P1"
8531,216.9862,12.01,3.78,"Unknown","Unknown",-1.44,"Unknown"
8532,424.0541,10.75,3.72,"Artifact","C15Ca1H18N2Na2O7",-1.34,"tyrosine C9H11N1O3 + C2H3N1 -> C11H14N2O3 + Ca1H-2 -> C11Ca1H12N2O3 + C2H3Na1O2 -> C13Ca1H15N2Na1O5 + C2H3Na1O2 -> C15Ca1H18N2Na2O7"
8533,208.0514,13.96,3.78,"Unknown","Unknown",-1.45,"Unknown"
8534,184.6233,19.03,3.83,"Artifact","[13]C0.5C8.5H16N2O2",-2.41,"N-(3-acetamidopropyl)pyrrolidin-2-one C9H16N2O2 + [13]C0.5C-0.5 -> [13]C0.5C8.5H16N2O2"
8535,292.9927,14.52,3.79,"Unknown","Unknown",-1.39,"Unknown"
8536,378.0032,8.86,3.76,"Artifact","C10H10N2Na4O8",-1.07,"phenylalanine C9H11N1O2 + H-2Na2 -> C9H9N1Na2O2 + N1Na1O3 -> C9H9N2Na3O5 + C1H1Na1O3 -> C10H10N2Na4O8"
8537,155.9472,8.25,3.85,"Unknown","Unknown",-1.53,"Unknown"
8538,392.1818,13.98,3.79,"Artifact","C17H24N6O5",-2.5,"Peak 3250 C16H22N6O3 + C1H2O2 -> C17H24N6O5"
8539,880.7503,3.61,3.88,"Unknown","Unknown",-1.28,"Unknown"
8540,757.9175,14.98,3.91,"Unknown","Unknown",-1.29,"Unknown"
8541,309.008,7.4,3.77,"Artifact","C9H12N1O7P1S1",-2.56,"Peak 8218 C8H11O7P1S1 + C1H1N1 -> C9H12N1O7P1S1"
8542,346.1007,9.73,3.89,"Artifact","C12H15N6Na1O5",-1.55,"guanosine C10H13N5O5 + H-1Na1 -> C10H12N5Na1O5 + C2H3N1 -> C12H15N6Na1O5"
8543,167.0787,8.87,3.83,"Unknown","Unknown",-1.51,"Unknown"
8544,333.9557,12.01,3.66,"Artifact","C9Cl1Cr1H11O8",-2.84,"Peak 8683 C9Cl1H11O5 + Cr1O3 -> C9Cl1Cr1H11O8"
8545,342.0823,15.65,3.78,"Artifact","C12H18N4O4S1Si1",-1.45,"Thiamine C12H16N4O1S1 + H2O3Si1 -> C12H18N4O4S1Si1"
8546,206.1463,10.73,3.92,"Artifact","[13]C1C7H19N3O3",-1.47,"Peak 1401 C8H19N3O3 + [13]C1C-1 -> [13]C1C7H19N3O3"
8547,452.3986,12,3.82,"Putative metabolite","C27H52N2O3",-1.78,"Pentacosanoylglycine C27H53N1O3 + H1N1 -> C27H54N2O3 - H2 -> C27H52N2O3"
8548,373.0115,9.62,3.78,"Artifact","C9H10N3Na3O9",-1.31,"Uridine C9H12N2O6 + H-2Na2 -> C9H10N2Na2O6 + N1Na1O3 -> C9H10N3Na3O9"
8549,250.1294,8.99,3.81,"Unknown","Unknown",-1.41,"Unknown"
8550,250.1295,7.98,3.75,"Artifact","C11H19N2Na1O3",-0.65,"Isoleucylproline C11H20N2O3 + H-1Na1 -> C11H19N2Na1O3"
8551,310.115,7.8,3.95,"Artifact","C12H19N2Na1O6",-2.96,"Prolylhydroxyproline C10H16N2O4 + C2H3Na1O2 -> C12H19N2Na1O6"
8552,285.1269,3.09,3.94,"Putative metabolite","C19H15N3",-1.06,"Quinacridone C20H12N2O2 - C1O1 -> C19H12N2O1 + H3N1O-1 -> C19H15N3"
8553,617.7857,11.8,3.64,"Unknown","Unknown",-1.3,"Unknown"
8554,205.0855,7.1,4.24,"Artifact","C10H11N3O2",-1.82,"Ricinine C8H8N2O2 + C2H3N1 -> C10H11N3O2"
8555,323.0619,9.08,3.79,"Putative metabolite","C18H13N1O3S1",-0.89,"Avenalumin III C18H13N1O3 + S1 -> C18H13N1O3S1"
8556,320.0753,15.03,3.82,"Putative metabolite","C16Cl1H17N2O1S1",-0.9,"Dedimethylchlorpromazine C15Cl1H15N2S1 + C1H2O1 -> C16Cl1H17N2O1S1"
8557,440.1358,12.63,3.81,"Artifact","[13]C1C14H22N5Na1O9",-2.1,"Peak 5612 C15H23N5O9 + H-1Na1 -> C15H22N5Na1O9 + [13]C1C-1 -> [13]C1C14H22N5Na1O9"
8558,452.0161,9.08,3.82,"Putative metabolite","C11H13N6O10P1S1",-2.11,"Cyclic GMP C10H12N5O7P1 + C1O1 -> C11H12N5O8P1 - H-1N-1O1 -> C11H13N6O7P1 + O3S1 -> C11H13N6O10P1S1"
8559,249.0429,10.95,3.68,"Putative metabolite","C15H7N1O3",-1.23,"Carbamazepine-O-quinone C15H10N2O3 - H3N1 -> C15H7N1O3"
8560,290.0613,13.04,4.39,"Putative metabolite","C18Cl1H11N2",-0.77,"Pinazepam C18Cl1H13N2O1 - H2O1 -> C18Cl1H11N2"
8561,301.1076,11.22,3.8,"Artifact","[13]C1C9H19N2Na3O4",-1.51,"Peak 6662 C10H22N2O4 + H-1Na1 -> C10H21N2Na1O4 + H-2Na2 -> C10H19N2Na3O4 + [13]C1C-1 -> [13]C1C9H19N2Na3O4"
8562,412.2062,8.03,3.84,"Putative metabolite","C16H32N2O10",-1.22,"Chondroitin D-glucuronate C16H27N1O11 + H2 -> C16H29N1O11 + H3N1O-1 -> C16H32N2O10"
8563,161.0514,7.82,6.86,"Metabolite","C6H11N1O2S1",-2.18,"trans-S-(1-Propenyl)-L-cysteine C6H11N1O2S1"
8564,487.3129,10.86,3.87,"Putative metabolite","C29H45N1O3S1",-1.82,"(2Z,4'Z)-2-(5-Methylthio-4-penten-2-ynylidene)-1,6-dioxaspiro[4.4]non-3-ene C13H14O2S1 + C16H30O1 -> C29H44O3S1 + H1N1 -> C29H45N1O3S1"
8565,411.9888,11.76,3.61,"Unknown","Unknown",-1.34,"Unknown"
8566,671.4664,2.46,4.88,"Unknown","Unknown",-1.3,"Unknown"
8567,402.3406,10.9,3.58,"Unknown","Unknown",-1.34,"Unknown"
8568,634.06,6.78,3.68,"Unknown","Unknown",-1.3,"Unknown"
8569,316.2116,14.64,4.6,"Putative metabolite","C14H28N4O4",-1.72,"Sakacin A C12H24N4O4 + C2H4 -> C14H28N4O4"
8570,404.1218,9.86,4.01,"Artifact","C20H22Na2O6",-1.54,"Quassinol C20H24O6 + H-2Na2 -> C20H22Na2O6"
8571,125.0301,15.54,3.71,"Metabolite","C6H7N1S1",-1.44,"4-Methyl-5-vinylthiazole C6H7N1S1"
8572,280.9867,9.06,3.86,"Unknown","Unknown",-1.39,"Unknown"
8573,156.0959,10.34,3.76,"Artifact","[13]C1C5H14N1Na1O2",-2.06,"Triethanolamine C6H15N1O3 - O1 + [13]C1C-1 -> [13]C1C5H15N1O2 + H-1Na1 -> [13]C1C5H14N1Na1O2"
8574,269.0514,10.08,3.83,"Putative metabolite","C15H11N1O2S1",-1.3,"Flavone C15H10O2 + H1N1 -> C15H11N1O2 + S1 -> C15H11N1O2S1"
8575,211.1018,12.94,5.67,"Artifact","[13]C1C7H15N2Na1O3",-1.93,"N6-Acetyl-L-lysine C8H16N2O3 + [13]C1C-1 -> [13]C1C7H16N2O3 + H-1Na1 -> [13]C1C7H15N2Na1O3"
8576,245.0883,9.06,4.2,"Unknown","Unknown",-1.42,"Unknown"
8577,169.0763,11.45,3.81,"Artifact","[13]C2C5H9N3O2",-0.67,"(S)-Spinacine C7H9N3O2 + [13]C1C-1 -> [13]C1C6H9N3O2 + [13]C1C-1 -> [13]C2C5H9N3O2"
8578,723.0072,6.75,3.88,"Unknown","Unknown",-1.29,"Unknown"
8579,234.0594,9.91,3.93,"Artifact","C6H13N1Na1O7",-1.83,"Galacturonic acid C6H10O7 + H3N1O-1 + H1Na1O1 -> C6H14N1Na1O7 - H1 -> C6H13N1Na1O7"
8580,317.1481,13.04,4.17,"Artifact","C14H23N1O7",-2.04,"Peak 2812 C13H21N1O7 - H2O1 -> C13H19N1O6 + C1H4O1 -> C14H23N1O7"
8581,341.1627,9.87,4.24,"Metabolite","C20H23N1O4",0.02,"Naltrexone C20H23N1O4"
8582,340.0042,14.66,3.79,"Putative metabolite","C9H12N2O8S2",-2.04,"Deoxyuridine C9H12N2O5 + S1 -> C9H12N2O5S1 + O3S1 -> C9H12N2O8S2"
8583,214.0549,11.92,3.68,"Artifact","[41]K1C7H13N2O3",-2.13,"N-Acetylornithine C7H14N2O3 + H-1K1 -> C7H13K1N2O3 + [41]K1K-1 -> [41]K1C7H13N2O3"
8584,249.06,14.34,3.9,"Artifact","[13]C1C7H13N2O5P1",-1.76,"pyridoxamine-5-phosphate C8H13N2O5P1 + [13]C1C-1 -> [13]C1C7H13N2O5P1"
8585,247.0357,9.86,3.87,"Putative metabolite","C11H7N2O5",-0.82,"Adrenochrome o-semiquinone C9H10N1O3 + C1O2 -> C10H10N1O5 - H-1N-1O1 -> C10H11N2O4 + H1N1 -> C10H12N3O4 + C1O2 -> C11H12N3O6 - H2O1 -> C11H10N3O5 - H3N1 -> C11H7N2O5"
8586,415.0774,11.96,3.94,"Artifact","C12F1H20K1N3Na1O8",-1.16,"Peak 692 C9F1H14N3O3 + H1Na1O1 -> C9F1H15N3Na1O4 + C1H1K1O2 -> C10F1H16K1N3Na1O6 + C2H4O2 -> C12F1H20K1N3Na1O8"
8587,414.107,14.24,3.94,"Putative metabolite","C13H26N4O5S3",-1.13,"Brinzolamide C12H21N3O5S3 + C1H2 -> C13H23N3O5S3 + H3N1 -> C13H26N4O5S3"
8588,173.0675,4.17,4,"Unknown","Unknown",-1.5,"Unknown"
8589,641.8071,14.53,3.77,"Unknown","Unknown",-1.3,"Unknown"
8590,344.0189,16.46,3.72,"Artifact","C12H17Na1O4S3",-0.68,"Peak 8748 C11H16O1S3 + C1H1Na1O3 -> C12H17Na1O4S3"
8591,118.1422,18.67,4.18,"Unknown","Unknown",-1.62,"Unknown"
8592,415.2552,13.21,4.66,"Putative metabolite","C25H37N1O2S1",-1.69,"Persicaxanthin C25H36O3 + S1 -> C25H36O3S1 - H-1N-1O1 -> C25H37N1O2S1"
8593,548.4143,2.09,3.76,"Artifact","[13]C2C35H54O3",-0.54,"Peak 6762 C36H50O2 + C1H4O1 -> C37H54O3 + [13]C1C-1 -> [13]C1C36H54O3 + [13]C1C-1 -> [13]C2C35H54O3"
8594,161.0387,10.57,3.61,"Artifact","Ring_artifact_C6H11N1O4",-1.52,"3-Methylglutaconic Acid C6H8O4 + H3N1 -> C6H11N1O4 + Ring_artifact -> Ring_artifact_C6H11N1O4"
8595,311.1593,11.3,5.04,"Unknown","Unknown",-1.38,"Unknown"
8596,188.059,6.3,3.79,"Metabolite","C10H8N2O2",-2.25,"(-)-3-Cyanomethyl-3-hydroxy-1H-indol-2(3H)-one C10H8N2O2"
8597,188.0589,7.11,3.81,"Metabolite","C10H8N2O2",-1.71,"(-)-3-Cyanomethyl-3-hydroxy-1H-indol-2(3H)-one C10H8N2O2"
8598,286.6495,18.01,3.75,"Unknown","Unknown",-1.39,"Unknown"
8599,190.9996,8.74,3.64,"Artifact","C5H7N1Na2O2S1",-1.63,"Thiomorpholine 3-carboxylate C5H9N1O2S1 + H-2Na2 -> C5H7N1Na2O2S1"
8600,494.3033,10.63,3.79,"Putative metabolite","C23H46N2O7S1",-1.47,"Cystathionine sulfoxide C7H14N2O5S1 + H2O1 -> C7H16N2O6S1 + C16H30O1 -> C23H46N2O7S1"
8601,236.0888,9.72,3.7,"Artifact","C8H13N4Na1O3",-1.12,"Peak 4540 C8H14N4O3 + H-1Na1 -> C8H13N4Na1O3"
8602,153.1101,7.72,3.82,"Artifact","Ring_artifact_C7H11N3O1",-1.53,"N-Acetylhistamine C7H11N3O1 + Ring_artifact -> Ring_artifact_C7H11N3O1"
8603,415.1898,3.07,4.26,"Putative metabolite","C17H29N5O5S1",-2.07,"Isopentenyladenine-9-N-glucoside C17H25N5O4 + H2O1 -> C17H27N5O5 + H2S1 -> C17H29N5O5S1"
8604,255.0003,14.63,3.75,"Artifact","C5H14K1N1O4S2",-0.66,"Methionine sulfoxide C5H11N1O3S1 + H2S1 + H1K1O1 -> C5H14K1N1O4S2"
8605,427.0064,9.9,3.85,"Artifact","C10H20N1Na1Ni1O10S1",-1.16,"Triethanolamine C6H15N1O3 + O3S1 + C2H3Na1O2 -> C8H18N1Na1O8S1 + C2H2Ni1O2 -> C10H20N1Na1Ni1O10S1"
8606,427.0062,9.35,3.77,"Artifact","C10H17N1Na3O9P1S1",-1.7,"Peak 5703 C7H14N1P1S1 + C1H1Na1O3 -> C8H15N1Na1O3P1S1 + C1H1Na1O3 -> C9H16N1Na2O6P1S1 + C1H1Na1O3 -> C10H17N1Na3O9P1S1"
8607,460.225,11.35,3.85,"Artifact","C21H36N2O7S1",-1.47,"Peak 8260 C19H35N1O8S1 - H2O1 -> C19H33N1O7S1 + C2H3N1 -> C21H36N2O7S1"
8608,270.1444,16.34,3.67,"Putative metabolite","C10H18N6O3",-1.34,"Asparaginyl-Histidine C10H15N5O4 + H3N1O-1 -> C10H18N6O3"
8609,247.0861,10.69,3.83,"Unknown","Unknown",-1.41,"Unknown"
8610,190.0826,8.93,3.83,"Artifact","[13]C1C10H11N1O2",-1.4,"Indole-3-propionic acid C11H11N1O2 + [13]C1C-1 -> [13]C1C10H11N1O2"
8611,252.0588,9.35,3.64,"Artifact","C8H14Na2O6",-0.88,"Ethyl beta-D-glucopyranoside C8H16O6 + H-2Na2 -> C8H14Na2O6"
8612,312.9468,10.93,3.86,"Unknown","Unknown",-1.38,"Unknown"
8613,271.1461,15.74,3.92,"Unknown","Unknown",-1.4,"Unknown"
8614,210.9628,11.1,3.76,"Artifact","C5H4K1N1Na2O3",-2.07,"Pyroglutamic acid C5H7N1O3 + H-2Na2 -> C5H5N1Na2O3 + H-1K1 -> C5H4K1N1Na2O3"
8615,298.9797,10.1,3.73,"Unknown","Unknown",-1.38,"Unknown"
8616,456.9805,10.59,3.73,"Artifact","C9H18N1Na1Ni1O13Si1",-1.41,"3-Methylglutaconic Acid C6H8O4 + H3N1 -> C6H11N1O4 + C2H2Ni1O2 -> C8H13N1Ni1O6 + H4O4Si1 -> C8H17N1Ni1O10Si1 + C1H1Na1O3 -> C9H18N1Na1Ni1O13Si1"
8617,326.1482,13,4.13,"Artifact","C15H22N2O6",-1.27,"Peak 2812 C13H21N1O7 + C2H3N1 -> C15H24N2O7 - H2O1 -> C15H22N2O6"
8618,416.2507,18.87,3.48,"Unknown","Unknown",-1.34,"Unknown"
8619,321.1119,12.04,3.69,"Putative metabolite","C11H23N5S3",-1.07,"Nizatidine C12H21N5O2S2 + H2S1 -> C12H23N5O2S3 - C1O2 -> C11H23N5S3"
8620,269.138,13.01,5.14,"Artifact","C12H19N3O4",-1.65,"Prolylhydroxyproline C10H16N2O4 + C2H3N1 -> C12H19N3O4"
8621,323.1639,10.64,5.14,"Artifact","C19H21N3O2",-1.62,"6-allyl-8b-Carboxy-ergoline C18H20N2O2 + C1H1N1 -> C19H21N3O2"
8622,322.1283,13.05,4.14,"Artifact","[13]C1C12H23N1O6S1",-1.05,"Peak 8862 C13H23N1O6S1 + [13]C1C-1 -> [13]C1C12H23N1O6S1"
8623,219.0931,13.07,4.02,"Artifact","C8H17N1O4Si1",-1.9,"Peak 652 C7H13N1O3Si1 + C1H4O1 -> C8H17N1O4Si1"
8624,360.7989,5.39,3.69,"Unknown","Unknown",-1.36,"Unknown"
8625,605.7996,10.55,3.79,"Unknown","Unknown",-1.3,"Unknown"
8626,258.0856,5.31,3.76,"Metabolite","C10H14N2O6",-1.6,"Ribothymidine C10H14N2O6"
8627,189.0703,8.78,3.78,"Artifact","[13]C2C9H9N1O2",-1.38,"Peak 494 C10H7N1 + C1H2O2 -> C11H9N1O2 + [13]C1C-1 -> [13]C1C10H9N1O2 + [13]C1C-1 -> [13]C2C9H9N1O2"
8628,145.0459,10.58,3.79,"Artifact","[13]C1C5H8O4",-1.98,"3-Methylglutaconic Acid C6H8O4 + [13]C1C-1 -> [13]C1C5H8O4"
8629,332.1641,8.89,3.94,"Artifact","C15H28N1Na2O2S1",-1.46,"Peak 6250 C15H31N1O2S1 + H-2Na2 -> C15H29N1Na2O2S1 - H1 -> C15H28N1Na2O2S1"
8630,268.1215,10.51,3.75,"Artifact","C16H16N2O2",-1.2,"Peak 6457 C14H12N2 + C2H4O2 -> C16H16N2O2"
8631,188.9808,11.13,3.5,"Artifact","Ring_artifact_[13]C1C6H12N2O4",-1.47,"Tetrahydrodipicolinate C7H9N1O4 + [13]C1C-1 -> [13]C1C6H9N1O4 + H3N1 -> [13]C1C6H12N2O4 + Ring_artifact -> Ring_artifact_[13]C1C6H12N2O4"
8632,189.0161,9.42,3.76,"Unknown","Unknown",-1.47,"Unknown"
8633,500.2989,2.66,4.71,"Metabolite","C26H44O9",-0.73,"Mupirocin C26H44O9"
8634,400.1575,9.8,3.83,"Artifact","C14H25N4Na1O8",-1.23,"Peak 2332 C13H24N4O5 + C1H1Na1O3 -> C14H25N4Na1O8"
8635,269.211,4.94,4.3,"Unknown","Unknown",-1.4,"Unknown"
8636,300.029,9.34,3.73,"Artifact","C7H15N2Na2O4P1S1",-1.49,"Peak 5703 C7H14N1P1S1 + H1Na1O1 -> C7H15N1Na1O1P1S1 + N1Na1O3 -> C7H15N2Na2O4P1S1"
8637,412.0013,8.68,3.73,"Artifact","C11H11K1N4Na2O8",-0.89,"inosine C10H12N4O5 + H-2Na2 -> C10H10N4Na2O5 + C1H1K1O3 -> C11H11K1N4Na2O8"
8638,552.333,14.56,3.69,"Putative metabolite","C29H49N2O6P1",-0.32,"pyridoxamine-5-phosphate C8H13N2O5P1 - H2 -> C8H11N2O5P1 + C5H8 -> C13H19N2O5P1 + C16H30O1 -> C29H49N2O6P1"
8639,156.0597,7.05,3.83,"Artifact","B1C6H9O4",-1.99,"No edge connections."
8640,232.0852,7.43,4.04,"Metabolite","C12H12N2O3",-1.76,"Nalidixic Acid C12H12N2O3"
8641,345.0747,14.7,3.76,"Artifact","[13]C1C11H17N4O4P1S1",-1.54,"Thiamine monophosphate C12H17N4O4P1S1 + [13]C1C-1 -> [13]C1C11H17N4O4P1S1"
8642,251.8829,14.55,3.76,"Artifact","[41]K1C2H-1Na4O6",-1.32,"2Na-2H H-2Na2 + C1H1K1O3 + C1H1Na1O3 -> C2K1Na3O6 + H-1Na1 -> C2H-1K1Na4O6 + [41]K1K-1 -> [41]K1C2H-1Na4O6"
8643,176.0259,9.02,3.64,"Artifact","[13]C1C4H7N1Na2O3",-2.35,"4-Hydroxyproline C5H9N1O3 + H-2Na2 -> C5H7N1Na2O3 + [13]C1C-1 -> [13]C1C4H7N1Na2O3"
8644,219.041,7.56,3.74,"Artifact","C10H7N2O4",-1.91,"Peak 4638 C10H8N2O4 - H1 -> C10H7N2O4"
8645,267.0488,7.45,3.67,"Artifact","Ring_artifact_C10H13N5O4",-1.4,"Adenosine C10H13N5O4 + Ring_artifact -> Ring_artifact_C10H13N5O4"
8646,385.1327,15.62,3.82,"Artifact","[13]C1C14H24N4O4S1Si1",-1.54,"Thiamine C12H16N4O1S1 + [13]C1C-1 -> [13]C1C11H16N4O1S1 + C3H8O3Si1 -> [13]C1C14H24N4O4S1Si1"
8647,468.2705,15.27,3.79,"Putative metabolite","C29H40O3S1",-1.46,"Suprofen C14H12O3S1 + C16H30O1 -> C30H42O4S1 - C1H2O1 -> C29H40O3S1"
8648,311.0062,7.36,3.68,"Unknown","Unknown",-1.38,"Unknown"
8649,472.3034,12.7,4.2,"Unknown","Unknown",-1.33,"Unknown"
8650,130.0634,4.24,4.75,"Metabolite","C6H10O3",-3.12,"2-Methyl-3-ketovaleric acid C6H10O3"
8651,261.0082,14.55,3.64,"Artifact","C5H13N1Na2O4S2",-0.23,"Methionine sulfoxide C5H11N1O3S1 + H2S1 + H1Na1O1 -> C5H14N1Na1O4S2 + H-1Na1 -> C5H13N1Na2O4S2"
8652,127.0878,12.25,3.8,"Artifact","[15]N1C5H10N3",-1.72,"Peak 928 C5H10N4 + [15]N1N-1 -> [15]N1C5H10N3"
8653,402.0812,11.19,3.71,"Putative metabolite","C17H22O7S2",-1.26,"17-Beta-Estradiol-3,17-beta-sulfate C18H24O8S2 - C1H2O1 -> C17H22O7S2"
8654,349.0099,10.53,3.72,"Artifact","C15Cl1H10N1Na2O4",-1.5,"Peak 3862 C13Cl1H8N1O2 + C2H3Na1O2 -> C15Cl1H11N1Na1O4 + H-1Na1 -> C15Cl1H10N1Na2O4"
8655,242.1523,11.4,4.21,"Metabolite","C13H22O4",-2.03,"2-Carboxy-4-dodecanolide C13H22O4"
8656,312.9931,10.64,3.5,"Putative metabolite","C8H11N1O8S2",-1.57,"Clavulanate C8H9N1O5 + O3S1 -> C8H9N1O8S1 + H2S1 -> C8H11N1O8S2"
8657,419.1981,11.33,3.88,"Artifact","C19H33N1O7S1",-0.78,"Peak 8260 C19H35N1O8S1 - H2O1 -> C19H33N1O7S1"
8658,285.8615,14.53,3.57,"Artifact","C3K2Na4O5",-1.52,"2Na-2H H-2Na2 + C2H3K1O2 + H-2Na2 -> C2H-1K1Na4O2 + C1H1K1O3 -> C3K2Na4O5"
8659,187.085,13.05,4.79,"Metabolite","C8H13N1O4",-2.9,"2-Keto-6-acetamidocaproate C8H13N1O4"
8660,144.9238,14.48,3.77,"Artifact","[13]C1H-1K1Na2O3",-1.93,"2Na-2H H-2Na2 + C1H1K1O3 + [13]C1C-1 -> [13]C1H-1K1Na2O3"
8661,346.1284,13.02,4.01,"Artifact","B1C23H15N2O1",-1.9,"Peak 7032 C23H18N2O1 + B1H-3 -> B1C23H15N2O1"
