"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
9667,320.0315,13.64,4.29,"Artifact","Ring_artifact_C13H16N6O4",-0.15,"Peak 9921 C13H16N6O4 + Ring_artifact -> Ring_artifact_C13H16N6O4"
9668,306.0654,13.64,4.55,"Artifact","[15]N1C10H15N2O6S1",-0.68,"Peak 9670 C10H15N3O6S1 + [15]N1N-1 -> [15]N1C10H15N2O6S1"
9669,130.0379,13.64,4.03,"Artifact","MS2_fragment_C10H15N3O6S1",-0.9,"Peak 9670 C10H15N3O6S1 - Experiment_MS2_fragment -> MS2_fragment_C10H15N3O6S1"
9670,305.0682,13.65,6.6,"Putative metabolite","C10H15N3O6S1",-0.14,"S-Formylglutathione C11H17N3O7S1 - C1H2O1 -> C10H15N3O6S1"
9671,322.0947,13.65,6.26,"Artifact","C10H18N4O6S1",0.02,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1"
9672,248.1009,13.65,5.19,"Metabolite","C9H16N2O6",-0.26,"Glutamylthreonine C9H16N2O6"
9673,184.0251,13.65,5.65,"Unknown","Unknown",0.1,"Unknown"
9674,296.0151,13.65,5.55,"Unknown","Unknown",-0.03,"Unknown"
9675,337.058,13.65,5.3,"Putative metabolite","C10H15N3O8S1",-0.04,"5-Methylcytidine C10H15N3O5 + O3S1 -> C10H15N3O8S1"
9676,391.0269,13.65,4.87,"Artifact","C10H12N5Na2O7P1",0.19,"3'-AMP C10H14N5O7P1 + H-2Na2 -> C10H12N5Na2O7P1"
9677,192.9755,13.65,4.8,"Artifact","C4H5K1N1Na1O4",-0.86,"KOH H1K1O1 + H-1Na1 + Peak 12077 -> C4H5K1N1Na1O4"
9678,178.0214,13.65,4.71,"Artifact","Ring_artifact_[41]K1C1H-1K2O3",0.06,"2K-2H H-2K2 + C1H1K1O3 + [41]K1K-1 -> [41]K1C1H-1K2O3 + Ring_artifact -> Ring_artifact_[41]K1C1H-1K2O3"
9679,215.0074,13.65,4.31,"Artifact","Ring_artifact_C5H14N1O6P1",0.08,"Glycerylphosphorylethanolamine C5H14N1O6P1 + Ring_artifact -> Ring_artifact_C5H14N1O6P1"
9680,306.0715,13.65,5.61,"Artifact","[13]C1C9H15N3O6S1",0.04,"Peak 9670 C10H15N3O6S1 + [13]C1C-1 -> [13]C1C9H15N3O6S1"
9681,354.0845,13.65,5.24,"Artifact","C10H18N4O8S1",0.1,"Peak 9675 C10H15N3O8S1 + H3N1 -> C10H18N4O8S1"
9682,370.0483,13.65,4.94,"Artifact","[13]C1C9H13N5Na1O7P1",0.23,"3'-AMP C10H14N5O7P1 + H-1Na1 -> C10H13N5Na1O7P1 + [13]C1C-1 -> [13]C1C9H13N5Na1O7P1"
9683,382.0326,13.65,4.98,"Artifact","C10H16K1N4Na1O6S1",-0.18,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-1Na1 -> C10H17N4Na1O6S1 + H-1K1 -> C10H16K1N4Na1O6S1"
9684,367.0218,13.65,4.82,"Artifact","C8H15N3Na1O8P1S1",-0.77,"Peak 9753 C8H16N3O8P1S1 + H-1Na1 -> C8H15N3Na1O8P1S1"
9685,259.0457,13.65,5.5,"Metabolite","C6H14N1O8P1",0.01,"D-glucosamine-1/6-phosphate C6H14N1O8P1"
9686,555.0174,13.65,4.71,"Artifact","C13H20K1N5O13P2",-0.74,"Peak 9665 C14H23N5O14P2 - C1H2O1 -> C13H21N5O13P2 + H-1K1 -> C13H20K1N5O13P2"
9687,529.0615,13.65,4.71,"Artifact","C14H21N5O13P2",-0.74,"Adenosine diphosphate ribose C15H23N5O14P2 - C1H2O1 -> C14H21N5O13P2"
9688,324.0989,13.65,4.32,"Artifact","[18]O1C10H18N4O5S1",0.16,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + [18]O1O-1 -> [18]O1C10H18N4O5S1"
9689,887.9747,13.65,4.77,"Artifact","C31H25K3N4Na2O15S1",-0.37,"Peak 9536 C12H13N3O5 + Peak 9522 -> C31H26N4O10 + H-1Na1 -> C31H25N4Na1O10 + Peak 10168 -> C31H25K3N4Na2O15S1"
9690,295.0587,13.66,5.99,"Artifact","C8H19K1N1O6P1",0.02,"DL-2-Aminooctanoic acid C8H17N1O2 + H2K1O4P1 -> C8H19K1N1O6P1"
9691,193.0255,13.66,5.43,"Artifact","C6H8K1N3O2",-0.73,"L-2-Amino-3-(1-pyrazolyl)propanoic acid C6H9N3O2 + H-1K1 -> C6H8K1N3O2"
9692,888.1421,13.66,4.64,"Artifact","C31H44N2O20S3Si1",-0.25,"Peak 9332 C13H24N2O9S1 + Peak 9817 -> C28H36N2O17S3 + C3H8O3Si1 -> C31H44N2O20S3Si1"
9693,343.0241,13.66,4.72,"Artifact","C10H14K1N3O6S1",-0.18,"Peak 9670 C10H15N3O6S1 + H-1K1 -> C10H14K1N3O6S1"
9694,357.2094,13.66,4.57,"Artifact","[13]C1C15H28N4O5",-0.21,"Peak 9728 C16H28N4O5 + [13]C1C-1 -> [13]C1C15H28N4O5"
9695,357.1901,13.66,4.42,"Putative metabolite","C16H27N3O6",-0.32,"Ophthalmic acid C11H19N3O6 + C5H8 -> C16H27N3O6"
9696,369.045,13.66,5.91,"Artifact","C10H13N5Na1O7P1",0.08,"3'-AMP C10H14N5O7P1 + H-1Na1 -> C10H13N5Na1O7P1"
9697,332.1331,13.66,5.73,"Metabolite","C12H20N4O7",0.3,"Zanamivir C12H20N4O7"
9698,333.1364,13.66,4.8,"Artifact","[13]C1C11H20N4O7",0.46,"Zanamivir C12H20N4O7 + [13]C1C-1 -> [13]C1C11H20N4O7"
9699,297.0569,13.66,4.84,"Artifact","[41]K1C8H19N1O6P1",-0.25,"DL-2-Aminooctanoic acid C8H17N1O2 + H2K1O4P1 -> C8H19K1N1O6P1 + [41]K1K-1 -> [41]K1C8H19N1O6P1"
9700,298.0502,13.66,4.85,"Artifact","C9H15K1N4O3S1",-0.02,"Peak 9765 C8H11N3O1S1 + H3N1 -> C8H14N4O1S1 + C1H1K1O2 -> C9H15K1N4O3S1"
9701,425.0403,13.66,4.57,"Artifact","C10H16N5O10P1Si1",0.25,"3'-AMP C10H14N5O7P1 + H2O3Si1 -> C10H16N5O10P1Si1"
9702,350.0705,13.66,4.28,"Artifact","[13]C1[18]O1C9H14N5O6P1",0.53,"3'-AMP C10H14N5O7P1 + [18]O1O-1 -> [18]O1C10H14N5O6P1 + [13]C1C-1 -> [13]C1[18]O1C9H14N5O6P1"
9703,349.0673,13.66,5.34,"Artifact","[18]O1C10H14N5O6P1",0.09,"3'-AMP C10H14N5O7P1 + [18]O1O-1 -> [18]O1C10H14N5O6P1"
9704,887.4722,13.66,4.56,"Putative metabolite","C44H75N1O13P2",-0.94,"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C44H74N1O10P1 + H1O3P1 -> C44H75N1O13P2"
9705,352.1051,13.67,5.5,"Putative metabolite","C11H20N4O7S1",0.48,"S-(Hydroxymethyl)glutathione C11H19N3O7S1 + H1N1 -> C11H20N4O7S1"
9706,361.0542,13.67,5.1,"Artifact","[13]C1C9H17K1N4O6S1",-0.72,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + [13]C1C-1 -> [13]C1C9H18N4O6S1 + H-1K1 -> [13]C1C9H17K1N4O6S1"
9707,296.0621,13.67,4.87,"Artifact","[13]C1C7H19K1N1O6P1",-0.13,"DL-2-Aminooctanoic acid C8H17N1O2 + [13]C1C-1 -> [13]C1C7H17N1O2 + H2K1O4P1 -> [13]C1C7H19K1N1O6P1"
9708,467.0875,13.67,4.6,"Artifact","C13H22N5O10P1Si1",-0.31,"3'-AMP C10H14N5O7P1 + C3H8O3Si1 -> C13H22N5O10P1Si1"
9709,350.0515,13.67,4.8,"Putative metabolite","C11H15N2O9P1",0.05,"Nicotinamide ribotide C11H15N2O8P1 + O1 -> C11H15N2O9P1"
9710,190.059,13.67,4.9,"Metabolite","C6H10N2O5",-0.15,"L-beta-aspartyl-L-glycine C6H10N2O5"
9711,369.1898,13.67,4.7,"Putative metabolite","C17H27N3O6",0.5,"Bufotenine O-glucoside C18H26N2O6 - C1H2 -> C17H24N2O6 + H3N1 -> C17H27N3O6"
9712,198.1117,13.67,4.74,"Putative metabolite","C8H14N4O2",-0.12,"gamma-Glutamyl-beta-aminopropiononitrile C8H13N3O3 - H-1N-1O1 -> C8H14N4O2"
9713,405.116,13.67,4.32,"Putative metabolite","C12H20N7O7P1",0.45,"N-Acetylcadaverine C7H16N2O1 + C10H12N5O6P1 -> C17H28N7O7P1 - C5H8 -> C12H20N7O7P1"
9714,419.9883,13.67,4.62,"Artifact","C10H15K2N4Na1O6S1",0.27,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-1Na1 -> C10H17N4Na1O6S1 + H-2K2 -> C10H15K2N4Na1O6S1"
9715,230.9313,13.67,4.5,"Artifact","C4H4K2N1Na1O4",-0.36,"aspartate C4H7N1O4 + H-2K2 -> C4H5K2N1O4 + H-1Na1 -> C4H4K2N1Na1O4"
9716,404.9774,13.67,4.44,"Artifact","C8H14K1N3Na1O8P1S1",0,"Peak 9753 C8H16N3O8P1S1 + H-1Na1 -> C8H15N3Na1O8P1S1 + H-1K1 -> C8H14K1N3Na1O8P1S1"
9717,347.063,13.68,7.28,"Metabolite","C10H14N5O7P1",0.24,"3'-AMP C10H14N5O7P1"
9718,348.0663,13.68,6.32,"Artifact","[13]C1C9H14N5O7P1",0.4,"3'-AMP C10H14N5O7P1 + [13]C1C-1 -> [13]C1C9H14N5O7P1"
9719,360.0506,13.68,5.99,"Artifact","C10H17K1N4O6S1",-0.04,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-1K1 -> C10H17K1N4O6S1"
9720,407.001,13.68,5.44,"Artifact","C10H12K1N5Na1O7P1",-0.22,"3'-AMP C10H14N5O7P1 + H-1Na1 -> C10H13N5Na1O7P1 + H-1K1 -> C10H12K1N5Na1O7P1"
9721,694.1258,13.68,4.97,"Artifact","C20H28N10O14P2",0.53,"3'-AMP C10H14N5O7P1 * 2 -> C20H28N10O14P2"
9722,392.0402,13.68,4.39,"Artifact","C10H17K1N4O8S1",0.55,"Peak 9675 C10H15N3O8S1 + H3N1 -> C10H18N4O8S1 + H-1K1 -> C10H17K1N4O8S1"
9723,348.0604,13.68,5.49,"Artifact","[15]N1C10H14N4O7P1",-0.81,"3'-AMP C10H14N5O7P1 + [15]N1N-1 -> [15]N1C10H14N4O7P1"
9724,362.0481,13.68,4.79,"Artifact","[41]K1C10H17N4O6S1",1.67,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-1K1 -> C10H17K1N4O6S1 + [41]K1K-1 -> [41]K1C10H17N4O6S1"
9725,408.0042,13.69,4.42,"Artifact","[13]C1C9H12K1N5Na1O7P1",0.16,"3'-AMP C10H14N5O7P1 + H-1Na1 -> C10H13N5Na1O7P1 + [13]C1C-1 -> [13]C1C9H13N5Na1O7P1 + H-1K1 -> [13]C1C9H12K1N5Na1O7P1"
9726,481.0938,13.69,4.33,"Artifact","C15H23N5O9S2",-0.17,"Peak 9670 C10H15N3O6S1 + Peak 9657 -> C15H23N5O9S2"
9727,277.9482,13.69,4.25,"Artifact","C6Ca1H8K1Na1O6",-0.16,"CH2COOCa C2Ca1H2O2 + C2H3K1O2 + C2H3Na1O2 -> C6Ca1H8K1Na1O6"
9728,356.2059,13.69,5.35,"Artifact","C16H28N4O5",0.2,"DL-2-Aminooctanoic acid C8H17N1O2 + Peak 9825 -> C16H28N4O5"
9729,444.9569,13.69,4.89,"Artifact","C10H11K2N5Na1O7P1",-0.24,"3'-AMP C10H14N5O7P1 + H-1Na1 -> C10H13N5Na1O7P1 + H-2K2 -> C10H11K2N5Na1O7P1"
9730,506.9574,13.69,4.58,"Artifact","C11H13K2N5Na1O10P1",-0.42,"3'-AMP C10H14N5O7P1 + Peak 10092 -> C11H13K2N5Na1O10P1"
9731,596.0439,13.69,4.4,"Artifact","C13H23N6O15P3",-0.8,"Peak 9686 C11H20N5O15P3 + C2H3N1 -> C13H23N6O15P3"
9732,204.0747,13.69,5.55,"Metabolite","C7H12N2O5",-0.38,"L-beta-aspartyl-L-alanine C7H12N2O5"
9733,630.0671,13.7,4.65,"Artifact","[13]C1C16H26N3Na1O17P2",-0.37,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1Na1 -> C17H26N3Na1O17P2 + [13]C1C-1 -> [13]C1C16H26N3Na1O17P2"
9734,390.0612,13.7,4.77,"Artifact","C11H19K1N4O7S1",-0.12,"Peak 9705 C11H20N4O7S1 + H-1K1 -> C11H19K1N4O7S1"
9735,606.9137,13.7,4.6,"Artifact","Ring_artifact_C17H27N3O17P2",-0.03,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + Ring_artifact -> Ring_artifact_C17H27N3O17P2"
9736,286.8977,13.7,4.13,"Artifact","C4H5K3N1Na1O5",-0.13,"CH3COOK C2H3K1O2 + H-1K1 + C1H1K1O2 -> C3H3K3O4 + C1H1N1 -> C4H4K3N1O4 + H1Na1O1 -> C4H5K3N1Na1O5"
9737,368.206,13.7,5.17,"Putative metabolite","C17H28N4O5",-0.08,"2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine C11H18N4O4 + C1H2O1 -> C12H20N4O5 + C5H8 -> C17H28N4O5"
9738,203.0794,13.7,5.41,"Metabolite","C8H13N1O5",-0.14,"N-acetyl-L-2-aminoadipate(2-) C8H13N1O5"
9739,625.1118,13.71,5.55,"Artifact","[13]C1C16H30N4O17P2",-0.52,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H3N1 -> C17H30N4O17P2 + [13]C1C-1 -> [13]C1C16H30N4O17P2"
9740,398.0064,13.71,5.31,"Artifact","C10H16K2N4O6S1",0.17,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-2K2 -> C10H16K2N4O6S1"
9741,629.0636,13.71,5.38,"Artifact","C17H26N3Na1O17P2",-0.14,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1Na1 -> C17H26N3Na1O17P2"
9742,296.1615,13.71,4.49,"Artifact","C10H25N4O4P1",-0.53,"Peak 10267 C8H22N3O4P1 + C2H3N1 -> C10H25N4O4P1"
9743,346.043,13.71,4.84,"Artifact","[13]C1C7H16N3O8P1S1",-0.21,"Peak 9753 C8H16N3O8P1S1 + [13]C1C-1 -> [13]C1C7H16N3O8P1S1"
9744,231.9152,13.71,3.87,"Artifact","Ring_artifact_C1K4O4",-0.16,"2K-2H H-2K2 + C1H1K1O3 + H1K1O1 -> C1K4O4 + Ring_artifact -> Ring_artifact_C1K4O4"
9745,187.0482,13.71,4.32,"Artifact","MS2_fragment_C7H12N2O5",-0.14,"L-beta-aspartyl-L-alanine C7H12N2O5 - Experiment_MS2_fragment -> MS2_fragment_C7H12N2O5"
9746,607.0818,13.71,6.56,"Metabolite","C17H27N3O17P2",-0.38,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2"
9747,624.1082,13.71,6.31,"Artifact","C17H30N4O17P2",-0.13,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H3N1 -> C17H30N4O17P2"
9748,386.0222,13.71,5.57,"Artifact","[13]C1C9H13K1N5O7P1",0.31,"3'-AMP C10H14N5O7P1 + [13]C1C-1 -> [13]C1C9H14N5O7P1 + H-1K1 -> [13]C1C9H13K1N5O7P1"
9749,369.2093,13.71,4.36,"Artifact","[13]C1C16H28N4O5",0.07,"Peak 9737 C17H28N4O5 + [13]C1C-1 -> [13]C1C16H28N4O5"
9750,626.1132,13.71,4.94,"Artifact","[18]O1C17H30N4O16P2",-1.33,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H3N1 -> C17H30N4O17P2 + [18]O1O-1 -> [18]O1C17H30N4O16P2"
9751,211.1088,13.71,4.36,"Unknown","Unknown",0.06,"Unknown"
9752,199.0584,13.71,4.02,"Artifact","[34]S1C8H11N3O1",-1.61,"Peak 9765 C8H11N3O1S1 + [34]S1S-1 -> [34]S1C8H11N3O1"
9753,345.0397,13.72,5.85,"Putative metabolite","C8H16N3O8P1S1",-0.37,"Pyridoxamine 5'-phosphate C8H13N2O5P1 + H3N1 -> C8H16N3O5P1 + O3S1 -> C8H16N3O8P1S1"
9754,370.0348,13.72,4.27,"Artifact","C11H15K1N4O6S1",0.37,"Peak 9670 C10H15N3O6S1 + H-1K1 -> C10H14K1N3O6S1 + C1H1N1 -> C11H15K1N4O6S1"
9755,385.0189,13.72,6.58,"Artifact","C10H13K1N5O7P1",0.17,"3'-AMP C10H14N5O7P1 + H-1K1 -> C10H13K1N5O7P1"
9756,608.0853,13.72,5.81,"Artifact","[13]C1C16H27N3O17P2",-0.62,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + [13]C1C-1 -> [13]C1C16H27N3O17P2"
9757,387.0171,13.72,5.37,"Artifact","[41]K1C10H13N5O7P1",-0.04,"3'-AMP C10H14N5O7P1 + H-1K1 -> C10H13K1N5O7P1 + [41]K1K-1 -> [41]K1C10H13N5O7P1"
9758,667.0193,13.72,5.18,"Artifact","C17H25K1N3Na1O17P2",0.14,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1Na1 -> C17H26N3Na1O17P2 + H-1K1 -> C17H25K1N3Na1O17P2"
9759,185.069,13.72,5.04,"Putative metabolite","C8H11N1O4",-1.04,"Ethosuximide C7H11N1O2 + C1O2 -> C8H11N1O4"
9760,242.0305,13.72,4.8,"Artifact","C7H11K1N2O5",0.01,"L-beta-aspartyl-L-alanine C7H12N2O5 + H-1K1 -> C7H11K1N2O5"
9761,535.9191,13.72,4.35,"Artifact","C11H16K4N4O9S1",-0.88,"2K-2H H-2K2 + C1H1K1O3 + Peak 9719 -> C11H16K4N4O9S1"
9762,765.0989,13.72,4.51,"Artifact","C21H40K2N5Na1O13P2S1",0.18,"Peak 10267 C8H22N3O4P1 + C2H3N1 -> C10H25N4O4P1 + C1H1Na1O2 -> C11H26N4Na1O6P1 + Peak 10261 -> C21H40K2N5Na1O13P2S1"
9763,400.0044,13.72,4.48,"Artifact","[41]K1C10H16K1N4O6S1",0.47,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-2K2 -> C10H16K2N4O6S1 + [41]K1K-1 -> [41]K1C10H16K1N4O6S1"
9764,137.0478,13.72,5.26,"Artifact","MS2_fragment_C7H12N2O5",1.06,"L-beta-aspartyl-L-alanine C7H12N2O5 - Experiment_MS2_fragment -> MS2_fragment_C7H12N2O5"
9765,197.0624,13.72,5.55,"Putative metabolite","C8H11N3O1S1",-0.6,"Carbendazim C9H9N3O2 + H2S1 -> C9H11N3O2S1 - C1O1 -> C8H11N3O1S1"
9766,305.1223,13.72,5.3,"Putative metabolite","C11H19N3O7",0,"Ophthalmic acid C11H19N3O6 + O1 -> C11H19N3O7"
9767,424.9729,13.72,5.22,"Artifact","[41]K1C10H12K1N5O7P1",0.16,"3'-AMP C10H14N5O7P1 + H-2K2 -> C10H12K2N5O7P1 + [41]K1K-1 -> [41]K1C10H12K1N5O7P1"
9768,214.089,13.72,5.28,"Artifact","C8H14N4O1S1",-0.79,"Peak 9765 C8H11N3O1S1 + H3N1 -> C8H14N4O1S1"
9769,435.9624,13.72,4.94,"Artifact","C10H15K3N4O6S1",-0.11,"Peak 9670 C10H15N3O6S1 + H3N1 -> C10H18N4O6S1 + H-1K1 -> C10H17K1N4O6S1 + H-2K2 -> C10H15K3N4O6S1"
9770,279.9864,13.72,4.46,"Artifact","C7H10K2N2O5",-0.05,"L-beta-aspartyl-L-alanine C7H12N2O5 + H-2K2 -> C7H10K2N2O5"
9771,387.0235,13.72,4.55,"Metabolite","C9H15N3O10P2",-0.6,"dCDP C9H15N3O10P2"
9772,388.0203,13.72,4.43,"Artifact","[13]C1[41]K1C9H13N5O7P1",0.36,"3'-AMP C10H14N5O7P1 + [13]C1C-1 -> [13]C1C9H14N5O7P1 + H-1K1 -> [13]C1C9H13K1N5O7P1 + [41]K1K-1 -> [13]C1[41]K1C9H13N5O7P1"
9773,167.0583,13.72,4.22,"Metabolite","C8H9N1O3",-0.34,"Pyridoxal C8H9N1O3"
9774,230.0911,13.72,4.71,"Putative metabolite","C10H18N2S2",0.17,"Disulfiram C10H20N2S4 - H2S1 -> C10H18N2S3 - S1 -> C10H18N2S2"
9775,422.9749,13.73,6.12,"Artifact","C10H12K2N5O7P1",-0.12,"3'-AMP C10H14N5O7P1 + H-2K2 -> C10H12K2N5O7P1"
9776,646.0411,13.73,5.63,"Artifact","[13]C1C16H26K1N3O17P2",-0.45,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + [13]C1C-1 -> [13]C1C16H27N3O17P2 + H-1K1 -> [13]C1C16H26K1N3O17P2"
9777,609.0865,13.73,5.15,"Artifact","[18]O1C17H27N3O16P2",-1.12,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + [18]O1O-1 -> [18]O1C17H27N3O16P2"
9778,704.9752,13.73,4.94,"Artifact","C17H24K2N3Na1O17P2",0.11,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1Na1 -> C17H26N3Na1O17P2 + H-2K2 -> C17H24K2N3Na1O17P2"
9779,462.9289,13.73,4.82,"Artifact","[41]K1C10H11K2N5O7P1",-0.11,"3'-AMP C10H14N5O7P1 + H-1K1 -> C10H13K1N5O7P1 + [41]K1K-1 -> [41]K1C10H13N5O7P1 + H-2K2 -> [41]K1C10H11K2N5O7P1"
9780,386.0159,13.73,4.68,"Artifact","[15]N1C10H13K1N4O7P1",0.26,"3'-AMP C10H14N5O7P1 + [15]N1N-1 -> [15]N1C10H14N4O7P1 + H-1K1 -> [15]N1C10H13K1N4O7P1"
9781,198.9793,13.73,4.6,"Unknown","Unknown",-0.1,"Unknown"
9782,198.0658,13.73,4.48,"Artifact","[13]C1C7H11N3O1S1",-0.82,"Peak 9765 C8H11N3O1S1 + [13]C1C-1 -> [13]C1C7H11N3O1S1"
9783,341.0086,13.73,4.27,"Artifact","C10H12K1N3O6S1",-0.62,"Peak 10300 C10H13N3O6S1 + H-1K1 -> C10H12K1N3O6S1"
9784,290.0767,13.73,4.7,"Putative metabolite","C8H19O9P1",-0.11,"1-(sn-Glycero-3-phospho)-1D-myo-inositol C9H19O11P1 - C1O2 -> C8H19O9P1"
9785,193.9958,13.73,5.19,"Artifact","C3H8Na1O6P1",-0.93,"Methylphosphate C1H5O4P1 + C2H3Na1O2"
9786,647.0348,13.73,5.13,"Artifact","[41]K1C17H26N3O17P2",1.19,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1K1 -> C17H26K1N3O17P2 + [41]K1K-1 -> [41]K1C17H26N3O17P2"
9787,557.033,13.73,4.55,"Artifact","C13H22K1N5O13P2",-0.65,"Peak 9536 C12H13N3O5 + Peak 9727 -> C13H22K1N5O13P2"
9788,524.9296,13.73,4.43,"Artifact","[41]K1C11H13K2N5O10P1",-0.68,"3'-AMP C10H14N5O7P1 + H-1K1 -> C10H13K1N5O7P1 + Peak 9854 -> C11H13K3N5O10P1 + [41]K1K-1 -> [41]K1C11H13K2N5O10P1"
9789,645.0375,13.74,6.39,"Artifact","C17H26K1N3O17P2",-0.08,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1K1 -> C17H26K1N3O17P2"
9790,460.9308,13.74,5.54,"Artifact","C10H11K3N5O7P1",-0.15,"3'-AMP C10H14N5O7P1 + H-1K1 -> C10H13K1N5O7P1 + H-2K2 -> C10H11K3N5O7P1"
9791,683.9968,13.74,5.28,"Artifact","[13]C1C16H25K2N3O17P2",-0.16,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + [13]C1C-1 -> [13]C1C16H27N3O17P2 + H-2K2 -> [13]C1C16H25K2N3O17P2"
9792,139.0035,13.74,4.88,"Artifact","C4H6K1N1O2",0.43,"CH3CN C2H3N1 + C2H3K1O2"
9793,722.9466,13.74,4.98,"Artifact","[41]K1C17H24K2N3O17P2",1.02,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1K1 -> C17H26K1N3O17P2 + [41]K1K-1 -> [41]K1C17H26N3O17P2 + H-2K2 -> [41]K1C17H24K2N3O17P2"
9794,461.9343,13.74,4.55,"Artifact","[13]C1C9H11K3N5O7P1",-0.47,"3'-AMP C10H14N5O7P1 + [13]C1C-1 -> [13]C1C9H14N5O7P1 + H-1K1 -> [13]C1C9H13K1N5O7P1 + H-2K2 -> [13]C1C9H11K3N5O7P1"
9795,344.0983,13.74,4.47,"Putative metabolite","C21H16N2O1S1",0.1,"Sulfinpyrazone sulfide C23H20N2O2S1 - C2H4 -> C21H16N2O2S1 - O1 -> C21H16N2O1S1"
9796,344.0275,13.74,4.37,"Artifact","C6H18O12P2",-0.44,"sn-glycerol-3-phosphate C3H9O6P1 * 2 -> C6H18O12P2"
9797,231.9516,13.74,5.26,"Artifact","C3H7K1Na1O6P1",-0.43,"Methylphosphate C1H5O4P1 + C2H3Na1O2 + H-1K1 -> C3H7K1Na1O6P1"
9798,208.9494,13.74,5.23,"Artifact","C4H5K2N1O4",-0.62,"aspartate C4H7N1O4 + H-2K2 -> C4H5K2N1O4"
9799,423.9782,13.74,5.1,"Artifact","[13]C1C9H12K2N5O7P1",0.01,"3'-AMP C10H14N5O7P1 + [13]C1C-1 -> [13]C1C9H14N5O7P1 + H-2K2 -> [13]C1C9H12K2N5O7P1"
9800,622.8875,13.74,5,"Artifact","C12H14K4N5O13P1",-0.16,"3'-AMP C10H14N5O7P1 + Peak 10096 -> C12H14K4N5O13P1"
9801,173.0173,13.74,4.97,"Artifact","[13]C1C2H9O6P1",-1.56,"sn-glycerol-3-phosphate C3H9O6P1 + [13]C1C-1 -> [13]C1C2H9O6P1"
9802,320.0793,13.74,4.92,"Artifact","Ring_artifact_C13H16N6O4",0,"Peak 9921 C13H16N6O4 + Ring_artifact -> Ring_artifact_C13H16N6O4"
9803,189.0404,13.74,4.85,"Artifact","C3H12N1O6P1",-0.93,"sn-glycerol-3-phosphate C3H9O6P1 + H3N1 -> C3H12N1O6P1"
9804,660.8433,13.74,4.67,"Artifact","C12H13K5N5O13P1",-0.03,"3'-AMP C10H14N5O7P1 + Peak 10093 -> C12H13K5N5O13P1"
9805,275.1847,13.74,4.57,"Putative metabolite","C12H25N3O4",-0.7,"Carisoprodol C12H24N2O4 + H1N1 -> C12H25N3O4"
9806,498.8867,13.74,4.37,"Artifact","C10H10K4N5O7P1",-0.18,"3'-AMP C10H14N5O7P1 + H-2K2 -> C10H12K2N5O7P1 + H-2K2 -> C10H10K4N5O7P1"
9807,154.0032,13.74,4.45,"Artifact","C3H7O5P1",-0.59,"sn-glycerol-3-phosphate C3H9O6P1 - H2O1 -> C3H7O5P1"
9808,624.8858,13.74,4.45,"Artifact","[41]K1C12H14K3N5O13P1",-0.45,"3'-AMP C10H14N5O7P1 + Peak 10096 -> C12H14K4N5O13P1 + [41]K1K-1 -> [41]K1C12H14K3N5O13P1"
9809,685.9951,13.74,4.39,"Artifact","[13]C1[41]K1C16H25K1N3O17P2",-0.43,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + [13]C1C-1 -> [13]C1C16H27N3O17P2 + H-2K2 -> [13]C1C16H25K2N3O17P2 + [41]K1K-1 -> [13]C1[41]K1C16H25K1N3O17P2"
9810,187.9044,13.74,4.03,"Artifact","C1H3K2O4P1",-0.49,"Methylphosphate C1H5O4P1 + H-2K2"
