"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
7526,450.0851,16.27,4.06,"Artifact","C10H23N4Na4O8P1",-1.49,"Peak 726 C10H24N4O4 / 2 -> C5H12N2O2 + Peak 4291 -> C10H25N4Na2O8P1 + H-2Na2 -> C10H23N4Na4O8P1"
7527,555.2661,12.21,3.73,"Artifact","C23H37N7O9",-1.48,"No edge connections."
7528,411.1367,11.97,4.1,"Metabolite","C20H21N5O3S1",-0.46,"N-[4-[[5-[3-(2-aminoethyl)-1H-indol-5-yl]-1,2,4-oxadiazol-3-yl]methyl]phenyl]methanesulfonamide C20H21N5O3S1"
7529,208.031,4.18,4.07,"Metabolite","C9H8N2O2S1",-1.69,"2-(2-sulfanylidene-3H-benzimidazol-1-yl)acetic acid C9H8N2O2S1"
7530,227.104,11.85,4.16,"Artifact","[15]N1C9H14N3O3",-1.65,"(2S)-2-(3-aminopropanoylamino)-3-(1H-imidazol-5-yl)propanoic acid C9H14N4O3 + [15]N1N-1 -> [15]N1C9H14N3O3"
7531,227.1042,12.59,4.02,"Unknown","Unknown",-1.61,"Unknown"
7532,425.1176,7.66,4.12,"Artifact","C15H16N9Na1O5",-0.96,"adenosine C10H13N5O4 + Peak 238 -> C15H16N9Na1O5"
7533,399.1568,13.02,4.08,"Artifact","C15H29N1O9S1",-1.25,"Peak 8862 C13H23N1O6S1 + C1H4O1 -> C14H27N1O7S1 + C1H2O2 -> C15H29N1O9S1"
7534,303.1951,8.87,3.68,"Metabolite","C17H25N3O2",-1.4,"(2S)-1-[2-[(3-hydroxy-1-adamantyl)amino]acetyl]pyrrolidine-2-carbonitrile C17H25N3O2"
7535,212.9994,11.02,4.1,"Artifact","C5H6N1Na3O4",-1.92,"4-hydroxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid C5H7N1O3 + H-2Na2 -> C5H5N1Na2O3 + H1Na1O1 -> C5H6N1Na3O4"
7536,212.9994,14.57,3.85,"Unknown","Unknown",-1.64,"Unknown"
7537,331.7944,14.09,3.98,"Artifact","Ring_artifact_C4H8K3O8P1",-1.46,"2K-2H H-2K2 + C2H4O2 + H3O4P1 -> C2H5K2O6P1 + C2H3K1O2 -> C4H8K3O8P1 + Ring_artifact -> Ring_artifact_C4H8K3O8P1"
7538,337.0946,14.19,4.01,"Metabolite","C11H19N3O7S1",-0.68,"2-amino-5-[[1-(carboxymethylamino)-3-(hydroxymethylsulfanyl)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid C11H19N3O7S1"
7539,123.0436,7.77,4.22,"Metabolite","C5H5N3O1",-2.75,"pyrazine-2-carboxamide C5H5N3O1"
7540,228.1227,11.46,4.28,"Metabolite","C9H16N4O3",-2.02,"(2S)-5-(diaminomethylideneamino)-2-(2-oxoazetidin-1-yl)pentanoic acid C9H16N4O3"
7541,309.1146,10.65,4.06,"Artifact","[13]C1[34]S1C13H18N4O2",-1.3,"3-(ethylcarbamoylamino)-N-(2-methyl-1,3-benzothiazol-6-yl)propanamide C14H18N4O2S1 + [13]C1C-1 -> [13]C1C13H18N4O2S1 + [34]S1S-1 -> [13]C1[34]S1C13H18N4O2"
7542,238.0571,10.33,4.05,"Artifact","C14H10N2S1",-2.65,"4-methyl-2-(4-methylphenyl)-5-(1H-pyrazol-5-yl)-1,3-thiazole C14H13N3S1 - H3N1 -> C14H10N2S1"
7543,386.2648,11.21,4.08,"Metabolite","C17H34N6O4",-1.67,"(2S)-2-[(2-aminoacetyl)amino]-6-(4-aminobutylamino)-N-[2-oxo-2-[[(2S)-1-oxopropan-2-yl]amino]ethyl]hexanamide C17H34N6O4"
7544,389.1262,12.68,4.24,"Metabolite","C15H23N3O7S1",-1.36,"(2R)-2-[(R)-[[(6S)-6-amino-6-carboxyhexanoyl]amino]-carboxymethyl]-5-methyl-3,6-dihydro-2H-1,3-thiazine-4-carboxylic acid C15H23N3O7S1"
7545,845.779,14.85,4.03,"Unknown","Unknown",-1.26,"Unknown"
7546,326.008,12.25,3.85,"Artifact","C7H10N2Na4O7",-0.37,"piperidine-2-carboxylic acid C6H11N1O2 + C1H1Na1O2 -> C7H12N1Na1O4 + H-2Na2 -> C7H10N1Na3O4 + N1Na1O3 -> C7H10N2Na4O7"
7547,321.2251,14.76,4.18,"Unknown","Unknown",-1.47,"Unknown"
7548,701.3755,15.77,4.08,"Unknown","Unknown",-1.29,"Unknown"
7549,612.2451,13.08,4.1,"Artifact","C27F1H37N4O11",-1.33,"No edge connections."
7550,296.1168,11.18,3.73,"Metabolite","C17H16N2O3",-2.39,"[(5S)-11-carbamoyl-5,6-dihydrobenzo[b][1]benzazepin-5-yl] acetate C17H16N2O3"
7551,516.2348,7.28,4.2,"Metabolite","C30H30F2N4O2",-2.16,"N-[3-[1-[3-[4-(3,4-difluorophenyl)-1-oxophthalazin-2-yl]propyl]piperidin-4-yl]phenyl]acetamide C30H30F2N4O2"
7552,346.1067,13.02,3.79,"Artifact","C13H23Na1O7S1",-1.39,"Peak 382 C13H22O6S1 + H1Na1O1 -> C13H23Na1O7S1"
7553,380.0205,5.06,3.93,"Metabolite","C10H13N4O8P1S1",-3.49,"[(2R,3S,4R,5R)-3,4-dihydroxy-5-(6-oxo-2-sulfanylidene-3H-purin-9-yl)oxolan-2-yl]methyl dihydrogen phosphate C10H13N4O8P1S1"
7554,171.0665,10.32,3.64,"Artifact","C6H14K1N1O2",-1.98,"(2R)-1-amino-4-methylpentane-2,4-diol C6H15N1O2 + H-1K1 -> C6H14K1N1O2"
7555,302.0996,5.87,4.21,"Unknown","Unknown",-1.49,"Unknown"
7556,338.0347,17.3,3.89,"Metabolite","C10H15N2O7P1S1",-2.78,"1-[(2R,4S,5R)-5-(dihydroxyphosphinothioyloxymethyl)-4-hydroxyoxolan-2-yl]-5-methylpyrimidine-2,4-dione C10H15N2O7P1S1"
7557,385.1424,16.28,3.83,"Artifact","[13]C1C9H26N4Na1O8P1",-1.17,"Peak 726 C10H24N4O4 + [13]C1C-1 -> [13]C1C9H24N4O4 + H2Na1O4P1 -> [13]C1C9H26N4Na1O8P1"
7558,258.1628,7.74,3.75,"Metabolite","C17H22O2",-3.18,"3-(2-oct-1-ynylphenyl)propanoic acid C17H22O2"
7559,322.0467,8.91,4.07,"Artifact","C13H16N2Ni1O4",-1.09,"3-(1H-indol-3-yl)propanoic acid C11H11N1O2 + H3N1 -> C11H14N2O2 + C2H2Ni1O2 -> C13H16N2Ni1O4"
7560,314.0604,14.15,4.06,"Artifact","Ring_artifact_C2H-1K5O6",-1.48,"2K-2H H-2K2 + C1H1K1O3 + Peak 2596 -> C2H-1K5O6 + Ring_artifact -> Ring_artifact_C2H-1K5O6"
7561,563.9922,14.35,4.01,"Artifact","C9H22K1N2O19P1S1",-1.75,"Peak 8359 C7H15O14P1S1 + C2H3K1O2 -> C9H18K1O16P1S1 + H3N1 -> C9H21K1N1O16P1S1 + H1N1O3 -> C9H22K1N2O19P1S1"
7562,362.1369,9.87,3.5,"Metabolite","C19H22O7",-0.96,"(1S,2S,4R,5R,6R,9S,10R,17R)-5,10-dihydroxy-1,6-dimethyl-12-propan-2-yl-3,8,13-trioxapentacyclo[7.7.1.02,4.06,17.011,16]heptadeca-11,15-diene-7,14-dione C19H22O7"
7563,363.1998,9.08,3.98,"Unknown","Unknown",-1.43,"Unknown"
7564,397.1076,8.87,4.12,"Artifact","[13]C1C12H25K1O11",-2.14,"2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]acetic acid C12H24O8 + C1H1K1O3 -> C13H25K1O11 + [13]C1C-1 -> [13]C1C12H25K1O11"
7565,339.0406,6.75,4.2,"Putative metabolite","C8H14N5O6P1S1",-1.06,"dGMP C10H14N5O7P1 + H2S1 -> C10H16N5O7P1S1 - C2H2O1 -> C8H14N5O6P1S1"
7566,386.7126,8.8,4.12,"Unknown","Unknown",-1.41,"Unknown"
7567,186.0796,4.27,4.87,"Metabolite","C11H10N2O1",-1.54,"N-quinolin-3-ylacetamide C11H10N2O1"
7568,294.0855,8.97,4.15,"Artifact","C13H14N2O6",-1.07,"2-[(1R)-1-acetyloxy-2-methoxy-2-oxoethyl]-5-aminobenzoic acid C12H13N1O6 + C1H1N1 -> C13H14N2O6"
7569,301.0797,7.76,4.15,"Artifact","B1C11H16N1O6S1",-1.87,"No edge connections."
7570,274.0004,9.69,4.15,"Metabolite","C6H10O10S1",-3.4,"(2R,3S,4S,5R,6R)-3,4,6-trihydroxy-5-sulfooxyoxane-2-carboxylic acid C6H10O10S1"
7571,274.0005,11.44,4.05,"Unknown","Unknown",-1.53,"Unknown"
7572,419.1108,9.06,4.18,"Artifact","C15H23N3Na2O6S1",-1.2,"No edge connections."
7573,349.095,12.96,3.94,"Metabolite","C12H19N3O7S1",-1.8,"(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-(2-oxoethylsulfanyl)propan-2-yl]amino]-5-oxopentanoic acid C12H19N3O7S1"
7574,292.0033,14.33,4.09,"Artifact","C8H14N2Ni1O4S1",-1.81,"2-[4-(2-hydroxyethyl)-2,3-dihydropyrazin-1-yl]ethanesulfonic acid C8H16N2O4S1 + H-2Ni1 -> C8H14N2Ni1O4S1"
7575,284.0489,12.79,3.89,"Unknown","Unknown",-1.51,"Unknown"
7576,617.1386,14.18,3.97,"Metabolite","C20H33N3O15P2",0.15,"[(2R,3R,4R,5R,6R)-4-(dimethylamino)-5-hydroxy-6-[hydroxy-[hydroxy-[[(2R,3S,5R)-3-hydroxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy]phosphoryl]oxyphosphoryl]oxy-2-methyloxan-3-yl] acetate C20H33N3O15P2"
7577,245.0579,9.93,4.25,"Artifact","C8Ca1H15N1O5",-1.17,"(2S,3R,4S,5R)-2-methylpiperidine-3,4,5-triol C6H13N1O3 + C2Ca1H2O2 -> C8Ca1H15N1O5"
7578,245.0575,10.73,3.68,"Putative metabolite","C6H15N1O7S1",-2.36,"2-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]amino]ethanesulfonic acid C6H15N1O6S1 + O1 -> C6H15N1O7S1"
7579,489.3424,2.05,4.05,"Unknown","Unknown",-1.36,"Unknown"
7580,729.3093,12.59,4.18,"Unknown","Unknown",-1.28,"Unknown"
7581,462.2038,16.26,3.81,"Artifact","C27H27N4Na1O2",-1.36,"2-[4-[(1-benzylpiperidin-4-yl)methoxy]phenyl]-3H-benzimidazole-5-carboxamide C27H28N4O2 + H-1Na1 -> C27H27N4Na1O2"
7582,248.6302,14.26,3.91,"Unknown","Unknown",-1.57,"Unknown"
7583,244.0052,11.99,4.12,"Artifact","C5H7N2Na3O5",-1.62,"morpholine-4-carbaldehyde C5H9N1O2 + H-2Na2 -> C5H7N1Na2O2 + N1Na1O3 -> C5H7N2Na3O5"
7584,135.0566,13.84,4.76,"Unknown","Unknown",-1.93,"Unknown"
7585,300.0404,10.82,4.14,"Artifact","C11Ca1H13N2Na1O4",-1.69,"(2S)-2-amino-3-(4-hydroxyphenyl)-N-(2-oxoethyl)propanamide C11H14N2O3 + Ca1H-2 -> C11Ca1H12N2O3 + H1Na1O1 -> C11Ca1H13N2Na1O4"
7586,182.0695,11.29,5.3,"Artifact","C8H10N2O3",-1.97,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylic acid C7H9N1O4 + C2H3N1 -> C9H12N2O4 - C1H2O1 -> C8H10N2O3"
7587,338.0059,7.34,4.14,"Unknown","Unknown",-1.45,"Unknown"
7588,909.2503,3.27,3.78,"Unknown","Unknown",-1.26,"Unknown"
7589,265.1404,15.78,3.85,"Artifact","C11H20N3Na1O3",-0.62,"(2S)-2-[[(2S)-2-aminopropanoyl]amino]-3-methyl-N-[(2S)-1-oxopropan-2-yl]butanamide C11H21N3O3 + H-1Na1 -> C11H20N3Na1O3"
7590,712.2359,14.63,4.09,"Artifact","C34F6H38N4O2S2",-2.61,"4-[2-(2-methylpropyl)-1,3-thiazol-4-yl]-N-(3,3,3-trifluoropropyl)benzamide C17H19F3N2O1S1 * 2 -> C34F6H38N4O2S2"
7591,203.9964,12,4.14,"Artifact","Ring_artifact_C6H10N3O5",-1.66,"2-[(2R)-2-(aminomethyl)-2,4-dihydroxy-5-oxo-1H-imidazol-3-ium-3-yl]acetic acid C6H10N3O5 + Ring_artifact -> Ring_artifact_C6H10N3O5"
7592,245.1458,7.17,4.05,"Artifact","Ring_artifact_C12H23N1O4",-1.57,"(1R,2S,3S,4R,5R)-4-(cyclohexylamino)-5-(hydroxymethyl)cyclopentane-1,2,3-triol C12H23N1O4 + Ring_artifact -> Ring_artifact_C12H23N1O4"
7593,212.164,10.59,4.17,"Artifact","C10H20N4O1",-1.36,"(2S)-N-[(2S)-1-amino-1-oxopropan-2-yl]-1-[(2S)-2-aminopropanoyl]pyrrolidine-2-carboxamide C11H20N4O3 - C1O2 -> C10H20N4O1"
7594,212.1641,9.9,3.85,"Artifact","C10H20N4O1",-1.83,"(2S)-N-[(2S)-1-amino-1-oxopropan-2-yl]-2-[[(2S)-2-aminopropanoyl]amino]-4-methylpentanamide C12H24N4O3 - C1H2O1 -> C11H22N4O2 - C1H2O1 -> C10H20N4O1"
7595,199.1061,11.82,3.79,"Unknown","Unknown",-1.68,"Unknown"
7596,144.0435,15.61,4.46,"Unknown","Unknown",-1.88,"Unknown"
7597,302.0496,11.15,4.09,"Metabolite","C11H15N2O4P1S1",-1.94,"[5-[2-amino-5-(2-methylpropyl)-1,3-thiazol-4-yl]furan-2-yl]phosphonic acid C11H15N2O4P1S1"
7598,482.1164,16.27,4.05,"Artifact","C10H29N4Na1O12P2",-1.89,"Peak 726 C10H24N4O4 + H-1Na1 -> C10H23N4Na1O4 + H6O8P2 -> C10H29N4Na1O12P2"
7599,266.0906,7.67,4.08,"Metabolite","C12H14N2O5",-1.23,"(2S)-4-amino-4-oxo-2-(phenylmethoxycarbonylamino)butanoic acid C12H14N2O5"
7600,431.3043,11.37,3.8,"Putative metabolite","C26H41N1O4",-1.72,"(3S)-3-[(1S,3aS,4E,7aS)-4-[(2Z)-2-[(5S)-5-hydroxy-2-methylidenecyclohexylidene]ethylidene]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-1-yl]-3-hydroxy-N-propan-2-ylbutanamide C26H41N1O3 + O1 -> C26H41N1O4"
7601,157.0368,7.47,4.07,"Artifact","C5H4N5Na1",-2.29,"adenine C5H5N5 + H-1Na1 -> C5H4N5Na1"
7602,242.9983,7.7,4.06,"Artifact","C5H3N5Na2O4",-1.06,"hypoxanthine C5H4N4O1 + H-1Na1 -> C5H3N4Na1O1 + N1Na1O3 -> C5H3N5Na2O4"
7603,360.1215,13.05,4.56,"Artifact","[18]O1C13H23N2Na1O5S1",0.55,"(3S)-5-hydroxy-1-[(3S)-1-hydroxy-2,2,5,5-tetramethylpyrrolidin-3-yl]-3-sulfanylpyrrolidin-2-one C12H22N2O3S1 + C1H1Na1O3 -> C13H23N2Na1O6S1 + [18]O1O-1 -> [18]O1C13H23N2Na1O5S1"
7604,174.153,16.9,5.4,"Artifact","Ring_artifact_C6H14N4O2",-1.75,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 + Ring_artifact -> Ring_artifact_C6H14N4O2"
7605,181.0936,5.19,4.22,"Artifact","[13]C1C8H12N2O2",-2.03,"(2S)-2-amino-3-(4-aminophenyl)propanoic acid C9H12N2O2 + [13]C1C-1 -> [13]C1C8H12N2O2"
7606,282.1042,4.91,4.73,"Unknown","Unknown",-1.52,"Unknown"
7607,304.1138,8.91,4.12,"Putative metabolite","C9H16N6O6",-2.2,"(3S)-3-[[2-[[(2S)-2-amino-5-(diaminomethylideneamino)pentanoyl]amino]acetyl]amino]-4-oxobutanoic acid C12H22N6O5 + C2H2O1 -> C14H24N6O6 - C5H8 -> C9H16N6O6"
7608,264.0458,13,3.74,"Unknown","Unknown",-1.54,"Unknown"
7609,264.0437,15.47,3.78,"Artifact","Ring_artifact_C12H16N4O1S1",-1.54,"[4-amino-2-(propylamino)-1,3-thiazol-5-yl]-pyridin-3-ylmethanol C12H16N4O1S1 + Ring_artifact -> Ring_artifact_C12H16N4O1S1"
7610,325.8799,14.53,4.14,"Artifact","C4H3K2Na3O8",-1.18,"2Na-2H H-2Na2 + C1H1K1O3 + C1H1Na1O3 -> C2K1Na3O6 + C2H3K1O2 -> C4H3K2Na3O8"
7611,297.1006,11.2,4.06,"Artifact","C11Ca1H19N3O4",-1.52,"[2-(carbamoyloxymethyl)-2-methylpentyl] carbamate C9H18N2O4 + Ca1H-2 -> C9Ca1H16N2O4 + C2H3N1 -> C11Ca1H19N3O4"
7612,453.1316,9.07,4.16,"Artifact","C22H25N1Na1O6P1",0.26,"(6R,6aS,10S,10aR)-10-methyl-4-phenyl-6-[(E)-prop-1-enyl]-2,6,6a,9,10,10a-hexahydroisochromeno[4,3-c]pyridin-1-one C22H23N1O2 + H2Na1O4P1 -> C22H25N1Na1O6P1"
7613,469.3347,2.1,4.13,"Artifact","C25H47N3O3S1",-1.89,"(2R,4S,5S)-N-butyl-4-hydroxy-2,7-dimethyl-5-[[(2S)-2-(4-methylpentanoylamino)-4-methylsulfanylbutanoyl]amino]octanamide C25H49N3O4S1 - H2O1 -> C25H47N3O3S1"
7614,403.1237,13.57,5.77,"Artifact","B1C11H27N1O10P1Si1",-0.52,"Glycerophosphocholine C8H20N1O6P1 + B1H-1O1 -> B1C8H19N1O7P1 + C3H8O3Si1 -> B1C11H27N1O10P1Si1"
7615,334.1034,8.96,4.04,"Artifact","C12H23K1O8",-1.2,"2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]acetic acid C12H24O8 + H-1K1 -> C12H23K1O8"
7616,380.2404,11.76,3.93,"Unknown","Unknown",-1.42,"Unknown"
7617,341.1786,13.04,4.05,"Artifact","[13]C1C14H24N4O5",-1.69,"(2S)-2,6-diamino-N-[(1R,2R)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]hexanamide C15H24N4O5 + [13]C1C-1 -> [13]C1C14H24N4O5"
7618,401.1124,13.04,3.88,"Artifact","C15H24N1Na1O8S1",-0.92,"Peak 5731 C13H21N1O6S1 + C2H3Na1O2 -> C15H24N1Na1O8S1"
7619,343.1122,12.21,3.8,"Artifact","C11H21N1O11",-2.16,"Peak 1340 C10H19N1O8 + C1H2O3 -> C11H21N1O11"
7620,376.175,8.93,3.75,"Putative metabolite","C18H24N4O5",-0.93,"6-ethyl-5-phenylpyrimidine-2,4-diamine C12H14N4 + C6H10O5 -> C18H24N4O5"
7621,376.1715,14.08,3.91,"Metabolite","C24H25Cl1N2",-2.32,"N-[[(3S,4S)-4-benzylpyrrolidin-3-yl]methyl]-4-chloro-N-phenylaniline C24H25Cl1N2"
7622,282.0184,16.42,4.14,"Unknown","Unknown",-1.52,"Unknown"
7623,676.3181,11.53,4.12,"Unknown","Unknown",-1.3,"Unknown"
7624,242.1382,11.95,4.13,"Metabolite","C10H18N4O3",-1.28,"(2S)-1-[(2S)-2-[(2-aminoacetyl)amino]propanoyl]pyrrolidine-2-carboxamide C10H18N4O3"
7625,242.1383,12.97,3.94,"Metabolite","C10H18N4O3",-1.69,"(2S)-1-[(2S)-2-[(2-aminoacetyl)amino]propanoyl]pyrrolidine-2-carboxamide C10H18N4O3"
7626,329.1149,13.06,4.03,"Artifact","B1C10H16N5O7",-1.89,"Peak 5218 C10H19N5O7 + B1H-3 -> B1C10H16N5O7"
7627,256.1064,7.59,4.59,"Metabolite","C11H16N2O5",-1.87,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione C11H16N2O5"
7628,256.1062,16.59,4.07,"Metabolite","C11H16N2O5",-1.09,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3,5-dimethylpyrimidine-2,4-dione C11H16N2O5"
7629,384.1209,3.1,4.06,"Metabolite","C21H20O7",0.01,"(5R,5aR,8aR)-5-(4-hydroxy-3,5-dimethoxyphenyl)-5a,8,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-6-one C21H20O7"
7630,313.1527,13.07,4,"Metabolite","C15H23N1O6",-0.52,"(2S,3S,4R)-4-[(E,6R)-6-carboxyhept-4-en-2-yl]-3-(carboxymethyl)pyrrolidine-2-carboxylic acid C15H23N1O6"
7631,283.8821,14.53,4.11,"Artifact","C4H2K2Na4O4",-1.05,"2Na-2H H-2Na2 + C2H3K1O2 + H-2Na2 -> C2H-1K1Na4O2 + C2H3K1O2 -> C4H2K2Na4O4"
7632,319.3,5.05,4.12,"Artifact","[13]C2C16H39N1O3",-0.93,"(2S,3S,4R)-2-aminooctadecane-1,3,4-triol C18H39N1O3 + [13]C1C-1 -> [13]C1C17H39N1O3 + [13]C1C-1 -> [13]C2C16H39N1O3"
7633,340.0596,11.83,4.08,"Artifact","C7H21O11P1Si1",-1.55,"Peak 3419 C4H13O8P1 + C3H8O3Si1 -> C7H21O11P1Si1"
7634,340.0597,11.37,4.03,"Artifact","C8H21O10P1S1",-1.16,"Glycerophosphocholine C8H20N1O6P1 - H1N1 + H2O4S1 -> C8H21O10P1S1"
7635,701.877,15.75,3.94,"Unknown","Unknown",-1.29,"Unknown"
7636,533.2614,7.29,4.01,"Artifact","C30F2H33N5O2",-2.19,"N-[3-[1-[3-[4-(3,4-difluorophenyl)-1-oxophthalazin-2-yl]propyl]piperidin-4-yl]phenyl]acetamide C30H30F2N4O2 + H3N1 -> C30F2H33N5O2"
7637,163.0756,10.64,4.37,"Artifact","[13]C2C4H11N1O4",-0.51,"3-Methylglutaconic Acid C6H8O4 + H3N1 -> C6H11N1O4 + [13]C1C-1 -> [13]C1C5H11N1O4 + [13]C1C-1 -> [13]C2C4H11N1O4"
7638,458.1598,13.13,4,"Artifact","C26H21N5Na1O2",-1.1,"(4S)-3-[4-(6-amino-5-pyrimidin-2-ylpyridin-3-yl)phenyl]-5,5-dimethyl-4-phenyl-1,3-oxazolidin-2-one C26H23N5O2 + H-1Na1 -> C26H22N5Na1O2 - H1 -> C26H21N5Na1O2"
7639,235.0114,11.15,4.12,"Unknown","Unknown",-1.59,"Unknown"
7640,265.9162,14.52,4.14,"Artifact","C3H3K1Na4O6",-1.7,"2Na-2H H-2Na2 + C1H1K1O3 + H1Na1O1 -> C1K1Na3O4 + C2H3Na1O2 -> C3H3K1Na4O6"
7641,478.2244,13.11,4.02,"Artifact","C26H35K1N2O4",-2.11,"[4-[4-[3-[(2S,5S)-2,5-dimethylpyrrolidin-1-yl]propoxy]phenyl]phenyl]-morpholin-4-ylmethanone C26H34N2O3 + H1K1O1 -> C26H35K1N2O4"
7642,493.2293,13.14,3.99,"Artifact","[13]C1C19H36N4O8S1",-1.14,"Peak 4564 C20H36N4O8S1 + [13]C1C-1 -> [13]C1C19H36N4O8S1"
7643,283.1003,7.26,4.16,"Artifact","[13]C1C10H14N4O5",-1.92,"(2S)-2-amino-N-hydroxy-3-(1H-indol-3-yl)propanamide C11H13N3O2 + H1N1O3 -> C11H14N4O5 + [13]C1C-1 -> [13]C1C10H14N4O5"
7644,307.0001,11.47,4.01,"Putative metabolite","C9H9N1O9S1",-0.97,"(2R,3Z,5R)-3-(2-hydroxyethylidene)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid C8H9N1O5 + O3S1 -> C8H9N1O8S1 + C1O1 -> C9H9N1O9S1"
7645,406.0892,13.06,4,"Artifact","C14H24N2Ni1O8",-1.46,"(3R)-5-[[(5S)-5-amino-5-carboxypentyl]amino]-3-hydroxy-3-methyl-5-oxopentanoic acid C12H22N2O6 + C2H2Ni1O2 -> C14H24N2Ni1O8"
7646,244.648,11.43,3.77,"Unknown","Unknown",-1.58,"Unknown"
7647,256.0974,14.95,3.93,"Artifact","[13]C2C9H14N2O5",-1.64,"N-[(1R,2R)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide C11H14N2O5 + [13]C1C-1 -> [13]C1C10H14N2O5 + [13]C1C-1 -> [13]C2C9H14N2O5"
7648,548.2888,16,4.01,"Unknown","Unknown",-1.33,"Unknown"
7649,234.0973,13.02,3.95,"Unknown","Unknown",-1.59,"Unknown"
7650,483.3038,8.87,4.13,"Unknown","Unknown",-1.36,"Unknown"
7651,289.9211,14.11,4.05,"Artifact","Ring_artifact_C10H18N4O6",-1.51,"2-[[N'-[(4S)-4-amino-4-carboxybutyl]carbamimidoyl]amino]butanedioic acid C10H18N4O6 + Ring_artifact -> Ring_artifact_C10H18N4O6"
7652,132.1058,16.33,4.3,"Artifact","Ring_artifact_C5H12N2O2",-1.95,"Peak 726 C10H24N4O4 / 2 -> C5H12N2O2 + Ring_artifact -> Ring_artifact_C5H12N2O2"
7653,326.0232,7.38,4.13,"Metabolite","C14H12Cl2N2O3",-2.15,"N'-[(2,4-dichlorophenyl)methyl]-3,4-dihydroxybenzohydrazide C14H12Cl2N2O3"
7654,298.0644,12.16,4.11,"Artifact","C9H16Na2O8",-1.15,"(2R,3R,4S,5R,6R)-2-(2,3-dihydroxypropoxy)-6-(hydroxymethyl)oxane-3,4,5-triol C9H18O8 + H-2Na2 -> C9H16Na2O8"
7655,298.0646,11.61,4.05,"Metabolite","C14H16Cl2N2O1",-2.12,"1-[5-(2,4-dichlorophenoxy)pentyl]imidazole C14H16Cl2N2O1"
7656,459.1657,13.07,3.95,"Artifact","C17H30N3Na1O8S1",-1.24,"Peak 7933 C17H31N3O8S1 + H-1Na1 -> C17H30N3Na1O8S1"
7657,119.1003,13.02,4.18,"Artifact","Ring_artifact_C4H9N1O3",-2.04,"(2S,3R)-2-amino-3-hydroxybutanoic acid C4H9N1O3 + Ring_artifact -> Ring_artifact_C4H9N1O3"
7658,372.0261,11.8,4.11,"Putative metabolite","C7H13N6O8P1S1",-2.1,"4-ethyl-5-methyl-2-(2H-tetrazol-5-yl)-1H-pyrazol-3-one C7H10N6O1 + H2O1 -> C7H12N6O2 + O3S1 -> C7H12N6O5S1 + H1O3P1 -> C7H13N6O8P1S1"
7659,596.2928,15.27,4.03,"Unknown","Unknown",-1.32,"Unknown"
7660,424.0304,14.08,4.08,"Metabolite","C10H14N6O9P2",-1.53,"[[5-(6-amino-7,8-dihydropurin-9-yl)-3,4-dihydroxyfuran-2-yl]methoxy-hydroxyphosphoryl]oxyphosphonamidic acid C10H14N6O9P2"
7661,297.1454,11.93,3.81,"Unknown","Unknown",-1.5,"Unknown"
7662,462.1393,13.41,4.77,"Artifact","C20H22N4O9",-1.35,"No edge connections."
7663,275.0447,11.25,3.86,"Artifact","Ring_artifact_C10H21N5O4",-1.53,"Peak 308 C10H21N5O4 + Ring_artifact -> Ring_artifact_C10H21N5O4"
7664,266.137,4.25,4.22,"Artifact","C11H22O7",-1.68,"(2R,3R,4S,5R)-2-[3-[(2R)-oxiran-2-yl]propoxy]oxane-3,4,5-triol C10H18O6 + C1H4O1 -> C11H22O7"
7665,646.8551,11.53,4.09,"Unknown","Unknown",-1.3,"Unknown"
7666,275.1928,12.23,4.06,"Artifact","[13]C1C12H26N2O4",-0.68,"2-[(2S,3S,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)-1-pentylpyrrolidin-2-yl]-N-methylacetamide C13H26N2O4 + [13]C1C-1 -> [13]C1C12H26N2O4"
7667,488.203,7.63,3.81,"Putative metabolite","C22H28N6O7",-2.16,"3-[(3R,4R)-4-methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl]-3-oxopropanenitrile C16H20N6O1 + C6H8O6 -> C22H28N6O7"
