peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
3954,4572,317.9215764523306,14.63,3.18,Artifact,[2]H1Au1H-1Na1O4S1,0,0,,,,No edge connections.
3955,4575,565.9269764523306,14.63,3.2,Artifact,[34]S1C12H15N1Na1O15P1S2,0,0,,,,HMDB0253816 Koch acid C10H9N1O9S3 + C2H3Na1O2 -> C12H12N1Na1O11S3 + [34]S1S-1 -> [34]S1C12H12N1Na1O11S2 + H3O4P1 -> [34]S1C12H15N1Na1O15P1S2
3956,4576,566.9200764523305,14.63,3.76,Artifact,Br1C11H18K1Na6O10,-3.71,0,,,,C10H14O10Na6 C10H14Na6O10 + Br1H1 + C2H3K1O2 -> Br1C12H18K1Na6O12 - C1O2 -> Br1C11H18K1Na6O10
3957,4577,567.9206764523306,14.63,3.2,Artifact,[13]C1Br1C8H18Na6O12P1,0.88,0,,,,C10H14O10Na6 C10H14Na6O10 + Br1H1 + H3O4P1 -> Br1C10H18Na6O14P1 - C1O2 -> Br1C9H18Na6O12P1 + [13]C1C-1 -> [13]C1Br1C8H18Na6O12P1
3958,4578,607.9208764523305,14.63,3.82,Unknown,Unknown,0,,,,,Unknown
3959,4580,611.9135764523305,14.63,3.87,Artifact,[13]C1Br1C11H18K1Na6O12,-4.09,0,,,,No edge connections.
3960,4581,612.4156764523306,14.63,3.11,Unknown,Unknown,0,,,,,Unknown
3961,4582,629.9084764523305,14.63,3.15,Artifact,C8H16N3O20P5,0.48,0,,,,Peak 4263 C6H10N2O16P4 + H3O4P1 -> C6H13N2O20P5 + C2H3N1 -> C8H16N3O20P5
3962,4583,649.9235764523305,14.63,3.4,Artifact,B1C12Cl1F1H14K1N5O14P3,-1.54,0,,,,HMDB0250339 Clofarabine triphosphate C10Cl1F1H14N5O12P3 + C2H3K1O2 -> C12Cl1F1H17K1N5O14P3 + B1H-3 -> B1C12Cl1F1H14K1N5O14P3
3963,4584,653.9178764523306,14.63,3.89,Artifact,B1C9H16N3O20P4S1,-2.3,0,,,,dCTP C9H16N3O13P3 + O3S1 + B1H-3 -> B1C9H13N3O16P3S1 + H3O4P1 -> B1C9H16N3O20P4S1
3964,4586,670.8873764523305,14.63,3.88,Artifact,C5H19Na5O22P4,0.9,0,,,,C6H8O6Na4 C6H8Na4O6 + H6O8P2 + H1Na1O1 -> C6H15Na5O15P2 - C1H2O1 -> C5H13Na5O14P2 + H6O8P2 -> C5H19Na5O22P4
3965,4588,689.9233764523306,14.63,3.89,Artifact,C12H19K1N3O20P3S1,-4.06,0,,,,Peak 3496 C10H16N3O18P3S1 + C2H3K1O2 -> C12H19K1N3O20P3S1
3966,4590,702.9042764523306,14.63,3.46,Artifact,Br1C10H24Na7O16P2,5.27,0,,,,C12H17O12Na7 C12H17Na7O12 + Br1H1 - C1O2 -> Br1C11H18Na7O10 + H6O8P2 -> Br1C11H24Na7O18P2 - C1O2 -> Br1C10H24Na7O16P2
3967,4591,739.9115764523306,14.63,3.49,Artifact,C10Cl1F1H20N5O20P5,2.57,0,,,,HMDB0250339 Clofarabine triphosphate C10Cl1F1H14N5O12P3 + H6O8P2 -> C10Cl1F1H20N5O20P5
3968,4592,743.4064764523305,14.63,3.3,Artifact,B1C38H61Na1O10P1,0.13,0,,,,Peak 3060 C36H58O4 + C2H3Na1O2 -> C38H61Na1O6 + H3O4P1 -> C38H64Na1O10P1 + B1H-3 -> B1C38H61Na1O10P1
3969,4593,743.9078764523306,14.63,3.86,Artifact,C11H22K1N3O22P4S1,-0.4,0,,,,dCTP C9H16N3O13P3 + O3S1 + C2H3K1O2 -> C11H19K1N3O18P3S1 + H3O4P1 -> C11H22K1N3O22P4S1
3970,4594,747.3997764523306,14.63,3.18,Artifact,B1C37H61Na1O11P1,2.28,0,,,,Peak 4111 C35H61O9P1 + C2H3Na1O2 -> C37H64Na1O11P1 + B1H-3 -> B1C37H61Na1O11P1
3971,4595,750.8924764523306,14.63,4.32,Artifact,B1C8H20Na5O24P4,3.33,0,,,,C8H11O8Na5 C8H11Na5O8 + H6O8P2 + B1H-3 -> B1C8H14Na5O16P2 + H6O8P2 -> B1C8H20Na5O24P4
3972,4596,753.8967764523305,14.63,3.11,Artifact,B1C12Cl1F1H15N5Na2O18P3S1,1.59,0,,,,HMDB0250339 Clofarabine triphosphate C10Cl1F1H14N5O12P3 + C2H3Na1O2 -> C12Cl1F1H17N5Na1O14P3 + B1H-3 -> B1C12Cl1F1H14N5Na1O14P3 + H1Na1O4S1 -> B1C12Cl1F1H15N5Na2O18P3S1
3973,4598,788.4014764523305,14.63,3.18,Artifact,C42H63N1O9P2,4.57,0,,,,HMDB0060192 iso-A2E(11-cis) C42H57N1O1 + H6O8P2 -> C42H63N1O9P2
3974,4599,792.3954764523305,14.63,3.2,Artifact,B1C37H59N1Na1O15,-0.88,0,,,,HMDB0254035 Leucomycin C35H59N1O13 + C2H3Na1O2 -> C37H62N1Na1O15 + B1H-3 -> B1C37H59N1Na1O15
3975,4600,825.9110764523306,14.63,3.92,Artifact,C13H25K1N3Na1O24P4S1,-0.48,0,,,,dCTP C9H16N3O13P3 + O3S1 + C2H3Na1O2 -> C11H19N3Na1O18P3S1 + C2H3K1O2 -> C13H22K1N3Na1O20P3S1 + H3O4P1 -> C13H25K1N3Na1O24P4S1
3976,4601,828.9009764523305,14.63,3.83,Artifact,Br1C13H27Na8O20P2,-0.12,0,,,,C14H20O14Na8 C14H20Na8O14 + Br1H1 - C1O2 -> Br1C13H21Na8O12 + H6O8P2 -> Br1C13H27Na8O20P2
3977,4604,862.4168764523305,14.63,3.36,Artifact,B1C43H65N1O12P1S1,-4.41,0,,,,Peak 3583 C43H65N1O8S1 + B1H-3 -> B1C43H62N1O8S1 + H3O4P1 -> B1C43H65N1O12P1S1
3978,4605,866.9079764523306,14.63,3.65,Artifact,C19H27Na9Ni2O18,-2.66,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H2Ni1O2 + C2H2Ni1O2 -> C20H27Na9Ni2O20 - C1O2 -> C19H27Na9Ni2O18
3979,4606,881.8827764523305,14.63,3.61,Artifact,C10H26N1Na1O32P6,0.68,0,,,,myo-Inositol hexakisphosphate C6H18O24P6 - C1H2O1 + H1N1O3 -> C5H17N1O26P6 + C1H2O2 -> C6H19N1O28P6 + C4H7Na1O4 -> C10H26N1Na1O32P6
3980,4608,918.8905764523305,14.63,3.73,Artifact,C13H29K1N2O30P6,3.81,0,,,,Peak 3549 C11H20N2O20P4 + C2H3K1O2 -> C13H23K1N2O22P4 + H6O8P2 -> C13H29K1N2O30P6
3981,4609,923.3848764523306,14.63,3.15,Artifact,B2C46H53K1N8O9,-1.84,0,,,,HMDB0258209 seglitide C44H56N8O7 + C2H3K1O2 -> C46H59K1N8O9 + B1H-3 -> B1C46H56K1N8O9 + B1H-3 -> B2C46H53K1N8O9
3982,4610,952.9030764523305,14.63,3.61,Artifact,[13]C1B1C58H120O5P1,4.41,0,,,,Peak 3422 C59H120O1 + [13]C1C-1 -> [13]C1C58H120O1 + B1H-3 -> [13]C1B1C58H117O1 + H3O4P1 -> [13]C1B1C58H120O5P1
3983,4611,956.4013764523305,14.63,3.26,Artifact,C38H71N1O22P2,0.21,0,,,,HMDB0242528 Davercin C38H65N1O14 + H6O8P2 -> C38H71N1O22P2
3984,4612,960.8843764523306,14.63,3.66,Artifact,C14H31K1Na1O32P5S1,-3.02,0,,,,No edge connections.
3985,4613,968.3795764523305,14.63,3.04,Artifact,C38H68K1N5O17P2,0,0,,,,"HMDB0247484 [3-Hexadecanoyloxy-2-[6-[(4-nitro-2,1,3-benzoxadiazol-7-yl)amino]hexanoyloxy]propyl] 2-(trimethylazaniumyl)ethyl phosphate C36H62N5O11P1 + C2H3K1O2 -> C38H65K1N5O13P1 + H3O4P1 -> C38H68K1N5O17P2"
3986,4614,997.4010764523306,14.63,3.3,Artifact,B2C45H69O17P3,-0.4,0,,,,"HMDB0265211 PA(20:4(5Z,8Z,11Z,14Z)/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4)) C45H69O9P1 + H6O8P2 -> C45H75O17P3 + B1H-3 -> B1C45H72O17P3 + B1H-3 -> B2C45H69O17P3"
3987,4615,1015.8782764523305,14.63,3,Artifact,[13]C1C21H29Na11Ni2O22,5.91,0,,,,C20H29O20Na11 C20H29Na11O20 + C2H2Ni1O2 + [13]C1C-1 -> [13]C1C21H31Na11Ni1O22 + H-2Ni1 -> [13]C1C21H29Na11Ni2O22
3988,4616,1034.4072764523307,14.63,3.26,Artifact,B1C41H71K1N5O18P2,0,0,,,,HMDB0254815 Mmaf C39H65N5O8 + B1H-3 -> B1C39H62N5O8 + C2H3K1O2 -> B1C41H65K1N5O10 + H6O8P2 -> B1C41H71K1N5O18P2
3989,4617,1037.9002764523307,14.63,3.67,Artifact,C13H31N1Na8O33P4,-1.93,0,,,,C8H11O8Na5 C8H11Na5O8 + H3O4P1 + H6O8P2 -> C8H20Na5O20P3 + H2Na1O4P1 -> C8H22Na6O24P4 + N1Na1O3 -> C8H22N1Na7O27P4 + C1H2O2 -> C9H24N1Na7O29P4 + C4H7Na1O4 -> C13H31N1Na8O33P4
3990,4618,1049.8822764523306,14.63,3.58,Artifact,B1C61H123K1O7P1,-0.95,0,,,,Peak 3422 C59H120O1 + B1H-3 -> B1C59H117O1 + C2H3K1O2 -> B1C61H120K1O3 + H3O4P1 -> B1C61H123K1O7P1
3991,4619,1069.8472764523306,14.63,3.28,Artifact,Br1C16H31N5O30P7,0,0,,,,myo-Inositol hexakisphosphate C6H18O24P6 + C10H12N5O6P1 + Br1H1 -> Br1C16H31N5O30P7
3992,4620,1083.8942764523306,14.63,3.48,Artifact,C61H127O10P1S1,1.85,0,,,,HMDB0041479 Tritriacontyl octacosanoate C61H122O2 + H2O4S1 -> C61H124O6S1 + H3O4P1 -> C61H127O10P1S1
3993,4621,1087.8922764523306,14.63,3.65,Artifact,C16H33N5O34P8,5.52,0,,,,myo-Inositol hexakisphosphate C6H18O24P6 + C10H12N5O6P1 + H3O4P1 -> C16H33N5O34P8
3994,4622,1091.8872764523308,14.63,3.48,Artifact,B1C61H125O10P2,3.67,0,,,,HMDB0041479 Tritriacontyl octacosanoate C61H122O2 + B1H-3 -> B1C61H119O2 + H6O8P2 -> B1C61H125O10P2
3995,4623,1098.8742764523306,14.63,3.51,Artifact,C22H36I2K1N2O24P3,-6.38,0,,,,Peak 3587 C22H29I2N2O15P1 + H1K1O1 -> C22H30I2K1N2O16P1 + H6O8P2 -> C22H36I2K1N2O24P3
3996,4625,1135.8772764523305,14.63,3.43,Artifact,B1C18H31K1N5Na1O33P7,-0.88,0,,,,Peak 3680 C14H28N5O29P7 + C2H3Na1O2 -> C16H31N5Na1O31P7 + B1H-3 -> B1C16H28N5Na1O31P7 + C2H3K1O2 -> B1C18H31K1N5Na1O33P7
3997,4626,1169.8902764523307,14.63,3.56,Artifact,C18H35N5Na1O36P7S1,0.86,0,,,,myo-Inositol hexakisphosphate C6H18O24P6 + C10H12N5O6P1 + C2H3Na1O2 -> C18H33N5Na1O32P7 + H2O4S1 -> C18H35N5Na1O36P7S1
3998,4627,78.95489645233057,14.65,3.04,Artifact,C4Ca0.0909090909090909H6.09090909090909N0.0909090909090909O1.18181818181818,0,0,,,,No edge connections.
3999,4628,138.93697645233055,14.65,3.65,Artifact,Ar1H2O4S1,0.73,0,,,,Argon Ar1 + H2O4S1
4000,4629,400.91857645233057,14.65,3.43,Artifact,C2H12O15P4,3.5,0,,,,Peak 3493 C2H6O7P2 + H6O8P2 -> C2H12O15P4
4001,4630,482.9220764523306,14.65,3.88,Artifact,C4H15Na1O17P4,1.87,0,,,,Peak 3493 C2H6O7P2 + C2H3Na1O2 -> C4H9Na1O9P2 + H6O8P2 -> C4H15Na1O17P4
4002,4631,526.8767764523305,14.65,3.38,Artifact,C7Cl3H14Na3O12P2,4.56,0,,,,Clodronate C1Cl2H4O6P2 + Cl1H1 + C2H2Na2O2 -> C3Cl3H7Na2O8P2 + C4H7Na1O4 -> C7Cl3H14Na3O12P2
4003,4632,571.9154764523305,14.65,3.76,Artifact,B1C12H12N1Na1O15P1S3,2.63,0,,,,HMDB0253816 Koch acid C10H9N1O9S3 + C2H3Na1O2 -> C12H12N1Na1O11S3 + B1H-3 -> B1C12H9N1Na1O11S3 + H3O4P1 -> B1C12H12N1Na1O15P1S3
4004,4633,656.9088764523306,14.65,3.83,Artifact,B1Br1C11H18Na7O14P1,-3.35,0,,,,C12H17O12Na7 C12H17Na7O12 + Br1H1 - C1O2 -> Br1C11H18Na7O10 + H3O4P1 -> Br1C11H21Na7O14P1 + B1H-3 -> B1Br1C11H18Na7O14P1
4005,4634,661.9051764523306,14.65,3.79,Artifact,C12H18N1Na1O19P2S3,4.39,0,,,,HMDB0253816 Koch acid C10H9N1O9S3 + C2H3Na1O2 -> C12H12N1Na1O11S3 + H6O8P2 -> C12H18N1Na1O19P2S3
4006,4635,665.8968764523305,14.65,3.4,Artifact,C5H21N1O24P6,-2.56,0,,,,No edge connections.
4007,4636,698.4118764523305,14.65,3.26,Artifact,B1C42H57N1O5P1,3.01,0,,,,HMDB0060192 iso-A2E(11-cis) C42H57N1O1 + B1H-3 -> B1C42H54N1O1 + H3O4P1 -> B1C42H57N1O5P1
4008,4637,701.9031764523305,14.65,3.79,Artifact,C12H19N1Na2O20P2S3,-3.71,0,,,,HMDB0253816 Koch acid C10H9N1O9S3 + C2H3Na1O2 -> C12H12N1Na1O11S3 + H6O8P2 -> C12H18N1Na1O19P2S3 + H1Na1O1 -> C12H19N1Na2O20P2S3
4009,4638,712.8657764523306,14.65,3.4,Putative metabolite,C9H18O25P6,-3.09,0,,4,,No edge connections.
4010,4639,742.9056764523306,14.65,4.46,Artifact,C8H23Na5O24P4,4.58,0,,,,C8H11O8Na5 C8H11Na5O8 + H6O8P2 + H6O8P2 -> C8H23Na5O24P4
4011,4640,751.8947764523306,14.65,3.77,Artifact,B1C9H19N3O24P5S1,-2,0,,,,dCTP C9H16N3O13P3 + O3S1 + B1H-3 -> B1C9H13N3O16P3S1 + H6O8P2 -> B1C9H19N3O24P5S1
4012,4642,787.8998764523305,14.65,3.76,Artifact,C12H22K1N3O24P4S1,-3.18,0,,,,Peak 3496 C10H16N3O18P3S1 + C2H3K1O2 -> C12H19K1N3O20P3S1 + H3O4P1 -> C12H22K1N3O24P4S1
4013,4643,791.8934764523306,14.65,3.74,Artifact,C7H22K1N7O22Si7,-2.78,0,,,,H2SiO3 H2O3Si1 + C1H1N1 * 7 -> C7H21N7O21Si7 + H1K1O1 -> C7H22K1N7O22Si7
4014,4644,825.4088764523306,14.65,3.32,Artifact,B2C44H50N8O7,-3.28,0,,,,HMDB0258209 seglitide C44H56N8O7 + B1H-3 -> B1C44H53N8O7 + B1H-3 -> B2C44H50N8O7
4015,4645,829.9025764523305,14.65,3.56,Artifact,B1C22H23I2K1N1O14,-1.81,0,,,,Peak 3669 C20H23I2N1O12 + B1H-3 -> B1C20H20I2N1O12 + C2H3K1O2 -> B1C22H23I2K1N1O14
4016,4646,832.8952764523306,14.65,4.38,Artifact,B1C10H23Na6O26P4,3.25,0,,,,C10H14O10Na6 C10H14Na6O10 + H6O8P2 + B1H-3 -> B1C10H17Na6O18P2 + H6O8P2 -> B1C10H23Na6O26P4
4017,4647,836.8873764523305,14.65,3.79,Artifact,B1Br1C13H24Na8O20P2,-0.84,0,,,,C14H20O14Na8 C14H20Na8O14 + Br1H1 - C1O2 -> Br1C13H21Na8O12 + B1H-3 -> B1Br1C13H18Na8O12 + H6O8P2 -> B1Br1C13H24Na8O20P2
4018,4648,870.4026764523305,14.65,3.26,Artifact,C38H65K1N5O13P1,0,0,,,,"HMDB0247484 [3-Hexadecanoyloxy-2-[6-[(4-nitro-2,1,3-benzoxadiazol-7-yl)amino]hexanoyloxy]propyl] 2-(trimethylazaniumyl)ethyl phosphate C36H62N5O11P1 + C2H3K1O2 -> C38H65K1N5O13P1"
4019,4649,874.3967764523305,14.65,3.23,Artifact,B2C38H62N1O18P1,-0.46,0,,,,HMDB0242528 Davercin C38H65N1O14 + B1H-3 -> B1C38H62N1O14 + B1H-3 -> B2C38H59N1O14 + H3O4P1 -> B2C38H62N1O18P1
4020,4650,878.8752764523306,14.65,3.68,Artifact,C12H28K1O30P5S1,3.53,0,,,,No edge connections.
4021,4651,882.3846764523305,14.65,3.11,Artifact,C37H65N1Na1O19P1,1.36,0,,,,HMDB0254035 Leucomycin C35H59N1O13 + C2H3Na1O2 -> C37H62N1Na1O15 + H3O4P1 -> C37H65N1Na1O19P1
4022,4652,885.8771764523306,14.65,3.52,Artifact,C12H25K1N3O28P5S1,-3.28,0,,,,Peak 3496 C10H16N3O18P3S1 + C2H3K1O2 -> C12H19K1N3O20P3S1 + H6O8P2 -> C12H25K1N3O28P5S1
4023,4653,895.8764764523305,14.65,3.08,Artifact,C9H24K1N7Na2O24Si7,-0.22,0,,,,H2SiO3 H2O3Si1 + C1H1N1 * 7 -> C7H21N7O21Si7 + H1K1O1 -> C7H22K1N7O22Si7 + C2H2Na2O2 -> C9H24K1N7Na2O24Si7
4024,4654,909.9106764523306,14.65,3.18,Artifact,[13]C1C17H28K1Na8Ni1O22P1,-2.09,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + [13]C1C-1 -> [13]C1C15H23K1Na8O16 + H3O4P1 -> [13]C1C15H26K1Na8O20P1 + C2H2Ni1O2 -> [13]C1C17H28K1Na8Ni1O22P1
4025,4655,915.3993764523306,14.65,3.28,Artifact,B1C46H56K1N8O9,-2.3,0,,,,HMDB0258209 seglitide C44H56N8O7 + C2H3K1O2 -> C46H59K1N8O9 + B1H-3 -> B1C46H56K1N8O9
4026,4656,924.8832764523305,14.65,3.76,Artifact,C16H28K1Na7Ni1O24P2,-4.33,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + C2H2Ni1O2 -> C16H22K1Na7Ni1O16 + H6O8P2 -> C16H28K1Na7Ni1O24P2
4027,4657,941.8600764523305,14.65,3.04,Artifact,[13]C1C11H28Na6Ni1O28P4,-3.93,0,,,,C10H14O10Na6 C10H14Na6O10 + H6O8P2 + [13]C1C-1 -> [13]C1C9H20Na6O18P2 + H6O8P2 -> [13]C1C9H26Na6O26P4 + C2H2Ni1O2 -> [13]C1C11H28Na6Ni1O28P4
4028,4658,964.3874764523305,14.65,3.15,Artifact,B1C38H68N1O22P2,-0.1,0,,,,HMDB0242528 Davercin C38H65N1O14 + B1H-3 -> B1C38H62N1O14 + H6O8P2 -> B1C38H68N1O22P2
4029,4659,972.3742764523305,14.65,3.04,Artifact,B2C38H65N1O22P2,-1.03,0,,,,HMDB0242528 Davercin C38H65N1O14 + B1H-3 -> B1C38H62N1O14 + B1H-3 -> B2C38H59N1O14 + H6O8P2 -> B2C38H65N1O22P2
4030,4660,1004.8872764523305,14.65,4.08,Artifact,C12H32Na7O32P5,4.98,0,,,,C12H17O12Na7 C12H17Na7O12 + H3O4P1 + H6O8P2 -> C12H26Na7O24P3 + H6O8P2 -> C12H32Na7O32P5
4031,4661,1005.3892764523305,14.65,3.18,Artifact,C46H62K1N8O13P1,-1,0,,,,HMDB0258209 seglitide C44H56N8O7 + C2H3K1O2 -> C46H59K1N8O9 + H3O4P1 -> C46H62K1N8O13P1
4032,4662,1007.8922764523305,14.65,3.11,Artifact,[13]C1C17H31K1Na8Ni1O26P2,-6.95,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H2Ni1O2 + [13]C1C-1 -> [13]C1C15H22Na8Ni1O16 + H6O8P2 -> [13]C1C15H28Na8Ni1O24P2 + C2H3K1O2 -> [13]C1C17H31K1Na8Ni1O26P2
4033,4663,1012.8742764523305,14.65,3.97,Artifact,B1C14H29K1Na7O30P4,3.95,0,,,,C12H17O12Na7 C12H17Na7O12 + H6O8P2 + B1H-3 -> B1C12H20Na7O20P2 + C2H3K1O2 -> B1C14H23K1Na7O22P2 + H6O8P2 -> B1C14H29K1Na7O30P4
4034,4664,1017.8692764523305,14.65,3.34,Artifact,C20H32I2N1O24P3,0,0,,,,Peak 3669 C20H23I2N1O12 + H3O4P1 -> C20H26I2N1O16P1 + H6O8P2 -> C20H32I2N1O24P3
4035,4665,1050.8802764523307,14.65,3.53,Artifact,[13]C1B1C58H123O9P2,3.81,0,,,,Peak 3422 C59H120O1 + [13]C1C-1 -> [13]C1C58H120O1 + B1H-3 -> [13]C1B1C58H117O1 + H6O8P2 -> [13]C1B1C58H123O9P2
4036,4666,1080.4032764523306,14.65,3.04,Artifact,[13]C1C44H78O21P4,5.56,0,,,,"HMDB0265211 PA(20:4(5Z,8Z,11Z,14Z)/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4)) C45H69O9P1 + H3O4P1 -> C45H72O13P2 + [13]C1C-1 -> [13]C1C44H72O13P2 + H6O8P2 -> [13]C1C44H78O21P4"
4037,4667,1086.8892764523307,14.65,3.93,Artifact,C14H35Na8O34P5,5.53,0,,,,C14H20O14Na8 C14H20Na8O14 + H3O4P1 + H6O8P2 -> C14H29Na8O26P3 + H6O8P2 -> C14H35Na8O34P5
4038,4668,1094.8772764523305,14.65,3.88,Artifact,B1C16H32K1Na8O32P4,3.66,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + H6O8P2 -> C16H29K1Na8O24P2 + B1H-3 -> B1C16H26K1Na8O24P2 + H6O8P2 -> B1C16H32K1Na8O32P4
4039,4669,1127.8892764523307,14.65,3.48,Artifact,C16H34N5Na1O35P8,0.89,0,,,,Peak 3680 C14H28N5O29P7 + C2H3Na1O2 -> C16H31N5Na1O31P7 + H3O4P1 -> C16H34N5Na1O35P8
4040,4670,1147.8602764523307,14.65,3.41,Artifact,B1C61H126K1O11P2,-1.74,0,,,,Peak 3422 C59H120O1 + B1H-3 -> B1C59H117O1 + C2H3K1O2 -> B1C61H120K1O3 + H6O8P2 -> B1C61H126K1O11P2
4041,4671,1170.8912764523307,14.65,3.41,Artifact,C22H37K1Na10Ni1O30P2,-2.56,0,,,,C18H26O18Na10 C18H26Na10O18 + C2H3K1O2 + C2H2Ni1O2 -> C22H31K1Na10Ni1O22 + H6O8P2 -> C22H37K1Na10Ni1O30P2
4042,4672,1181.8712764523307,14.65,3.3,Artifact,C61H130O14P2S1,1.69,0,,,,HMDB0041479 Tritriacontyl octacosanoate C61H122O2 + H2O4S1 -> C61H124O6S1 + H6O8P2 -> C61H130O14P2S1
4043,4673,144.92627645233057,14.66,4.28,Artifact,B1C2H-1K2O2,-2.08,0,,,,No edge connections.
4044,4674,316.9184764523306,14.66,4.38,Artifact,H8Na1O12P3,4.43,0,,,,H3PO4 dimer H6O8P2 + H2Na1O4P1
4045,4675,398.9207764523306,14.66,4.18,Artifact,C2H11Na2O14P3,5.53,0,,,,NaH2PO4 H2Na1O4P1 + C2H3Na1O2 + H6O8P2 -> C2H11Na2O14P3
4046,4676,406.90797645233056,14.66,4.15,Artifact,B1C2H8Na2O14P3,1.97,0,,,,NaH2PO4 H2Na1O4P1 + C2H3Na1O2 + H6O8P2 -> C2H11Na2O14P3 + B1H-3 -> B1C2H8Na2O14P3
4047,4677,430.9254764523306,14.66,3.62,Artifact,B1C6H9K1Na4O11P1,4.88,0,,,,C6H8O6Na4 C6H8Na4O6 + H3O4P1 + H1K1O1 -> C6H12K1Na4O11P1 + B1H-3 -> B1C6H9K1Na4O11P1
4048,4678,474.9299764523306,14.66,3.79,Artifact,[29]Si0.5C12H14I1.5N0.5O6.5,0.63,0,,,,No edge connections.
4049,4679,488.9104764523306,14.66,4.36,Artifact,B1C4H11Na3O16P3,2.87,0,,,,C4H5O4Na3 C4H5Na3O4 + H3O4P1 + H6O8P2 -> C4H14Na3O16P3 + B1H-3 -> B1C4H11Na3O16P3
4050,4680,580.9002764523306,14.66,3.86,Artifact,C6H18K1Na1O19P4,-0.34,0,,,,Peak 3493 C2H6O7P2 + C2H3Na1O2 -> C4H9Na1O9P2 + C2H3K1O2 -> C6H12K1Na1O11P2 + H6O8P2 -> C6H18K1Na1O19P4
4051,4681,615.9067764523305,14.66,3.75,Artifact,C10H16K1N2O18P4,-1.46,0,,,,No edge connections.
4052,4682,619.9007764523305,14.66,3.72,Artifact,C12H16K1N1Na1O16P1S3,-5.01,0,,,,HMDB0253816 Koch acid C10H9N1O9S3 + C2H3Na1O2 -> C12H12N1Na1O11S3 + H3O4P1 -> C12H15N1Na1O15P1S3 + H1K1O1 -> C12H16K1N1Na1O16P1S3
4053,4683,620.4029764523306,14.66,3.08,Unknown,Unknown,0,,,,,Unknown
4054,4684,646.8368764523306,14.66,3.3,Artifact,C7Cl3H16Na4O16P3,1.86,0,,,,Clodronate C1Cl2H4O6P2 + Cl1H1 + C2H2Na2O2 -> C3Cl3H7Na2O8P2 + C4H7Na1O4 -> C7Cl3H14Na3O12P2 + H2Na1O4P1 -> C7Cl3H16Na4O16P3
4055,4685,649.8765764523305,14.66,3.15,Artifact,C11Cr1H15N1Na1O20P3,1.54,0,,,,Deoxyuridine triphosphate C9H15N2O14P3 - H3N1O-1 + C2H3Na1O2 -> C11H15N1Na1O17P3 + Cr1O3 -> C11Cr1H15N1Na1O20P3
4056,4687,698.9102764523305,14.66,3.51,Artifact,C10H22K2Na5O19P1Si1,-0.72,0,,,,C8H11O8Na5 C8H11Na5O8 + H3O4P1 + H1K1O1 -> C8H15K1Na5O13P1 + H4O4Si1 -> C8H19K1Na5O17P1Si1 + C2H3K1O2 -> C10H22K2Na5O19P1Si1
4057,4688,702.4050764523305,14.66,3.26,Metabolite,C35H59N1O13,1.14,,,3,HMDB0254035,HMDB0254035 Leucomycin C35H59N1O13
4058,4689,705.8974764523306,14.66,3.73,Artifact,B2C10H13N3O22P4S1,-7.66,0,,,,Peak 3496 C10H16N3O18P3S1 + B1H-3 -> B1C10H13N3O18P3S1 + H3O4P1 -> B1C10H16N3O22P4S1 + B1H-3 -> B2C10H13N3O22P4S1
4059,4690,709.8905764523305,14.66,3.73,Artifact,[13]C1Br1C11H21K1Na6O16P1,-3.67,0,,,,C10H14O10Na6 C10H14Na6O10 + C2H3K1O2 + [13]C1C-1 -> [13]C1C11H17K1Na6O12 + H3O4P1 -> [13]C1C11H20K1Na6O16P1 + Br1H1 -> [13]C1Br1C11H21K1Na6O16P1
4060,4691,747.8989764523305,14.66,3.46,Artifact,B1C10Cl1F1H17N5O20P5,0.54,0,,,,HMDB0250339 Clofarabine triphosphate C10Cl1F1H14N5O12P3 + H6O8P2 -> C10Cl1F1H20N5O20P5 + B1H-3 -> B1C10Cl1F1H17N5O20P5
4061,4692,751.3934764523306,14.66,3.15,Putative metabolite,C36H64O12P2,1.47,0,,4,,"HMDB0263024 PA(14:0/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15)) C37H63O11P1 + H1O3P1 -> C37H64O14P2 - C1O2 -> C36H64O12P2"
4062,4693,758.8797764523305,14.66,4.26,Artifact,C6H23Na4O26P5,4.09,0,,,,C6H8O6Na4 C6H8Na4O6 + H3O4P1 + H6O8P2 -> C6H17Na4O18P3 + H6O8P2 -> C6H23Na4O26P5
4063,4694,774.9067764523305,14.66,3.32,Artifact,B1C16Ca1H20K2Na7O17,-2.33,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + B1H-3 -> B1C14H17K1Na7O14 + H1K1O1 -> B1C14H18K2Na7O15 + C2Ca1H2O2 -> B1C16Ca1H20K2Na7O17
4064,4695,784.4081764523305,14.66,3.32,Artifact,C37H62N1Na1O15,1.02,0,,,,HMDB0254035 Leucomycin C35H59N1O13 + C2H3Na1O2 -> C37H62N1Na1O15
