"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
3962,283.0998,7.27,4.33,"Artifact","[13]C1C10H14N4O5",-0.09,"1-Methylinosine C11H14N4O5 + [13]C1C-1 -> [13]C1C10H14N4O5"
3963,398.1371,14.97,4.44,"Metabolite","C15H22N6O5S1",0.35,"S-Adenosylmethionine C15H22N6O5S1"
3964,265.1444,6.42,4.45,"Putative metabolite","C11H24N1O4P1",-0.4,"Phosphodimethylethanolamine C4H12N1O4P1 + C2H4 -> C6H16N1O4P1 + C5H8 -> C11H24N1O4P1"
3965,183.0611,12.41,4.47,"Artifact","[13]C1C8H10O4",0.89,"Homovanillic acid C9H10O4 + [13]C1C-1 -> [13]C1C8H10O4"
3966,160.121,17.68,4.46,"Metabolite","C7H16N2O2",1.11,"N(6)-Methyllysine C7H16N2O2"
3967,181.0351,11.32,4.47,"Artifact","C6H8N1Na1O4",0.01,"L-2-Amino-4-methylenepentanedioic acid C6H9N1O4 + H-1Na1 -> C6H8N1Na1O4"
3968,166.0477,13,5.05,"Metabolite","C5H10O6",0.23,"Arabinonic acid C5H10O6"
3969,449.1909,1.91,4.07,"Unknown","Unknown",-0.05,"Unknown"
3970,303.1179,13.76,4.29,"Putative metabolite","C10H17N5O6",-0.06,"Vicine C10H16N4O7 - H-1N-1O1 -> C10H17N5O6"
3971,88.02329,5,4.13,"Artifact","Ring_artifact_C3H4O3",-0.04,"Pyruvic acid C3H4O3 + Ring_artifact -> Ring_artifact_C3H4O3"
3972,324.0987,13.68,4.38,"Artifact","C10H20N2O8Si1",0.59,"L-beta-aspartyl-L-alanine C7H12N2O5 + C3H8O3Si1 -> C10H20N2O8Si1"
3973,624.3525,2.1,4.33,"Artifact","C34H56O6S2",-1.07,"N-Undecylbenzenesulfonic acid C17H28O3S1 * 2 -> C34H56O6S2"
3974,323.0464,13.09,4.36,"Artifact","C8H14N1Na1O11",0.17,"3,4,5-trihydroxy-6-(2-hydroxyethoxy)oxane-2-carboxylic acid C8H14O8 + N1Na1O3 -> C8H14N1Na1O11"
3975,172.3842,4.05,4.34,"Unknown","Unknown",-0.14,"Unknown"
3976,313.1307,13.64,4.1,"Unknown","Unknown",-0.08,"Unknown"
3977,341.2315,7.11,4.38,"Putative metabolite","C17H31N3O4",-0.13,"Lysyl-Valine C11H23N3O3 + C1O1 -> C12H23N3O4 + C5H8 -> C17H31N3O4"
3978,594.1375,4.45,4.23,"Metabolite","C30H26O13",-0.27,"Epicatechin-(4beta->8)-gallocatechin C30H26O13"
3979,132.0678,13.65,4.57,"Artifact","Ring_artifact_C5H12N2O2",-0.18,"Ornithine C5H12N2O2 + Ring_artifact -> Ring_artifact_C5H12N2O2"
3980,132.0677,16.24,4.09,"Artifact","Ring_artifact_C5H12N2O2",-0.18,"Ornithine C5H12N2O2 + Ring_artifact -> Ring_artifact_C5H12N2O2"
3981,132.0676,16.76,3.89,"Artifact","Ring_artifact_C5H12N2O2",-0.18,"Ornithine C5H12N2O2 + Ring_artifact -> Ring_artifact_C5H12N2O2"
3982,235.0045,7.15,4.31,"Artifact","C6Cl1H11N1Na1O3S1",0.37,"N-Formyl-L-methionine C6H11N1O3S1 + Cl1H1 -> C6Cl1H12N1O3S1 + H-1Na1 -> C6Cl1H11N1Na1O3S1"
3983,134.0965,16.79,4.38,"Artifact","[13]C2C3H12N2O2",0.65,"Ornithine C5H12N2O2 + [13]C1C-1 -> [13]C1C4H12N2O2 + [13]C1C-1 -> [13]C2C3H12N2O2"
3984,136.0622,7.78,4.58,"Artifact","Ring_artifact_C5H4N4O1",-0.17,"Hypoxanthine C5H4N4O1 + Ring_artifact -> Ring_artifact_C5H4N4O1"
3985,173.0953,7.07,4.25,"Artifact","Ring_artifact_C8H15N1O3",-0.14,"Hexanoylglycine C8H15N1O3 + Ring_artifact -> Ring_artifact_C8H15N1O3"
3986,183.078,10.78,4.45,"Artifact","[18]O1C9H11N1O2",0.76,"L-Tyrosine C9H11N1O3 + [18]O1O-1 -> [18]O1C9H11N1O2"
3987,134.09,13.64,4.31,"Artifact","Ring_artifact_C4H6O5",-0.18,"L-Malic acid C4H6O5 + Ring_artifact -> Ring_artifact_C4H6O5"
3988,252.0786,11.3,4.34,"Artifact","[13]C1C6H13N3O7",0.42,"Peak 1007 C7H13N3O7 + [13]C1C-1 -> [13]C1C6H13N3O7"
3989,376.1593,11.29,4.39,"Putative metabolite","C14H24N4O8",0.3,"N2-(2-Carboxymethyl-2-hydroxysuccinoyl)arginine C12H20N4O8 + C2H4 -> C14H24N4O8"
3990,376.1592,3.11,4.12,"Putative metabolite","C14H24N4O8",0.57,"N2-(2-Carboxymethyl-2-hydroxysuccinoyl)arginine C12H20N4O8 + C2H4 -> C14H24N4O8"
3991,279.0805,13.64,4.16,"Artifact","C8H15N3Na2O5",0.75,"Citrulline C6H13N3O3 + C2H3Na1O2 -> C8H16N3Na1O5 + H-1Na1 -> C8H15N3Na2O5"
3992,355.8385,13.86,4.16,"Artifact","C3H4K3Na1O9S1",-0.02,"KHSO4 H1K1O4S1 + C2H3K1O2 + C1H1K1O3 -> C3H5K3O9S1 + H-1Na1 -> C3H4K3Na1O9S1"
3993,120.9832,11.26,4.44,"Artifact","C1H3N1O4Si1",-0.54,"Cyanate C1H1N1O1 + H2O3Si1"
3994,744.0789,14.18,4.39,"Artifact","[13]C1C20H28N7O17P3",-0.13,"NADP C21H28N7O17P3 + [13]C1C-1 -> [13]C1C20H28N7O17P3"
3995,393.0583,7.25,4.41,"Artifact","C9H23N1O10S1Si2",-0.46,"N-Formyl-L-methionine C6H11N1O3S1 + H4O4Si1 -> C6H15N1O7S1Si1 + C3H8O3Si1 -> C9H23N1O10S1Si2"
3996,348.2876,7.02,4.42,"Unknown","Unknown",-0.07,"Unknown"
3997,355.6159,14.59,4.35,"Artifact","C19.5H18.5N0.5O6",-0.32,"6-Methoxy-2-naphthylacetic acid C39H37N1O12 / 2 -> C19.5H18.5N0.5O6"
3998,467.8003,13.86,4.29,"Artifact","C2H8K3O14P1S2",0.27,"KHSO4 H1K1O4S1 + H2O4S1 + C2H3K1O2 -> C2H6K2O10S2 + H2K1O4P1 -> C2H8K3O14P1S2"
3999,159.1258,7.74,4.38,"Metabolite","C8H17N1O2",0.81,"DL-2-Aminooctanoic acid C8H17N1O2"
4000,235.136,16.79,4.38,"Artifact","[13]C1C7H18N4O4",0.68,"L-Arginine C6H14N4O2 + [13]C1C-1 -> [13]C1C5H14N4O2 + C2H4O2 -> [13]C1C7H18N4O4"
4001,217.0949,8.96,4.18,"Putative metabolite","C9H15N1O5",0.56,"N-Carboxyethyl-g-aminobutyric acid C7H13N1O4 + C2H2O1 -> C9H15N1O5"
4002,347.1967,2.04,4.23,"Unknown","Unknown",-0.07,"Unknown"
4003,372.0822,7.07,4.22,"Putative metabolite","C12H21O11P1",-0.14,"Fructose 6-phosphate C6H13O9P1 + C5H8 -> C11H21O9P1 + C1O2 -> C12H21O11P1"
4004,243.2069,14.34,4.1,"Artifact","Ring_artifact_C7H18N1O6P1",-0.1,"Phosphorylcholine C5H14N1O4P1 + C2H4O2 -> C7H18N1O6P1 + Ring_artifact -> Ring_artifact_C7H18N1O6P1"
4005,303.1138,8.85,4.47,"Putative metabolite","C16Cl1H18N3O1",0.13,"Tetrazepam C16Cl1H17N2O1 + H1N1 -> C16Cl1H18N3O1"
4006,223.0235,7.75,4.46,"Unknown","Unknown",-0.11,"Unknown"
4007,223.0228,11.12,4.32,"Putative metabolite","C8H5N3O5",0.54,"Furazolidone C8H7N3O5 - H2 -> C8H5N3O5"
4008,205.9537,2.11,4.4,"Artifact","As1C3H8Na1O4",-0.36,"Methylarsonite As1C1H5O2 + C2H3Na1O2"
4009,808.5099,3.06,4.2,"Metabolite","C41H77O13P1",0.35,"PI(16:0/16:1(9Z)) C41H77O13P1"
4010,222.0559,2.99,4.38,"Putative metabolite","C8H14O5S1",1.33,"3-Hydroxysuberic acid C8H14O5 + S1 -> C8H14O5S1"
4011,323.0924,13.67,4.41,"Putative metabolite","C16Cl1H18N1O4",0.11,"Fenoldopam C16Cl1H16N1O3 + H2O1 -> C16Cl1H18N1O4"
4012,573.1222,11.87,4.46,"Putative metabolite","C19H24N7O12P1",-0.25,"Uridine C9H12N2O6 + C10H12N5O6P1 -> C19H24N7O12P1"
4013,269.9498,7.17,4.45,"Artifact","C3Cr1H10O9Si1",0.43,"Glycerol C3H8O3 + Cr1O3 -> C3Cr1H8O6 + H2O3Si1 -> C3Cr1H10O9Si1"
4014,159.9462,13.85,6.16,"Unknown","Unknown",-0.15,"Unknown"
4015,241.9993,13.94,4.32,"Artifact","[41]K1C6H10Na1O6",0.14,"CH3COOK C2H3K1O2 + C2H4O2 + [41]K1K-1 -> [41]K1C4H7O4 + C2H3Na1O2 -> [41]K1C6H10Na1O6"
4016,241.9994,14.39,4.19,"Unknown","Unknown",-0.1,"Unknown"
4017,326.0394,8.66,4.41,"Artifact","C10Cl1H12N4Na1O5",-0.02,"Inosine C10H12N4O5 + H-1Na1 -> C10H11N4Na1O5 + Cl1H1 -> C10Cl1H12N4Na1O5"
4018,189.9697,13.7,4.23,"Artifact","C1H7O7P1Si1",0.87,"Methylphosphate C1H5O4P1 + H2O3Si1"
4019,311.0966,11.29,4.33,"Artifact","C9H17N3O9",-0.39,"Alanyl-Hydroxyproline C8H14N2O4 + C1H2O2 -> C9H16N2O6 + H1N1O3 -> C9H17N3O9"
4020,257.1118,16.79,4.36,"Artifact","[15]N1C8H17N3Na1O4",-0.06,"L-Arginine C6H14N4O2 + [15]N1N-1 -> [15]N1C6H14N3O2 + C2H3Na1O2 -> [15]N1C8H17N3Na1O4"
4021,504.3814,2.72,4.4,"Metabolite","C31H52O5",0.15,"Ganoderiol G C31H52O5"
4022,148.0565,4.08,4.22,"Artifact","[13]C1C4H9N1O4",0.09,"L-Glutamic acid C5H9N1O4 + [13]C1C-1 -> [13]C1C4H9N1O4"
4023,87.07653,7.07,4.42,"Artifact","[13]C1C4H10O1",-0.12,"Iso-Valeraldehyde C5H10O1 + [13]C1C-1 -> [13]C1C4H10O1"
4024,357.0715,11.18,4.35,"Artifact","C11Ca1H20N1Na1O8",-0.69,"N-Methyl-1-deoxynojirimycin C7H15N1O4 + C2Ca1H2O2 -> C9Ca1H17N1O6 + C2H3Na1O2 -> C11Ca1H20N1Na1O8"
4025,791.5671,4.44,4.47,"Metabolite","C42H82N1O10P1",0.67,"PS(18:0/18:0) C42H82N1O10P1"
4026,133.9367,7.01,4.37,"Artifact","Ring_artifact_C6H6N4",-0.18,"Dihydropteridine C6H6N4 + Ring_artifact -> Ring_artifact_C6H6N4"
4027,352.0439,14,4.52,"Artifact","C11H18K2N2O6",0,"Saccharopine C11H20N2O6 + H-2K2 -> C11H18K2N2O6"
4028,305.1111,12.96,4.11,"Artifact","C12H19N1O8",-0.11,"Peak 2422 C11H17N1O5 + C1H2O3 -> C12H19N1O8"
4029,423.086,14.38,4.39,"Artifact","[13]C1C11H23O14P1",-0.24,"Trehalose 6-phosphate C12H23O14P1 + [13]C1C-1 -> [13]C1C11H23O14P1"
4030,274.1015,16.24,4.48,"Unknown","Unknown",-0.09,"Unknown"
4031,105.0764,13.45,4.46,"Artifact","Ring_artifact_C3H7N1O3",-0.22,"L-Serine C3H7N1O3 + Ring_artifact -> Ring_artifact_C3H7N1O3"
4032,221.9628,14.17,4.45,"Artifact","Ring_artifact_C7H14N2O4S1",-0.11,"L-Cystathionine C7H14N2O4S1 + Ring_artifact -> Ring_artifact_C7H14N2O4S1"
4033,400.1069,11.63,4.45,"Putative metabolite","C13H25N2O8P1S1",0.06,"Pantetheine C11H22N2O4S1 + C2H2O1 -> C13H24N2O5S1 + H1O3P1 -> C13H25N2O8P1S1"
4034,577.1125,14.2,4.34,"Unknown","Unknown",-0.04,"Unknown"
4035,404.0214,14.16,4.3,"Artifact","[13]C1C8H15N3O11P2",0.34,"CDP C9H15N3O11P2 + [13]C1C-1 -> [13]C1C8H15N3O11P2"
4036,233.7873,13.87,4.3,"Artifact","Ring_artifact_H3K1O8S2",-0.1,"KHSO4 H1K1O4S1 + H2O4S1 + Ring_artifact -> Ring_artifact_H3K1O8S2"
4037,375.1107,13.71,4.28,"Artifact","[13]C1C12H18N4O9",0.09,"Peak 1545 C13H18N4O9 + [13]C1C-1 -> [13]C1C12H18N4O9"
4038,221.0647,9.17,4.43,"Artifact","C6H11N3O6",0.38,"1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione C6H10N2O3 + H1N1O3 -> C6H11N3O6"
4039,397.2593,7.79,4.4,"Metabolite","C18H40N1O6P1",0.06,"Phytosphingosine-1-P C18H40N1O6P1"
4040,158.0598,13.88,6.04,"Artifact","Ring_artifact_C4H7K1O4",-0.15,"CH3COOK C2H3K1O2 + C2H4O2 + Ring_artifact -> Ring_artifact_C4H7K1O4"
4041,290.9903,7,4.27,"Putative metabolite","C6H13N1O6S3",0.68,"N-Formyl-L-methionine C6H11N1O3S1 + H2S1 -> C6H13N1O3S2 + O3S1 -> C6H13N1O6S3"
4042,298.114,14.01,4.36,"Artifact","C11H19N2Na1O6",0.27,"Saccharopine C11H20N2O6 + H-1Na1 -> C11H19N2Na1O6"
4043,460.0523,14.82,4.4,"Unknown","Unknown",-0.05,"Unknown"
4044,122.0578,8.44,4.54,"Metabolite","C4H10O4",0.89,"Erythritol C4H10O4"
4045,315.081,7.21,4.41,"Artifact","C9H21N1O7S1Si1",-0.64,"Hexanethioic acid S-propyl ester C9H18O1S1 + H2O3Si1 -> C9H20O4S1Si1 + H1N1O3 -> C9H21N1O7S1Si1"
4046,794.5503,4.42,4.46,"Artifact","[13]C1C40H80N1O11P1",-0.06,"Peak 2830 C41H80N1O11P1 + [13]C1C-1 -> [13]C1C40H80N1O11P1"
4047,794.5505,3.09,4.23,"Artifact","[13]C1C40H80N1O11P1",-0.31,"Peak 3903 C41H80N1O11P1 + [13]C1C-1 -> [13]C1C40H80N1O11P1"
4048,273.9893,11.3,4.39,"Artifact","C6Cr1H10N2O7",0.03,"L-Aspartic acid C4H7N1O4 + C2H3N1 -> C6H10N2O4 + Cr1O3 -> C6Cr1H10N2O7"
4049,191.6829,14.19,4.31,"Unknown","Unknown",-0.12,"Unknown"
4050,189.1194,8.64,4.07,"Artifact","[13]C1C7H16N2O3",0.25,"N6-Acetyl-L-lysine C8H16N2O3 + [13]C1C-1 -> [13]C1C7H16N2O3"
4051,189.1194,9.5,4.42,"Artifact","[13]C1C7H16N2O3",0.25,"N6-Acetyl-L-lysine C8H16N2O3 + [13]C1C-1 -> [13]C1C7H16N2O3"
4052,280.0639,5.63,4.45,"Artifact","[37]Cl1C10H15N2O5",0.35,"Thymidine C10H14N2O5 + Cl1H1 -> C10Cl1H15N2O5 + [37]Cl1Cl-1 -> [37]Cl1C10H15N2O5"
4053,304.1094,11.28,4.27,"Artifact","C12H20N2O5S1",-0.35,"Formiminoglutamic acid C6H10N2O4 + Peak 495 -> C12H20N2O5S1"
4054,304.1097,9.27,4.05,"Artifact","[13]C1C10H17N3O7",1,"Cytidine C9H13N3O5 + C2H4O2 -> C11H17N3O7 + [13]C1C-1 -> [13]C1C10H17N3O7"
4055,283.0043,11.78,4.48,"Artifact","[53]Cr1C6H14O9",0.46,"Galactitol C6H14O6 + Cr1O3 -> C6Cr1H14O9 + [53]Cr1Cr-1 -> [53]Cr1C6H14O9"
4056,612.1444,13.2,4.47,"Artifact","C28H29N4O8P1S1",-0.05,"Peak 411 C16H10O3 + Peak 1998 -> C28H29N4O8P1S1"
4057,186.075,13.58,4.34,"Unknown","Unknown",-0.13,"Unknown"
4058,186.0752,13.27,4.34,"Putative metabolite","C6H10N4O3",0.48,"Homoanserine C11H18N4O3 - C5H8 -> C6H10N4O3"
4059,288.989,13.26,4.42,"Artifact","C7Cr1H11N1O8",-0.09,"Glutarylglycine C7H11N1O5 + Cr1O3 -> C7Cr1H11N1O8"
4060,132.0308,4.2,4.21,"Artifact","Ring_artifact_C6H12O3",-0.18,"2-Hydroxy-3-methylpentanoic acid C6H12O3 + Ring_artifact -> Ring_artifact_C6H12O3"
4061,249.0612,8.84,4.45,"Artifact","C10H12N1Na1O5",0.47,"L-Phenylalanine C9H11N1O2 + C1H1Na1O3 -> C10H12N1Na1O5"
4062,326.0913,9.09,4.48,"Artifact","C12H19N2Na1O5S1",-0.19,"Biotin C10H16N2O3S1 + C2H3Na1O2 -> C12H19N2Na1O5S1"
4063,401.1276,13.06,4.06,"Unknown","Unknown",-0.06,"Unknown"
4064,282.4875,14.46,4.31,"Unknown","Unknown",-0.08,"Unknown"
4065,348.1285,6.55,3.77,"Metabolite","C12H20N4O8",-1.11,"N2-(2-Carboxymethyl-2-hydroxysuccinoyl)arginine C12H20N4O8"
4066,237.0861,9.77,4.29,"Metabolite","C9H11N5O3",0.38,"Sepiapterin C9H11N5O3"
4067,237.0864,14.3,4.19,"Artifact","[13]C1C7H16N2O4S1",0.14,"Methionyl-Serine C8H16N2O4S1 + [13]C1C-1 -> [13]C1C7H16N2O4S1"
4068,326.0727,9.61,4.38,"Artifact","C11H15N2Na1O8",-0.28,"Uridine C9H12N2O6 + C2H3Na1O2 -> C11H15N2Na1O8"
4069,315.0609,11.2,4.43,"Artifact","C9Ca1H18N1Na1O7",-0.67,"N-Methyl-1-deoxynojirimycin C7H15N1O4 + C2Ca1H2O2 -> C9Ca1H17N1O6 + H1Na1O1 -> C9Ca1H18N1Na1O7"
4070,291.122,8.04,4.27,"Metabolite","C14H17N3O4",-0.32,"Seryltryptophan C14H17N3O4"
4071,176.054,7.12,5.04,"Unknown","Unknown",-0.13,"Unknown"
4072,295.075,7.21,4.31,"Artifact","[37]Cl1C10H16N3O5",-0.34,"5-Methylcytidine C10H15N3O5 + Cl1H1 -> C10Cl1H16N3O5 + [37]Cl1Cl-1 -> [37]Cl1C10H16N3O5"
4073,176.1208,16.8,4.3,"Unknown","Unknown",-0.13,"Unknown"
4074,183.061,7.09,4.03,"Unknown","Unknown",-0.13,"Unknown"
4075,142.0934,13.66,4.14,"Artifact","[13]C1C5H11N3O1",1.17,"L-Histidinol C6H11N3O1 + [13]C1C-1 -> [13]C1C5H11N3O1"
4076,234.0696,8.83,4.42,"Artifact","[13]C1C9H12N1Na1O4",0.67,"L-Phenylalanine C9H11N1O2 + [13]C1C-1 -> [13]C1C8H11N1O2 + C1H1Na1O2 -> [13]C1C9H12N1Na1O4"
4077,234.0713,9.92,3.98,"Artifact","C7H15Na1O7",1.06,"D-Glycero-D-galacto-heptitol C7H16O7 + H-1Na1 -> C7H15Na1O7"
4078,334.681,2.07,4.19,"Unknown","Unknown",-0.07,"Unknown"
4079,281.0148,7.05,4.39,"Artifact","[13]C1C5Cl1H14O8P1",0.13,"Fucose 1-phosphate C6H13O8P1 + Cl1H1 -> C6Cl1H14O8P1 + [13]C1C-1 -> [13]C1C5Cl1H14O8P1"
4080,604.9729,14.23,4.16,"Artifact","C12H19K1N5O15P3",-0.24,"Adenosine triphosphate C10H16N5O13P3 + C2H3K1O2 -> C12H19K1N5O15P3"
4081,239.0882,13.69,4.26,"Artifact","C8H14N3Na1O4",0,"Citrulline C6H13N3O3 + C2H3Na1O2 -> C8H16N3Na1O5 - H2O1 -> C8H14N3Na1O4"
4082,181.0532,2.24,4.25,"Unknown","Unknown",-0.13,"Unknown"
4083,98.07836,14.17,4.38,"Unknown","Unknown",-0.04,"Unknown"
4084,327.1586,2.15,4.43,"Artifact","Ring_artifact_[13]C1C17H30O3S1",-0.07,"2-Dodecylbenzenesulfonic acid C18H30O3S1 + [13]C1C-1 -> [13]C1C17H30O3S1 + Ring_artifact -> Ring_artifact_[13]C1C17H30O3S1"
4085,424.9878,2.15,4.35,"Unknown","Unknown",-0.06,"Unknown"
4086,459.0173,3.08,4.23,"Unknown","Unknown",-0.05,"Unknown"
4087,171.9082,4.09,4.38,"Artifact","B1H1O5Se1",0.14,"Selenate H2O4Se1 + B1H-1O1"
4088,273.1063,9.82,4.36,"Unknown","Unknown",-0.09,"Unknown"
4089,273.1063,9.36,4.2,"Unknown","Unknown",-0.09,"Unknown"
4090,340.0761,9.06,4.4,"Artifact","C10H20N2O7S1Si1",-0.15,"Biotin C10H16N2O3S1 + H4O4Si1 -> C10H20N2O7S1Si1"
4091,297.0519,2.11,4.41,"Putative metabolite","C9H15N1O8S1",-0.21,"N-Carboxyethyl-g-aminobutyric acid C7H13N1O4 + C2H2O1 -> C9H15N1O5 + O3S1 -> C9H15N1O8S1"
4092,287.1845,7.98,3.88,"Putative metabolite","C13H25N3O4",0.02,"Lysyl-Valine C11H23N3O3 + C2H2O1 -> C13H25N3O4"
4093,242.9674,14.36,4.19,"Artifact","Ring_artifact_C7H18N1O6P1",-0.1,"Phosphorylcholine C5H14N1O4P1 + C2H4O2 -> C7H18N1O6P1 + Ring_artifact -> Ring_artifact_C7H18N1O6P1"
4094,191.9648,2.31,4.31,"Putative metabolite","C6Cl1H5O3S1",-0.04,"2-Chloro-5-methyl-cis-dienelactone C7Cl1H5O4 - C1H2O1 -> C6Cl1H3O3 + H2S1 -> C6Cl1H5O3S1"
4095,454.0711,13.04,4.26,"Unknown","Unknown",-0.05,"Unknown"
4096,342.0263,14.21,4.37,"Artifact","C9H16K1N2Na1O6S1",0.24,"L-Cystathionine C7H14N2O4S1 + H-1K1 -> C7H13K1N2O4S1 + C2H3Na1O2 -> C9H16K1N2Na1O6S1"
4097,279.0139,7.05,4.35,"Unknown","Unknown",-0.08,"Unknown"
4098,131.2522,9.84,4.34,"Unknown","Unknown",-0.18,"Unknown"
4099,131.2522,9.31,4.28,"Unknown","Unknown",-0.18,"Unknown"
4100,201.0749,11.33,4.11,"Artifact","C7H11N3O4",0.28,"L-Aspartic acid C4H7N1O4 + C2H3N1 -> C6H10N2O4 + C1H1N1 -> C7H11N3O4"
4101,174.0015,5.32,4.45,"Unknown","Unknown",-0.14,"Unknown"
4102,244.0751,10.59,4.29,"Artifact","[13]C1C7H14N1Na1O6",0.56,"Aminoadipic acid C6H11N1O4 + [13]C1C-1 -> [13]C1C5H11N1O4 + C2H3Na1O2 -> [13]C1C7H14N1Na1O6"
4103,380.3291,2.2,4.37,"Putative metabolite","C24H44O3",-0.14,"2-Octenoic acid C8H14O2 + C16H30O1 -> C24H44O3"
4104,118.0132,13.31,4.65,"Artifact","Ring_artifact_C4H6O4",-0.2,"Methylmalonic acid C4H6O4 + Ring_artifact -> Ring_artifact_C4H6O4"
4105,274.0259,11.27,4.36,"Artifact","C7Cr1H14N2O6",-0.75,"N-Acetylornithine C7H14N2O3 + Cr1O3 -> C7Cr1H14N2O6"
4106,416.1148,12.24,4.27,"Artifact","C20H22N2Na2O3S1",-0.35,"Deacetyldiltiazem C20H24N2O3S1 + H-2Na2 -> C20H22N2Na2O3S1"
4107,131.0111,9.04,4.46,"Artifact","Ring_artifact_C5H9N1O3",-0.18,"4-Hydroxyproline C5H9N1O3 + Ring_artifact -> Ring_artifact_C5H9N1O3"
4108,289.1103,14.04,3.98,"Artifact","[13]C1C9H16N4O6",0.14,"Asparaginyl-Glutamic acid C9H15N3O6 + C1H1N1 -> C10H16N4O6 + [13]C1C-1 -> [13]C1C9H16N4O6"
4109,306.0253,13.26,4.39,"Metabolite","C9H11N2O8P1",0.01,"Uridine 2',3'-cyclic phosphate C9H11N2O8P1"
4110,228.0846,11.8,4.46,"Artifact","C7H16O8",-0.36,"Galactitol C6H14O6 + C1H2O2 -> C7H16O8"
4111,228.0845,11.37,4.45,"Artifact","C7H16O8",0.08,"Galactitol C6H14O6 + C1H2O2 -> C7H16O8"
4112,285.0961,7.39,4.41,"Metabolite","C11H15N3O6",-0.05,"N4-Acetylcytidine C11H15N3O6"
4113,321.9926,14.18,4.33,"Artifact","C7Cr1H14N2O7S1",0.25,"L-Cystathionine C7H14N2O4S1 + Cr1O3 -> C7Cr1H14N2O7S1"
4114,256.067,11.3,4.32,"Artifact","C8H13N2Na1O6",0.51,"L-Aspartic acid C4H7N1O4 + C2H3N1 -> C6H10N2O4 + C2H3Na1O2 -> C8H13N2Na1O6"
4115,335.0164,7.57,4.36,"Artifact","C6H17N1O9S1Si2",-0.43,"trans-S-(1-Propenyl)-L-cysteine C6H11N1O2S1 + H4O4Si1 -> C6H15N1O6S1Si1 + H2O3Si1 -> C6H17N1O9S1Si2"
4116,291.0875,7.03,4.36,"Unknown","Unknown",-0.08,"Unknown"
4117,210.0487,9.98,4.36,"Artifact","C5H10N2O7",0.48,"L-Glutamic acid C5H9N1O4 + H1N1O3 -> C5H10N2O7"
4118,210.0488,10.31,4.36,"Artifact","C5H10N2O7",0,"Peak 166 C5H11N1O5 + H1N1O3 -> C5H12N2O8 - H2O1 -> C5H10N2O7"
4119,208.0467,14.1,4.33,"Artifact","[18]O1C7H10O6",0.95,"2-Methylcitric acid C7H10O7 + [18]O1O-1 -> [18]O1C7H10O6"
4120,177.0717,7.09,4.19,"Artifact","Ring_artifact_C6H11N1O3S1",-0.13,"N-Formyl-L-methionine C6H11N1O3S1 + Ring_artifact -> Ring_artifact_C6H11N1O3S1"
4121,241.0504,14.4,4.23,"Putative metabolite","C10H12N1O4P1",-0.02,"Tryptophanol C10H11N1O1 + H1O3P1 -> C10H12N1O4P1"
4122,134.0345,11.3,4.34,"Artifact","[15]N1C4H7O4",0.32,"L-Aspartic acid C4H7N1O4 + [15]N1N-1 -> [15]N1C4H7O4"
4123,161.9877,13.18,4.25,"Artifact","Ring_artifact_C6H10O5",-0.15,"2-Hydroxyadipic acid C6H10O5 + Ring_artifact -> Ring_artifact_C6H10O5"
4124,284.1187,2.43,6,"Artifact","Ring_artifact_C18H36O2",-0.08,"Stearic acid C18H36O2 + Ring_artifact -> Ring_artifact_C18H36O2"
4125,225.9016,2.26,4.36,"Artifact","[37]Cl1C3Cl2H3O5",0.25,"Trichloroacetic acid C2Cl3H1O2 + [37]Cl1Cl-1 -> [37]Cl1C2Cl2H1O2 + C1H2O3 -> [37]Cl1C3Cl2H3O5"
4126,186.1115,12.15,4.4,"Putative metabolite","C7H14N4O2",0.94,"N-a-Acetyl-L-arginine C8H16N4O3 - C1H2O1 -> C7H14N4O2"
4127,226.0718,8.73,4.39,"Artifact","C11H11N2Na1O2",0.1,"L-Tryptophan C11H12N2O2 + H-1Na1 -> C11H11N2Na1O2"
4128,372.1606,2.18,4.35,"Artifact","C18H28O6S1",0.16,"Peak 1314 C17H26O3S1 + C1H2O3 -> C18H28O6S1"
4129,383.5651,14.29,4.33,"Unknown","Unknown",-0.06,"Unknown"
4130,116.9159,11.24,4.35,"Unknown","Unknown",-0.2,"Unknown"
4131,401.1376,13.03,4.47,"Unknown","Unknown",-0.06,"Unknown"
4132,206.0578,16.25,4.35,"Metabolite","C11H10O4",0.53,"Eugenitol C11H10O4"
4133,304.0664,9.04,3.94,"Putative metabolite","C10H16N4O3S2",-0.06,"Methazolamide C5H8N4O3S2 + C5H8 -> C10H16N4O3S2"
4134,179.0803,7.13,4.37,"Putative metabolite","C7H17N1S2",-0.33,"(-)-1-Methylpropyl 1-propenyl disulfide C7H14S2 + H3N1 -> C7H17N1S2"
4135,259.0568,13.75,4.36,"Artifact","C7H14K1N3O5",0.97,"L-beta-aspartyl-L-alanine C7H12N2O5 + H-1K1 -> C7H11K1N2O5 + H3N1 -> C7H14K1N3O5"
4136,365.0949,9.71,4.4,"Artifact","C12H16N5Na1O7",-0.43,"Guanosine C10H13N5O5 + C2H3Na1O2 -> C12H16N5Na1O7"
