"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
5132,238.0953,8.91,3.97,"Metabolite","C11H14N2O4",0.24,"Glycyl-L-tyrosine C11H14N2O4"
5133,323.1401,11.18,3.85,"Metabolite","C16H22Cl1N3O2",-0.14,"4-amino-N-[(4R,5S)-1-azabicyclo[3.3.1]nonan-4-yl]-5-chloro-2-methoxybenzamide C16H22Cl1N3O2"
5134,331.1858,14.7,3.98,"Unknown","Unknown",0.25,"Unknown"
5135,267.0778,11.76,4.01,"Metabolite","C9H17N1O6S1",-0.53,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-3,4,5-trihydroxyoxolan-2-yl]methylsulfanyl]butanoic acid C9H17N1O6S1"
5136,267.0776,11.15,3.83,"Metabolite","C9H17N1O6S1",0.22,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-3,4,5-trihydroxyoxolan-2-yl]methylsulfanyl]butanoic acid C9H17N1O6S1"
5137,131.8941,16.26,4.02,"Unknown","Unknown",0.71,"Unknown"
5138,131.8941,16.81,3.88,"Unknown","Unknown",0.71,"Unknown"
5139,198.0457,6.63,3.84,"Unknown","Unknown",0.46,"Unknown"
5140,376.1675,11.45,3.73,"Artifact","[13]C1C14H25N3O8",0.05,"(2S)-2-[[(2S)-2-[[(2S)-2-amino-4-carboxybutanoyl]amino]-3-carboxypropanoyl]amino]-4-methylpentanoic acid C15H25N3O8 + [13]C1C-1 -> [13]C1C14H25N3O8"
5141,344.206,8.21,3.95,"Metabolite","C15H28N4O5",-0.09,"(2S,3S)-2-[[(2S)-2-aminopropanoyl]amino]-N-[(2S)-1-[[(2S)-1-hydroxy-3-oxopropan-2-yl]amino]-1-oxopropan-2-yl]-3-methylpentanamide C15H28N4O5"
5142,318.0914,16.26,3.95,"Artifact","C7H22N2O8Si2",0.22,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + H4O4Si1 -> C5H16N2O6Si1 + C3H8O3Si1 -> C8H24N2O9Si2 - C1H2O1 -> C7H22N2O8Si2"
5143,342.1029,16.86,3.83,"Artifact","C19F1H11N6",0.07,"No edge connections."
5144,425.1229,14.82,3.93,"Artifact","[13]C1C13H25Na1O13",-0.61,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol C12H22O11 + [13]C1C-1 -> [13]C1C11H22O11 + C2H3Na1O2 -> [13]C1C13H25Na1O13"
5145,381.9421,14.42,3.86,"Artifact","C6H11K1Na3O10P1",-0.26,"CH3COOK C2H3K1O2 + C2H3Na1O2 + C2H3Na1O2 -> C6H9K1Na2O6 + H2Na1O4P1 -> C6H11K1Na3O10P1"
5146,381.9422,16.03,3.64,"Metabolite","C7Cl1F13O1",2.12,"2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptanoyl chloride C7Cl1F13O1"
5147,333.19,8.61,3.86,"Metabolite","C21H24B1N1O2",0.03,"1-benzyl-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)indole C21H24B1N1O2"
5148,329.9663,18.5,3.76,"Unknown","Unknown",0.25,"Unknown"
5149,245.0877,9.08,3.91,"Artifact","C8H16N1Na1O6",-0.69,"5-amino-4-oxopentanoic acid C5H9N1O3 + C2H3Na1O2 -> C7H12N1Na1O5 + C1H4O1 -> C8H16N1Na1O6"
5150,305.0235,9.04,3.93,"Metabolite","C13H9Cl2N5",0,"3-[[5-(2,3-dichlorophenyl)tetrazol-1-yl]methyl]pyridine C13H9Cl2N5"
5151,427.134,11.38,4.02,"Metabolite","C22H19F2N3O4",0.85,"4-[4-(4-aminophenyl)buta-1,3-diynyl]-N-[(2S,3S)-4,4-difluoro-3-hydroxy-1-(hydroxyamino)-3-methyl-1-oxobutan-2-yl]benzamide C22H19F2N3O4"
5152,295.101,9.81,3.9,"Metabolite","C18H14F1N1O2",-0.48,"2-(4-fluorophenoxy)-N-naphthalen-1-ylacetamide C18H14F1N1O2"
5153,354.2269,15.1,3.93,"Unknown","Unknown",0.23,"Unknown"
5154,247.0497,10.56,3.99,"Artifact","[13]C1C5F3H9N2O5",0.04,"2,2,2-trifluoro-1-morpholin-4-ylethanone C6H8F3N1O2 + H1N1O3 -> C6F3H9N2O5 + [13]C1C-1 -> [13]C1C5F3H9N2O5"
5155,232.0151,16.27,3.86,"Artifact","C5Cr1H12N2O5",0.13,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + Cr1O3 -> C5Cr1H12N2O5"
5156,252.0469,11.47,3.87,"Artifact","C7H9N4Na1O5",0.65,"4-amino-2-hydroxybenzohydrazide C7H9N3O2 + N1Na1O3 -> C7H9N4Na1O5"
5157,168.0057,12.45,3.87,"Metabolite","C7H4O5",1.03,"(3Z)-2-oxo-3-(5-oxofuran-2-ylidene)propanoic acid C7H4O5"
5158,311.1094,13.44,4.74,"Artifact","C11H18N3Na1O6",-0.23,"(2R,3R,4S)-3-acetamido-4-amino-2-[(1R,2R)-3-amino-1,2-dihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylic acid C11H19N3O6 + H-1Na1 -> C11H18N3Na1O6"
5159,306.0255,11.62,3.94,"Metabolite","C15H15Br1O2",0.13,"2-(6-bromonaphthalen-2-yl)oxyoxane C15H15Br1O2"
5160,134.0382,13.57,4.28,"Artifact","Ring_artifact_C4H6O5",0.7,"malate C4H6O5 + Ring_artifact -> Ring_artifact_C4H6O5"
5161,194.0537,9.07,3.75,"Metabolite","C5H10N2O6",0.96,"(2,2-dimethyl-3-nitrooxypropyl) nitrate C5H10N2O6"
5162,799.032,13.89,5.11,"Artifact","C21H28K1N7O18P2S1",0.48,"NAD C21H27N7O14P2 + H1K1O4S1 -> C21H28K1N7O18P2S1"
5163,165.0571,8.86,3.98,"Artifact","Ring_artifact_C9H11N1O2",0.56,"4-pyridin-3-ylbutanoic acid C9H11N1O2 + Ring_artifact -> Ring_artifact_C9H11N1O2"
5164,286.2337,3.8,3.76,"Artifact","[13]C1C15H31N1O3",0.17,"2-(tetradecanoylamino)acetic acid C16H31N1O3 + [13]C1C-1 -> [13]C1C15H31N1O3"
5165,188.1272,16.66,4.04,"Metabolite","C7H16N4O2",0.67,"(2S)-2-amino-6-(diaminomethylideneamino)hexanoic acid C7H16N4O2"
5166,294.0359,17.95,4.01,"Unknown","Unknown",0.29,"Unknown"
5167,219.0434,7.64,3.67,"Unknown","Unknown",0.41,"Unknown"
5168,297.0686,4.46,3.69,"Artifact","C15H13O6.5",0.24,"2-(3,4-dihydroxyphenyl)-2-[[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl]oxy]-3,4-dihydrochromene-3,4,5,7-tetrol C30H26O13 / 2 -> C15H13O6.5"
5169,148.1301,7.12,4.06,"Artifact","Ring_artifact_C6H12O4",0.63,"3-ethoxy-1,1-dihydroxybutan-2-one C6H12O4 + Ring_artifact -> Ring_artifact_C6H12O4"
5170,454.0259,8.65,3.78,"Metabolite","C16H14N4O8S2",-1.31,"4-hydroxy-5-[(5-methyl-3-oxo-2-phenyl-1H-pyrazol-4-yl)diazenyl]benzene-1,3-disulfonic acid C16H14N4O8S2"
5171,220.1139,8,3.82,"Artifact","[13]C1C8H17N1O5",0.58,"pantothenate C9H17N1O5 + [13]C1C-1 -> [13]C1C8H17N1O5"
5172,151.0391,2.88,4.73,"Metabolite","C3H6F1N3O3",1.45,"1-(2-fluoroethyl)-3-nitrourea C3H6F1N3O3"
5173,379.1105,7.88,3.87,"Metabolite","C20H23Cl2N1O2",0.22,"1-[2-(2,3-dichlorophenyl)ethyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinoline C20H23Cl2N1O2"
5174,252.0818,17.42,3.96,"Metabolite","C13H16O3S1",0.86,"O-ethyl (E)-3-(3,4-dimethoxyphenyl)prop-2-enethioate C13H16O3S1"
5175,294.0611,17.14,3.81,"Metabolite","C12H14N4O1S2",-0.67,"4-amino-3-ethyl-N-(pyridin-3-ylmethyl)-2-sulfanylidene-1,3-thiazole-5-carboxamide C12H14N4O1S2"
5176,252.0391,16.25,3.92,"Artifact","C5H13N2Na1O6S1",0.4,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + H1Na1O4S1 -> C5H13N2Na1O6S1"
5177,194.0342,7.09,4,"Metabolite","C6H11O5P1",1.08,"methyl 2-dimethoxyphosphorylprop-2-enoate C6H11O5P1"
5178,130.9011,9.83,3.88,"Unknown","Unknown",0.72,"Unknown"
5179,132.2854,16.25,3.97,"Unknown","Unknown",0.71,"Unknown"
5180,247.0593,7.14,3.86,"Metabolite","C11H9N3O4",0.02,"6-hydroxy-2,4-dioxo-N-phenyl-1H-pyrimidine-5-carboxamide C11H9N3O4"
5181,204.1817,8.74,4.05,"Artifact","Ring_artifact_C11H12N2O2",0.44,"3-ethyl-5-phenylimidazolidine-2,4-dione C11H12N2O2 + Ring_artifact -> Ring_artifact_C11H12N2O2"
5182,250.0508,4.89,3.67,"Metabolite","C12H11Cl1N2O2",0.42,"2-chloro-N-(3-phenyl-1,2-oxazol-5-yl)propanamide C12H11Cl1N2O2"
5183,117.0927,11.19,4.58,"Artifact","Ring_artifact_C5H11N1O2",0.81,"5-aminopentanoic acid C5H11N1O2 + Ring_artifact -> Ring_artifact_C5H11N1O2"
5184,217.052,9.82,3.76,"Metabolite","C7H11N3O3S1",0.52,"[(E)-(3-methyl-5-oxothiomorpholin-2-ylidene)amino] N-methylcarbamate C7H11N3O3S1"
5185,247.0043,10.58,3.88,"Unknown","Unknown",0.36,"Unknown"
5186,658.3308,12.23,3.8,"Unknown","Unknown",0.1,"Unknown"
5187,368.1649,16.25,3.95,"Metabolite","C20H21F1N4O2",-0.12,"4-[4-(4-fluorophenyl)-5-(2-methoxypyrimidin-4-yl)imidazol-1-yl]cyclohexan-1-ol C20H21F1N4O2"
5188,164.0684,7.16,4.35,"Metabolite","C6H12O5",0.45,"L-Rhamnose C6H12O5"
5189,235.9209,18.78,3.87,"Unknown","Unknown",0.38,"Unknown"
5190,351.0477,9.06,3.93,"Artifact","C10H15N3Na2O6S1",-0.01,"N-[3-[1-hydroxy-2-(methylamino)ethyl]phenyl]methanesulfonamide C10H16N2O3S1 + H-1Na1 -> C10H15N2Na1O3S1 + N1Na1O3 -> C10H15N3Na2O6S1"
5191,253.052,16.27,3.62,"Artifact","[13]C1C6H14K1N2Na1O4",0.74,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + [13]C1C-1 -> [13]C1C4H12N2O2 + C2H3Na1O2 -> [13]C1C6H15N2Na1O4 + H-1K1 -> [13]C1C6H14K1N2Na1O4"
5192,225.1088,14.68,3.82,"Artifact","C8H16N3Na1O3",0.6,"4-amino-5-oxo-5-(2-propan-2-ylhydrazinyl)pentanoic acid C8H17N3O3 + H-1Na1 -> C8H16N3Na1O3"
5193,90.97692,6.62,3.83,"Artifact","[37]Cl1Cl1H5N1",0.38,"HCl Cl1H1 + Cl1H1 + [37]Cl1Cl-1 -> [37]Cl1Cl1H2 + H3N1 -> [37]Cl1Cl1H5N1"
5194,367.0619,10.76,3.72,"Artifact","C13H16N1Na3O7",0.23,"4-hydroxy-4-pyridin-3-ylbutanoic acid C9H11N1O3 + C2H3Na1O2 -> C11H14N1Na1O5 + C2H3Na1O2 -> C13H17N1Na2O7 + H-1Na1 -> C13H16N1Na3O7"
5195,368.0243,11.79,3.81,"Metabolite","C17H15Cl3N2O1",1.89,"[4-(3-chlorophenyl)piperazin-1-yl]-(2,4-dichlorophenyl)methanone C17H15Cl3N2O1"
5196,246.0925,9.07,4.25,"Artifact","[18]O1C10H16N2O2S1",-0.37,"N-[3-[1-hydroxy-2-(methylamino)ethyl]phenyl]methanesulfonamide C10H16N2O3S1 + [18]O1O-1 -> [18]O1C10H16N2O2S1"
5197,160.062,10.11,3.78,"Artifact","[18]O1C7H10O3",0.97,"4,6-dioxoheptanoic acid C7H10O4 + [18]O1O-1 -> [18]O1C7H10O3"
5198,79.9886,14.21,3.96,"Artifact","Ring_artifact_H1O3P1",1.46," H1O3P1 + Ring_artifact -> Ring_artifact_H1O3P1"
5199,144.1351,2.83,5,"Artifact","Ring_artifact_C8H16O2",0.65,"octanoic acid C8H16O2 + Ring_artifact -> Ring_artifact_C8H16O2"
5200,202.0201,9.07,3.91,"Artifact","C4H7N2Na1O6",0.4,"2-acetamidoacetic acid C4H7N1O3 + N1Na1O3 -> C4H7N2Na1O6"
5201,360.0999,17.18,3.84,"Metabolite","C22H16O5",-0.35,"3',6'-dimethoxyspiro[2-benzofuran-3,9'-xanthene]-1-one C22H16O5"
5202,182.0788,14.5,4.08,"Metabolite","C6H14O6",1.31,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6"
5203,182.0789,14.04,4.09,"Metabolite","C6H14O6",0.76,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6"
5204,182.0788,14.99,4.1,"Metabolite","C6H14O6",1.31,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6"
5205,329.9824,8.6,3.97,"Metabolite","C15H11Br1N2S1",0.7,"4-[4-(4-bromophenyl)phenyl]-1,3-thiazol-2-amine C15H11Br1N2S1"
5206,203.1351,8.54,3.93,"Artifact","[13]C1C8H18N2O3",-0.02,"4,5-dipropoxyimidazolidin-2-one C9H18N2O3 + [13]C1C-1 -> [13]C1C8H18N2O3"
5207,356.1047,16.33,3.68,"Metabolite","C23H16O4",0.45,"2-hydroxy-2-(2-oxo-1,2-diphenylethyl)indene-1,3-dione C23H16O4"
5208,152.1273,9.88,4.06,"Artifact","Ring_artifact_C5H12O5",0.61,"D-Arabitol C5H12O5 + Ring_artifact -> Ring_artifact_C5H12O5"
5209,112.9948,8.81,3.93,"Artifact","[34]S1C1H5N1O3",0.09,"aminomethanesulfonic acid C1H5N1O3S1 + [34]S1S-1 -> [34]S1C1H5N1O3"
5210,328.0365,8.64,3.91,"Metabolite","C12H12N2O7S1",0.07,"2-[(2-ethyl-5-nitro-1-benzofuran-3-yl)sulfonylamino]acetic acid C12H12N2O7S1"
5211,193.9646,17.22,3.91,"Metabolite","C5H4Cl2N2O2",1.97,"5-chloro-6-(chloromethyl)-1H-pyrimidine-2,4-dione C5H4Cl2N2O2"
5212,142.1218,12.16,3.86,"Metabolite","C6H14N4",0.32,"1,2,3,4,4a,5,6,7,8,8a-decahydropyrazino[2,3-b]pyrazine C6H14N4"
5213,259.0046,9.06,3.66,"Unknown","Unknown",0.34,"Unknown"
5214,291.0443,11.44,3.89,"Metabolite","C10H14Cl1N3O3S1",0.48,"2-[[(4-chloro-2-methylphenyl)diazenyl]-methylamino]ethanesulfonic acid C10H14Cl1N3O3S1"
5215,317.1588,12.13,3.95,"Metabolite","C13H23N3O6",-0.36,"(2S)-2-acetamido-3-hydroxy-N-[(2S)-3-hydroxy-1-[[(2S)-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]propanamide C13H23N3O6"
5216,127.0462,5.51,3.66,"Unknown","Unknown",0.74,"Unknown"
5217,153.9433,14.2,3.64,"Artifact","H4K1O5P1",0.27,"KOH H1K1O1 + H3O4P1"
5218,131.0783,9.79,4.06,"Artifact","Ring_artifact_C6H13N1O2",0.72,"6-aminohexanoic acid C6H13N1O2 + Ring_artifact -> Ring_artifact_C6H13N1O2"
5219,131.0783,9.32,4.03,"Artifact","Ring_artifact_C6H13N1O2",0.72,"6-aminohexanoic acid C6H13N1O2 + Ring_artifact -> Ring_artifact_C6H13N1O2"
5220,130.0241,8.86,3.9,"Metabolite","C3H5F3O2",0.49,"2,2,2-trifluoro-1-methoxyethanol C3H5F3O2"
5221,619.3441,12.55,3.9,"Unknown","Unknown",0.11,"Unknown"
5222,403.2431,15.89,3.94,"Metabolite","C17H33N5O6",-0.04,"(2S)-6-amino-2-[[(2S)-4-carboxy-2-[[(2S)-2,6-diaminohexanoyl]amino]butanoyl]amino]hexanoic acid C17H33N5O6"
5223,256.0422,9.87,3.92,"Metabolite","C13H14Cl2O1",-0.12,"(E)-1-(2,4-dichlorophenyl)-4,4-dimethylpent-1-en-3-one C13H14Cl2O1"
5224,336.1034,12.13,3.82,"Artifact","C11H21Na1O10",-0.47,"(2R,3R,4R,5S,6R)-5-[(1R,2R)-2,3-dihydroxy-1-(2-hydroxyethoxy)propoxy]-6-(hydroxymethyl)oxane-2,3,4-triol C11H22O10 + H-1Na1 -> C11H21Na1O10"
5225,130.0459,13.49,5.99,"Artifact","[13]C1C4H7N1O3",0.37,"Pyrrolidonecarboxylic acid C5H7N1O3 + [13]C1C-1 -> [13]C1C4H7N1O3"
5226,401.1277,17.12,3.65,"Artifact","C12H24N7Na1O3S2",0.69,"[(E)-[2-(2-carbamothioylhydrazinyl)-4-ethoxybutylidene]amino]thiourea C8H18N6O1S2 + C2H3Na1O2 -> C10H21N6Na1O3S2 + C2H3N1 -> C12H24N7Na1O3S2"
5227,147.0161,13.42,4.77,"Artifact","Ring_artifact_[13]C1C4H10N2O3",0.64,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 + [13]C1C-1 -> [13]C1C4H10N2O3 + Ring_artifact -> Ring_artifact_[13]C1C4H10N2O3"
5228,234.1044,12.23,3.83,"Artifact","[13]C1C7H15N3O5",0.54,"(2S)-2-amino-6-[methoxycarbonyl(nitroso)amino]hexanoic acid C8H15N3O5 + [13]C1C-1 -> [13]C1C7H15N3O5"
5229,371.0818,7.6,3.77,"Artifact","C12H15N5Na2O6",-0.12,"adenosine C10H13N5O4 + C2H4O2 -> C12H17N5O6 + H-2Na2 -> C12H15N5Na2O6"
5230,211.0691,8.68,3.94,"Artifact","C6H13N1O7",0.48,"3-ethoxy-1,1-dihydroxybutan-2-one C6H12O4 + H1N1O3 -> C6H13N1O7"
5231,135.1039,7.63,3.96,"Artifact","Ring_artifact_C5H5N5",0.7,"adenine C5H5N5 + Ring_artifact -> Ring_artifact_C5H5N5"
5232,332.0741,8.69,3.82,"Artifact","[15]N1C10H13N4O8",-2.02,"inosine C10H12N4O5 + H1N1O3 -> C10H13N5O8 + [15]N1N-1 -> [15]N1C10H13N4O8"
5233,269.1487,14.97,3.88,"Metabolite","C11H19N5O3",0.33,"ethyl N-[[6-[2-hydroxypropyl(methyl)amino]pyridazin-3-yl]amino]carbamate C11H19N5O3"
5234,271.0441,5.46,3.71,"Metabolite","C9H9N3O7",-0.18,"(2S)-2-(2,4-dinitroanilino)-3-hydroxypropanoic acid C9H9N3O7"
5235,255.8454,13.91,4.51,"Artifact","Ring_artifact_C6H10K2O6",0.34,"CH3COOK C2H3K1O2 + C2H4O2 + C2H3K1O2 -> C6H10K2O6 + Ring_artifact -> Ring_artifact_C6H10K2O6"
5236,248.1735,17.29,4,"Metabolite","C11H24N2O4",0.43,"tert-butyl N-amino-N-(1,1-diethoxyethyl)carbamate C11H24N2O4"
5237,124.083,11.45,3.93,"Unknown","Unknown",0.76,"Unknown"
5238,146.1136,8.69,3.77,"Artifact","[13]C1C6H15N1O2",0.23,"3-methylpentan-3-yl carbamate C7H15N1O2 + [13]C1C-1 -> [13]C1C6H15N1O2"
5239,360.0855,14.97,3.82,"Artifact","C11H16N6O6S1",-0.82,"5'-Methylthioadenosine C11H15N5O3S1 + H1N1O3 -> C11H16N6O6S1"
5240,293.9607,17.82,3.57,"Unknown","Unknown",0.29,"Unknown"
5241,299.0851,9.43,3.73,"Artifact","[18]O1C8H15N3O8",-0.08,"2-[2-[bis(carboxymethyl)amino]ethylamino]acetic acid C8H14N2O6 + H1N1O3 -> C8H15N3O9 + [18]O1O-1 -> [18]O1C8H15N3O8"
5242,171.1007,12.7,3.82,"Metabolite","C7H13N3O2",0.45,"methyl 2-amino-4,5,6,7-tetrahydro-1H-1,3-diazepine-7-carboxylate C7H13N3O2"
5243,371.1401,8.85,3.65,"Metabolite","C20H22Cl1N3O2",-0.12,"3-(3-chlorophenyl)-1-[2-(diethylamino)acetyl]-2H-quinazolin-4-one C20H22Cl1N3O2"
5244,293.0114,7.74,3.83,"Metabolite","C12H11N3S3",0.38,"4-methyl-5-(3-methylsulfanyl-1H-pyrazol-5-yl)-2-thiophen-2-yl-1,3-thiazole C12H11N3S3"
5245,175.9849,9.74,3.79,"Artifact","C3H6Na1O5P1",0.88,"phosphono propanoate C3H7O5P1 + H-1Na1 -> C3H6Na1O5P1"
5246,384.2373,7.82,3.74,"Unknown","Unknown",0.21,"Unknown"
5247,220.0881,8.89,3.62,"Metabolite","C8H16N2O3S1",0.29,"2-(2-aminopropanoylamino)-4-methylsulfanylbutanoic acid C8H16N2O3S1"
5248,348.0544,10.79,3.8,"Artifact","C11H14N2Na2O8",0.44,"4-hydroxy-4-pyridin-3-ylbutanoic acid C9H11N1O3 + C2H3Na1O2 -> C11H14N1Na1O5 + N1Na1O3 -> C11H14N2Na2O8"
5249,411.223,15.04,3.81,"Putative metabolite","C17H29N7O5",0.04,"(2S)-5-(diaminomethylideneamino)-2-[[(2S)-1-[(2S)-2-[[(2S)-pyrrolidine-2-carbonyl]amino]propanoyl]pyrrolidine-2-carbonyl]amino]pentanoic acid C19H33N7O5 - C2H4 -> C17H29N7O5"
5250,220.0208,8.98,3.77,"Artifact","C6H5N4Na1O4",0.22,"3,7-dihydropurine-2,6-dione C5H4N4O2 + C1H1Na1O2 -> C6H5N4Na1O4"
5251,225.0472,8.79,3.84,"Artifact","[34]S1C7H13N1O5",0.18,"(2S)-2-acetamido-4-methylsulfonylbutanoic acid C7H13N1O5S1 + [34]S1S-1 -> [34]S1C7H13N1O5"
5252,284.0026,11.8,3.83,"Artifact","C11Cl1F1H12N2Ni1",0.16,"1-[(2-chloro-6-fluorophenyl)methyl]piperazine C11H14Cl1F1N2 + H-2Ni1 -> C11Cl1F1H12N2Ni1"
5253,89.02142,9.05,4.14,"Unknown","Unknown",1.31,"Unknown"
5254,476.0078,8.68,3.82,"Artifact","C16H13N4Na1O8S2",-1.15,"4-hydroxy-5-[(5-methyl-3-oxo-2-phenyl-1H-pyrazol-4-yl)diazenyl]benzene-1,3-disulfonic acid C16H14N4O8S2 + H-1Na1 -> C16H13N4Na1O8S2"
5255,494.1525,8.73,3.82,"Artifact","C21F3H21N6O5",0.11,"No edge connections."
5256,238.0622,10.34,3.85,"Metabolite","C7H14N2O5S1",0.6,"(2S)-2-amino-4-[(2R)-2-amino-2-carboxyethyl]sulfinylbutanoic acid C7H14N2O5S1"
5257,421.0663,10.79,3.81,"Artifact","C15Ca1H20N1Na1O9",-0.32,"4-hydroxy-4-pyridin-3-ylbutanoic acid C9H11N1O3 + C2H3Na1O2 -> C11H14N1Na1O5 + C2Ca1H2O2 -> C13Ca1H16N1Na1O7 + C2H4O2 -> C15Ca1H20N1Na1O9"
5258,401.0614,10.7,3.66,"Metabolite","C17H15N5O3S2",0.58,"1-[4-[(7-hydroxy-6H-pyrrolo[2,3-g][1,3]benzothiazol-8-yl)diazenyl]phenyl]-N-methylmethanesulfonamide C17H15N5O3S2"
5259,164.9155,8.55,3.59,"Unknown","Unknown",0.56,"Unknown"
5260,174.1501,16.82,4.23,"Artifact","Ring_artifact_C6H14N4O2",0.53,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 + Ring_artifact -> Ring_artifact_C6H14N4O2"
5261,148.0736,3.71,5.87,"Metabolite","C6H12O4",-0.28,"3-ethoxy-1,1-dihydroxybutan-2-one C6H12O4"
5262,418.0714,8.67,3.93,"Artifact","C13H16N4Na2O9",-0.32,"inosine C10H12N4O5 + C1H1Na1O2 -> C11H13N4Na1O7 + C2H3Na1O2 -> C13H16N4Na2O9"
5263,262.07,8.83,3.89,"Artifact","[13]C1C8H15N1O6Si1",0.83,"4-pyridin-3-ylbutanoic acid C9H11N1O2 + [13]C1C-1 -> [13]C1C8H11N1O2 + H4O4Si1 -> [13]C1C8H15N1O6Si1"
5264,374.045,8.67,3.7,"Artifact","C11H12N4Na2O8",0.14,"inosine C10H12N4O5 + H-1Na1 -> C10H11N4Na1O5 + C1H1Na1O3 -> C11H12N4Na2O8"
5265,217.1142,11.65,3.81,"Unknown","Unknown",0.41,"Unknown"
5266,332.0361,8.77,3.84,"Artifact","C10H17Na1O7S1Si1",0.29,"4-trimethylsilylphenol C9H14O1Si1 + C1H1Na1O2 -> C10H15Na1O3Si1 + H2O4S1 -> C10H17Na1O7S1Si1"
5267,361.0451,10.77,3.71,"Artifact","C13Ca1H16N1Na1O7",-0.17,"4-hydroxy-4-pyridin-3-ylbutanoic acid C9H11N1O3 + C2H3Na1O2 -> C11H14N1Na1O5 + C2Ca1H2O2 -> C13Ca1H16N1Na1O7"
5268,231.155,9.85,3.99,"Unknown","Unknown",0.38,"Unknown"
5269,221.0276,9.05,3.8,"Artifact","C6H9N1Na2O5",0.05,"5-amino-4-oxopentanoic acid C5H9N1O3 + C1H1Na1O2 -> C6H10N1Na1O5 + H-1Na1 -> C6H9N1Na2O5"
5270,115.0502,11.96,4,"Unknown","Unknown",0.83,"Unknown"
5271,398.1961,2.73,5.08,"Metabolite","C22H22N8",1.61,"N-[(E)-[10-[(E)-(4,5-dihydro-1H-imidazol-2-ylhydrazinylidene)methyl]anthracen-9-yl]methylideneamino]-4,5-dihydro-1H-imidazol-2-amine C22H22N8"
5272,165.0718,9.83,3.82,"Artifact","[13]C1C5H12O5",0.17,"L-Rhamnose C6H12O5 + [13]C1C-1 -> [13]C1C5H12O5"
5273,178.0952,6.15,3.72,"Metabolite","C6H14N2O4",0.88,"(2S,3R,4R,5S,6R)-3-amino-6-(aminomethyl)oxane-2,4,5-triol C6H14N2O4"
5274,88.0416,4.2,5.3,"Artifact","Ring_artifact_C3H4O3",1.32,"3-oxopropanoic acid C3H4O3 + Ring_artifact -> Ring_artifact_C3H4O3"
5275,288.0081,5.46,3.7,"Metabolite","C8H17O3P1S3",-1.23,"diethoxy-(1,4-oxathian-3-ylsulfanyl)-sulfanylidene-lambda5-phosphane C8H17O3P1S3"
5276,295.037,8.83,3.81,"Metabolite","C10H17N1O3S3",0.19,"3-[4-(2-sulfosulfanylethylamino)butyl]thiophene C10H17N1O3S3"
5277,232.1057,9.32,3.72,"Metabolite","C9H16N2O5",0.96,"(2S)-4-amino-2-[(2-methylpropan-2-yl)oxycarbonylamino]-4-oxobutanoic acid C9H16N2O5"
5278,259.965,17.85,3.88,"Unknown","Unknown",0.34,"Unknown"
5279,101.9123,8.73,3.7,"Unknown","Unknown",0.94,"Unknown"
5280,370.2216,8.39,3.71,"Metabolite","C18H34N4S2",2.4,"2-[(2-amino-2-cycloheptyliminoethyl)disulfanyl]-N'-cycloheptylethanimidamide C18H34N4S2"
5281,159.0506,10.57,3.85,"Unknown","Unknown",0.58,"Unknown"
5282,220.0348,5.89,3.6,"Metabolite","C9H7F3O3",-0.32,"2-hydroxy-2-[3-(trifluoromethyl)phenyl]acetic acid C9H7F3O3"
5283,215.1383,18.06,3.9,"Putative metabolite","C8H17N5O2",-0.35,"(2S)-2-acetamido-5-(diaminomethylideneamino)pentanoic acid C8H16N4O3 - H-1N-1O1 -> C8H17N5O2"
5284,445.24,15.66,3.89,"Metabolite","C16H31N9O6",-0.61,"(2S)-2-[[2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]acetyl]amino]-N-[2-[[(2S)-1-amino-1-oxopropan-2-yl]amino]-2-oxoethyl]-5-(diaminomethylideneamino)pentanamide C16H31N9O6"
5285,131.1161,9.85,3.93,"Artifact","Ring_artifact_C6H13N1O2",0.72,"6-aminohexanoic acid C6H13N1O2 + Ring_artifact -> Ring_artifact_C6H13N1O2"
