"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
6211,98.04805,13.35,4.61,"Artifact","MS2_fragment_C5H10N2O3",-0.49,"glutamine C5H10N2O3 - Experiment_MS2_fragment -> MS2_fragment_C5H10N2O3"
6212,146.2549,13.35,4.78,"Unknown","Unknown",-0.02,"Unknown"
6213,215.9839,13.35,4.74,"Artifact","C4Cr1H8N2O5",-0.33,"glutamine C5H10N2O3 + Cr1O3 -> C5Cr1H10N2O6 - C1H2O1 -> C4Cr1H8N2O5"
6214,247.0879,13.35,4.6,"Artifact","C10H17N1O4S1",-0.29,"Thymol Sulfate C10H14O4S1 + H3N1 -> C10H17N1O4S1"
6215,412.0723,13.35,4.32,"Artifact","B1C13H18N2Na1O9S1",0.18,"Methanethiol C1H4S1 + B1H-1O1 + C2H4O2 -> B1C3H7O3S1 + Peak 6337 -> B1C11H15N2O7S1 + C2H3Na1O2 -> B1C13H18N2Na1O9S1"
6216,204.0279,13.35,4.5,"Artifact","C5Cl1H10N2Na1O3",-0.8,"glutamine C5H10N2O3 + H-1Na1 -> C5H9N2Na1O3 + Cl1H1 -> C5Cl1H10N2Na1O3"
6217,243.9998,13.35,4.4,"Putative metabolite","C6H5N4O5P1",-0.18,"3-Methylxanthine C6H6N4O2 - H2 -> C6H4N4O2 + H1O3P1 -> C6H5N4O5P1"
6218,418.1055,13.35,4.27,"Artifact","C12H21N4Na3O8",-0.6,"glutamine C5H10N2O3 + Peak 6115 -> C12H22N4Na2O8 + H-1Na1 -> C12H21N4Na3O8"
6219,128.1041,13.35,4.42,"Artifact","Ring_artifact_C5H8N2O2",0.01,"glutamine C5H10N2O3 - H2O1 -> C5H8N2O2 + Ring_artifact -> Ring_artifact_C5H8N2O2"
6220,146.0691,13.36,7.93,"Metabolite","C5H10N2O3",0.29,"glutamine C5H10N2O3"
6221,292.1385,13.36,5.96,"Artifact","C10H20N4O6",-0.74,"glutamine C5H10N2O3 * 2 -> C10H20N4O6"
6222,362.0816,13.36,5.71,"Artifact","C9H22N2O9S1Si1",-0.2,"Peak 6228 C9H20N2O6S1 + H2O3Si1 -> C9H22N2O9S1Si1"
6223,202.0046,13.36,5.64,"Artifact","C4Cr1H10N2O4",-0.18,"glutamine C5H10N2O3 - C1O2 -> C4H10N2O1 + Cr1O3 -> C4Cr1H10N2O4"
6224,102.0793,13.36,5.61,"Artifact","C4H10N2O1",0.13,"glutamine C5H10N2O3 - C1O2 -> C4H10N2O1"
6225,293.1418,13.36,4.96,"Artifact","[13]C1C9H20N4O6",-0.55,"glutamine C5H10N2O3 * 2 -> C10H20N4O6 + [13]C1C-1 -> [13]C1C9H20N4O6"
6226,145.8833,13.36,4.77,"Unknown","Unknown",-0.32,"Unknown"
6227,242.0571,13.36,4.86,"Artifact","C5H14N2O7Si1",-0.3,"glutamine C5H10N2O3 + H4O4Si1 -> C5H14N2O7Si1"
6228,284.1041,13.36,4.83,"Putative metabolite","C9H20N2O6S1",0.38,"5-L-Glutamyl-taurine C7H14N2O6S1 + H2 -> C7H16N2O6S1 + C2H4 -> C9H20N2O6S1"
6229,114.9335,13.36,4.82,"Unknown","Unknown",0.33,"Unknown"
6230,483.175,13.36,4.74,"Artifact","C17H34N1Na1O11S1",0.05,"Peak 6188 C11H22O10 + Peak 6271 -> C17H34N1Na1O11S1"
6231,148.0693,13.36,4.56,"Artifact","Ring_artifact_C5H8O5",0.12,"2-Hydroxyglutarate C5H8O5 + Ring_artifact -> Ring_artifact_C5H8O5"
6232,325.0581,13.36,4.29,"Artifact","Ring_artifact_C11H19N1O10",-0.04,"N-Glycolylneuraminic acid C11H19N1O10 + Ring_artifact -> Ring_artifact_C11H19N1O10"
6233,149.0767,13.36,4.48,"Artifact","[13]C1[18]O1C4H10N2O2",0.29,"glutamine C5H10N2O3 + [13]C1C-1 -> [13]C1C4H10N2O3 + [18]O1O-1 -> [13]C1[18]O1C4H10N2O2"
6234,246.9975,13.36,4.37,"Artifact","[13]C1C4Cr1H10N2O6",1.01,"glutamine C5H10N2O3 + [13]C1C-1 -> [13]C1C4H10N2O3 + Cr1O3 -> [13]C1C4Cr1H10N2O6"
6235,321.0381,13.36,4.38,"Artifact","C8H11N5O7S1",-0.57,"Peak 6429 C7H9N5O5S1 + C1H2O2 -> C8H11N5O7S1"
6236,390.1066,13.36,4.26,"Artifact","C12Ca1H22N4O8",-0.63,"glutamine C5H10N2O3 + Peak 6196 -> C12Ca1H22N4O8"
6237,146.0368,13.36,4.22,"Artifact","Ring_artifact_C5H10N2O3",0.22,"glutamine C5H10N2O3 + Ring_artifact -> Ring_artifact_C5H10N2O3"
6238,203.0079,13.36,4.15,"Artifact","[13]C1C3Cr1H10N2O4",0.09,"glutamine C5H10N2O3 + [13]C1C-1 -> [13]C1C4H10N2O3 - C1O2 -> [13]C1C3H10N2O1 + Cr1O3 -> [13]C1C3Cr1H10N2O4"
6239,147.0164,13.36,4.26,"Artifact","Ring_artifact_[13]C1C4H10N2O3",0.01,"glutamine C5H10N2O3 + [13]C1C-1 -> [13]C1C4H10N2O3 + Ring_artifact -> Ring_artifact_[13]C1C4H10N2O3"
6240,146.0457,13.36,4.25,"Artifact","Ring_artifact_C5H10N2O3",-0.33,"glutamine C5H10N2O3 + Ring_artifact -> Ring_artifact_C5H10N2O3"
6241,228.0723,13.36,6.33,"Artifact","C7H13N2Na1O5",-0.37,"glutamine C5H10N2O3 + C2H3Na1O2 -> C7H13N2Na1O5"
6242,148.0755,13.36,4.95,"Artifact","Ring_artifact_C5H8O5",0.2,"2-Hydroxyglutarate C5H8O5 + Ring_artifact -> Ring_artifact_C5H8O5"
6243,245.9944,13.36,5.68,"Artifact","C5Cr1H10N2O6",-0.03,"glutamine C5H10N2O3 + Cr1O3 -> C5Cr1H10N2O6"
6244,133.9307,13.36,5.27,"Artifact","Ring_artifact_C4H6O5",0.18,"malate C4H6O5 + Ring_artifact -> Ring_artifact_C4H6O5"
6245,336.1025,13.36,5.19,"Artifact","C10H18N4Na2O6",-0.97,"glutamine C5H10N2O3 + Peak 6179 -> C10H19N4Na1O6 + H-1Na1 -> C10H18N4Na2O6"
6246,148.0733,13.36,5.72,"Artifact","[18]O1C5H10N2O2",0.59,"glutamine C5H10N2O3 + [18]O1O-1 -> [18]O1C5H10N2O2"
6247,174.0164,13.36,4.38,"Metabolite","C6H6O6",0.22,"Aconitic acid C6H6O6"
6248,321.0339,13.36,4.74,"Artifact","[29]Si1C5H16N2O10Si1",0.05,"glutamine C5H10N2O3 + H4O4Si1 -> C5H14N2O7Si1 + H2O3Si1 -> C5H16N2O10Si2 + [29]Si1Si-1 -> [29]Si1C5H16N2O10Si1"
6249,364.0782,13.36,4.7,"Artifact","C12Cl1H25O6S2",-0.25,"Peak 6127 C10H20O4S2 + Cl1H1 -> C10Cl1H21O4S2 + C2H4O2 -> C12Cl1H25O6S2"
6250,83.03688,13.36,4.52,"Artifact","MS2_fragment_C5H10N2O3",0.53,"glutamine C5H10N2O3 - Experiment_MS2_fragment -> MS2_fragment_C5H10N2O3"
6251,113.0477,13.36,4.95,"Artifact","C5H7N1O2",-0.19,"N-Acetyl-L-aspartic acid C6H9N1O5 - H2O1 -> C6H7N1O4 - C1O2 -> C5H7N1O2"
6252,146.0865,13.36,4.67,"Artifact","Ring_artifact_C5H10N2O3",-0.11,"glutamine C5H10N2O3 + Ring_artifact -> Ring_artifact_C5H10N2O3"
6253,818.2736,13.36,4.59,"Artifact","C37H44N10Na2O5S2",-0.41,"Peak 6188 C16H18N4O1S1 + Peak 6137 -> C37H44N10Na2O5S2"
6254,128.0131,13.36,4.35,"Artifact","Ring_artifact_C5H8N2O2",-0.2,"glutamine C5H10N2O3 - H2O1 -> C5H8N2O2 + Ring_artifact -> Ring_artifact_C5H8N2O2"
6255,651.226,13.36,4.33,"Artifact","[13]C1C24H34N10O9S1",0.69,"Peak 6188 C16H18N4O1S1 + Peak 6245 -> C25H34N10O9S1 + [13]C1C-1 -> [13]C1C24H34N10O9S1"
6256,320.0345,13.36,5.8,"Artifact","C5H16N2O10Si2",-0.48,"glutamine C5H10N2O3 + H4O4Si1 -> C5H14N2O7Si1 + H2O3Si1 -> C5H16N2O10Si2"
6257,146.0135,13.36,5.53,"Artifact","Ring_artifact_C5H10N2O3",0.32,"glutamine C5H10N2O3 + Ring_artifact -> Ring_artifact_C5H10N2O3"
6258,157.0375,13.36,5.57,"Artifact","C6H7N1O4",0.05,"N-Acetyl-L-aspartic acid C6H9N1O5 - H2O1 -> C6H7N1O4"
6259,101.9409,13.36,5.24,"Artifact","Cr1H2O3",0.01,"H2CrO3 Cr1H2O3"
6260,411.5709,13.36,4.89,"Unknown","Unknown",0.01,"Unknown"
6261,322.0309,13.36,4.82,"Artifact","C6H17K1N2Na1O7P1",-0.27,"L-Lysine C6H14N2O2 + H2K1O4P1 -> C6H16K1N2O6P1 + H1Na1O1 -> C6H17K1N2Na1O7P1"
6262,378.147,13.36,4.63,"Artifact","[13]C1C13H23N3O9",-0.57,"Peak 6270 C14H23N3O9 + [13]C1C-1 -> [13]C1C13H23N3O9"
6263,146.2967,13.36,4.51,"Unknown","Unknown",-0.07,"Unknown"
6264,118.9263,13.36,4.58,"Artifact","Ring_artifact_[13]C1C3H6O4",0.37,"xi-3-Hydroxy-2-oxobutanoic acid C4H6O4 + [13]C1C-1 -> [13]C1C3H6O4 + Ring_artifact -> Ring_artifact_[13]C1C3H6O4"
6265,102.9411,13.36,4.26,"Artifact","[53]Cr1H2O3",-0.55,"H2CrO3 Cr1H2O3 + [53]Cr1Cr-1 -> [53]Cr1H2O3"
6266,158.0406,13.37,4.4,"Artifact","[13]C1C5H7N1O4",1.66,"N-Acetyl-L-aspartic acid C6H9N1O5 + [13]C1C-1 -> [13]C1C5H9N1O5 - H2O1 -> [13]C1C5H7N1O4"
6267,197.03,13.37,4.17,"Artifact","C6H8N1Na1O5",0.09,"N-Acetyl-L-aspartic acid C6H9N1O5 + H-1Na1 -> C6H8N1Na1O5"
6268,332.0712,13.37,4.28,"Artifact","C8H20N2O8S1Si1",-0.71,"Peak 6228 C9H20N2O6S1 + H2O3Si1 -> C9H22N2O9S1Si1 - C1H2O1 -> C8H20N2O8S1Si1"
6269,183.994,13.37,5.68,"Artifact","C4Cr1H8N2O3",0,"glutamine C5H10N2O3 - C1O2 -> C4H10N2O1 + Cr1O3 -> C4Cr1H10N2O4 - H2O1 -> C4Cr1H8N2O3"
6270,377.1436,13.37,5.43,"Artifact","C14H23N3O9",-0.45,"N-(1-Deoxy-1-fructosyl)histidine C12H19N3O7 + C2H4O2 -> C14H23N3O9"
6271,169.0544,13.37,4.77,"Artifact","[13]C1C4H9N2Na1O3",0.08,"glutamine C5H10N2O3 + H-1Na1 -> C5H9N2Na1O3 + [13]C1C-1 -> [13]C1C4H9N2Na1O3"
6272,264.1209,13.37,3.98,"Metabolite","C11H20O7",0.01,"Ilicifolinoside A C11H20O7"
6273,783.1417,13.37,4.95,"Putative metabolite","C27H31N9O15P2",-0.28,"Lumichrome C12H10N4O2 + C15H21N5O13P2 -> C27H31N9O15P2"
6274,386.1178,13.37,4.62,"Artifact","C12H26N2O8S1Si1",0.29,"Peak 6228 C9H20N2O6S1 + C3H8O3Si1 -> C12H28N2O9S1Si1 - H2O1 -> C12H26N2O8S1Si1"
6275,184.994,13.37,4.66,"Artifact","[53]Cr1C4H8N2O3",0.76,"glutamine C5H10N2O3 - C1O2 -> C4H10N2O1 + Cr1O3 -> C4Cr1H10N2O4 + [53]Cr1Cr-1 -> [53]Cr1C4H10N2O4 - H2O1 -> [53]Cr1C4H8N2O3"
6276,285.987,13.38,4.76,"Artifact","C5Cr1H11N2Na1O7",-0.34,"glutamine C5H10N2O3 + Cr1O3 -> C5Cr1H10N2O6 + H1Na1O1 -> C5Cr1H11N2Na1O7"
6277,114.043,13.38,4.8,"Artifact","MS2_fragment_C4H8N2O3",-1.43,"asparagine C4H8N2O3 - Experiment_MS2_fragment -> MS2_fragment_C4H8N2O3"
6278,232.0695,13.38,4.4,"Artifact","C8H12N2O6",0.16,"L-beta-aspartyl-L-glutamic acid C9H14N2O7 - C1H2O1 -> C8H12N2O6"
6279,250.0623,13.38,5.16,"Metabolite","C8H14N2O5S1",0.17,"gamma-Glutamylcysteine C8H14N2O5S1"
6280,169.0851,13.38,4.89,"Metabolite","C7H11N3O2",0.16,"3-Methyl-Histidine C7H11N3O2"
6281,246.9945,13.38,4.74,"Artifact","[53]Cr1C5H10N2O6",0.14,"glutamine C5H10N2O3 + Cr1O3 -> C5Cr1H10N2O6 + [53]Cr1Cr-1 -> [53]Cr1C5H10N2O6"
6282,300.1071,13.38,4.72,"Artifact","C11H16N4O6",-0.39,"Mizoribine C9H13N3O6 + C2H3N1 -> C11H16N4O6"
6283,363.0799,13.38,4.55,"Artifact","C13H17N1O11",0.72,"Glutarylglycine C7H11N1O5 + Peak 6247 -> C13H17N1O11"
6284,133.0568,13.38,4.36,"Artifact","[13]C1C3H8N2O3",0.35,"asparagine C4H8N2O3 + [13]C1C-1 -> [13]C1C3H8N2O3"
6285,132.0535,13.38,5.75,"Metabolite","C4H8N2O3",-0.06,"asparagine C4H8N2O3"
6286,254.0573,13.38,4.72,"Metabolite","C7H14N2O6S1",-0.17,"5-L-Glutamyl-taurine C7H14N2O6S1"
6287,234.1103,13.39,4.28,"Artifact","C10H18O6",0.16,"Ilicifolinoside A C11H20O7 - C1H2O1 -> C10H18O6"
6288,322.0384,13.39,4.01,"Artifact","[18]O1C5H16N2O9Si2",0.6,"glutamine C5H10N2O3 + H4O4Si1 -> C5H14N2O7Si1 + H2O3Si1 -> C5H16N2O10Si2 + [18]O1O-1 -> [18]O1C5H16N2O9Si2"
6289,172.0848,13.39,4.6,"Artifact","C7H12N2O3",-0.05,"Homocitrulline C7H15N3O3 - H3N1 -> C7H12N2O3"
6290,354.0611,13.39,4.25,"Artifact","C11H15N4Na1O6S1",-0.28,"Peak 6331 C10H15N3O6S1 + H-1Na1 -> C10H14N3Na1O6S1 + C1H1N1 -> C11H15N4Na1O6S1"
6291,667.1306,13.39,4.95,"Putative metabolite","C23H27N9O11P2",-0.11,"Levosimendan C14H12N6O1 + C9H13N3O10P2 -> C23H25N9O11P2 + H2 -> C23H27N9O11P2"
6292,342.1163,13.4,4.69,"Metabolite","C12H22O11",-0.26,"Sucrose C12H22O11"
6293,665.1249,13.4,6.31,"Metabolite","C21H29N7O14P2",-0.19,"NADH C21H29N7O14P2"
6294,687.1071,13.4,5.27,"Artifact","C21H28N7Na1O14P2",-0.56,"NADH C21H29N7O14P2 + H-1Na1 -> C21H28N7Na1O14P2"
6295,287.1006,13.4,4.69,"Metabolite","C12H17N1O7",-0.34,"Tetraphyllin B C12H17N1O7"
6296,666.1287,13.4,5.65,"Artifact","[13]C1C20H29N7O14P2",-0.86,"NADH C21H29N7O14P2 + [13]C1C-1 -> [13]C1C20H29N7O14P2"
6297,688.1103,13.4,4.62,"Artifact","[13]C1C20H28N7Na1O14P2",-0.33,"NADH C21H29N7O14P2 + H-1Na1 -> C21H28N7Na1O14P2 + [13]C1C-1 -> [13]C1C20H28N7Na1O14P2"
6298,402.1374,13.4,4.59,"Artifact","C14H26O13",-0.15,"Sucrose C12H22O11 + C2H4O2 -> C14H26O13"
6299,721.1513,13.4,4.51,"Artifact","C27H32N5Na1O15S1",0.04,"Glycodiazine C13H15N3O4S1 + Peak 6215 -> C27H32N5Na1O15S1"
6300,230.0901,13.4,4.51,"Metabolite","C9H14N2O5",0.75,"Aspartyl-L-proline C9H14N2O5"
6301,334.0751,13.4,4.14,"Artifact","[34]S1C11H16N4O6",-0.74,"Peak 6331 C10H15N3O6S1 + C1H1N1 -> C11H16N4O6S1 + [34]S1S-1 -> [34]S1C11H16N4O6"
6302,183.0168,13.41,5.09,"Putative metabolite","C7H5N1O5",-0.15,"3-Hydroxy-2-methylpyridine-4,5-dicarboxylate C8H7N1O5 - C1H2 -> C7H5N1O5"
6303,262.0804,13.41,4.18,"Metabolite","C9H14N2O7",-1.14,"L-beta-aspartyl-L-glutamic acid C9H14N2O7"
6304,428.0999,13.41,4.28,"Artifact","C16H20N4O8S1",0.66,"glycine C2H5N1O2 + Peak 6589 -> C16H20N4O8S1"
6305,384.1218,13.41,5.66,"Metabolite","C14H20N6O5S1",-0.55,"S-adenosyl-L-homoCysteine C14H20N6O5S1"
6306,105.0427,13.41,6.21,"Metabolite","C3H7N1O3",-1.02,"serine C3H7N1O3"
6307,385.1252,13.41,4.83,"Artifact","[13]C1C13H20N6O5S1",-0.67,"S-adenosyl-L-homoCysteine C14H20N6O5S1 + [13]C1C-1 -> [13]C1C13H20N6O5S1"
6308,289.1528,13.41,4.49,"Artifact","C13H23N1O6",-0.91,"malate C4H6O5 + Peak 6621 -> C13H23N1O6"
6309,248.0896,13.41,4.26,"Artifact","C10H16O7",0.01,"5-Hydroxy-7,3',4'-trimethoxy-8-methylisoflavone 5-neohesperidoside C31H38O15 - Library_MS2_fragment -> C10H16O7"
6310,205.0585,13.41,4.26,"Artifact","C7H11N1O6",0.67,"Galacturonic acid C6H10O7 - C1H2O1 -> C5H8O6 + C2H3N1 -> C7H11N1O6"
6311,261.0848,13.42,4.6,"Artifact","C10H15N1O7",0.2,"Glutarylglycine C7H11N1O5 + Peak 6378 -> C10H15N1O7"
6312,326.085,13.42,4.56,"Artifact","C11H18O11",-0.27,"3,4,5-trihydroxy-6-[(3-methoxy-3-oxopropanoyl)oxy]oxane-2-carboxylic acid C10H14O10 + C1H4O1 -> C11H18O11"
6313,95.03712,13.42,5,"Metabolite","C5H5N1O1",-0.07,"2-hydroxypyridine C5H5N1O1"
6314,219.0742,13.42,4.97,"Putative metabolite","C8H13N1O6",0.4,"N-Acetylgalactosamine C8H15N1O6 - H2 -> C8H13N1O6"
6315,271.0805,13.42,4.36,"Artifact","MS2_fragment_C11H16N4O6S1",1.19,"Peak 6331 C10H15N3O6S1 + C1H1N1 -> C11H16N4O6S1 - Experiment_MS2_fragment -> MS2_fragment_C11H16N4O6S1"
6316,194.0426,13.42,6.2,"Metabolite","C6H10O7",0.27,"Galacturonic acid C6H10O7"
6317,327.0503,13.42,4.54,"Artifact","C10H14N3Na1O6S1",-0.61,"Peak 6331 C10H15N3O6S1 + H-1Na1 -> C10H14N3Na1O6S1"
6318,333.1174,13.42,4.22,"Artifact","C12H19N3O8",-0.56,"1-Methyl imidozolacetic Acid Hydrochloride C6H8N2O2 + C6H8O6 + H3N1 -> C12H19N3O8"
6319,206.0789,13.43,4.95,"Metabolite","C8H14O6",0.67,"Diethyl tartrate C8H14O6"
6320,106.0459,13.43,4.7,"Artifact","[13]C1C2H7N1O3",0.45,"serine C3H7N1O3 + [13]C1C-1 -> [13]C1C2H7N1O3"
6321,217.0393,13.43,4.28,"Unknown","Unknown",0.02,"Unknown"
6322,195.046,13.43,4.97,"Artifact","[13]C1C5H10O7",0.04,"Galacturonic acid C6H10O7 + [13]C1C-1 -> [13]C1C5H10O7"
6323,218.9991,13.43,4.72,"Artifact","C4H6N1Na1O8",0.05,"malate C4H6O5 + N1Na1O3 -> C4H6N1Na1O8"
6324,287.0578,13.43,4.7,"Artifact","C10H13N3O5S1",-0.73,"Peak 6331 C10H15N3O6S1 - H2O1 -> C10H13N3O5S1"
6325,259.0804,13.43,4.34,"Artifact","C9H13N3O6",0.03,"Hydantoin-5-propionic acid C6H8N2O4 + C2H4O2 -> C8H12N2O6 + C1H1N1 -> C9H13N3O6"
6326,306.0717,13.43,5.21,"Artifact","[13]C1C9H15N3O6S1",-0.62,"Peak 6331 C10H15N3O6S1 + [13]C1C-1 -> [13]C1C9H15N3O6S1"
6327,315.1044,13.43,5.07,"Metabolite","C16H17N3O2S1",-0.8,"(1R*,3R*,3'S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic acid C16H17N3O2S1"
6328,240.0417,13.43,4.88,"Putative metabolite","C6H12N2O6S1",-0.39,"5-L-Glutamyl-taurine C7H14N2O6S1 - C1H2 -> C6H12N2O6S1"
6329,497.117,13.43,4.64,"Artifact","C21H23N1O13",-0.12,"1-deoxy-1-(N6-lysino)-D-fructose C4H7N1O4 + Peak 6249 -> C21H23N1O13"
6330,225.9937,13.43,4.35,"Putative metabolite","C9H6O5S1",-0.47,"Indole-3-carboxilic acid-O-sulphate C9H7N1O5S1 - H1N1 -> C9H6O5S1"
6331,305.0683,13.44,6.22,"Putative metabolite","C10H15N3O6S1",-0.47,"S-Formylglutathione C11H17N3O7S1 - C1H2O1 -> C10H15N3O6S1"
6332,161.0323,13.44,5.39,"Artifact","C5H7N1O5",0.76,"malate C4H6O5 + C1H1N1 -> C5H7N1O5"
6333,368.0639,13.44,4.72,"Artifact","C10H16N4O9S1",-0.27,"Peak 6331 C10H15N3O6S1 + H1N1O3 -> C10H16N4O9S1"
6334,321.0185,13.44,4.68,"Putative metabolite","C9H12N3O6P1S1",-0.18,"6-Thioinosine-5'-monophosphate C10H13N4O7P1S1 + H-1N-1O1 -> C10H12N3O8P1S1 - C1O2 -> C9H12N3O6P1S1"
6335,187.0457,13.44,4.66,"Artifact","C5H10N1Na1O5",-0.18,"serine C3H7N1O3 + C2H3Na1O2 -> C5H10N1Na1O5"
6336,276.046,13.44,4.4,"Artifact","C8H13Na1O9",-0.99,"Galacturonic acid C6H10O7 + C2H3Na1O2 -> C8H13Na1O9"
6337,196.0469,13.44,4.26,"Artifact","[18]O1C6H10O6",-0.01,"Galacturonic acid C6H10O7 + [18]O1O-1 -> [18]O1C6H10O6"
6338,289.1276,13.44,5.84,"Artifact","C11H19N3O6",-0.84,"Asparaginyl-Proline C9H15N3O4 + C2H4O2 -> C11H19N3O6"
6339,232.0307,13.44,4.63,"Artifact","C5H9N2Na1O7",0.2,"D-Glutamic acid C5H9N1O4 + N1Na1O3 -> C5H9N2Na1O7"
6340,275.1005,13.44,3.97,"Artifact","C11H17N1O7",0.01,"Peak 6309 C10H16O7 + C1H1N1 -> C11H17N1O7"
6341,290.1308,13.45,4.87,"Artifact","[13]C1C10H19N3O6",-0.21,"Ophthalmic acid C11H19N3O6 + [13]C1C-1 -> [13]C1C10H19N3O6"
6342,404.9937,13.45,4.87,"Artifact","C10Cr1H15N3O9S1",-0.72,"Peak 6331 C10H15N3O6S1 + Cr1O3 -> C10Cr1H15N3O9S1"
6343,520.0827,13.45,4.44,"Artifact","C15H23N4Na3O10S1",0.19,"Galacturonic acid C6H10O7 + Peak 6151 -> C15H24N4Na2O10S1 + H-1Na1 -> C15H23N4Na3O10S1"
6344,250.1052,13.45,4,"Putative metabolite","C10H18O7",0.21,"Ethyl beta-D-glucopyranoside C8H16O6 + C2H2O1 -> C10H18O7"
6345,184.9779,13.45,5.31,"Artifact","C4Cr1H7N1O4",0.62,"2-Pyrrolidinone C4H7N1O1 + Cr1O3 -> C4Cr1H7N1O4"
6346,260.0943,13.45,4.85,"Putative metabolite","C9H16N4O3S1",0.04,"Carnosine C9H14N4O3 + H2S1 -> C9H16N4O3S1"
6347,363.0656,13.45,4.42,"Artifact","C8H21N1O11Si2",-0.79,"malate C4H6O5 + Peak 6385 -> C8H21N1O11Si2"
6348,293.9683,13.45,4.58,"Artifact","C6Cr1H10O10",-1.35,"Galacturonic acid C6H10O7 + Cr1O3 -> C6Cr1H10O10"
6349,680.1137,13.45,4.49,"Artifact","C20H31N6Na3O12S2",-0.37,"glutathione C10H17N3O6S1 + H-1Na1 -> C10H16N3Na1O6S1 + Peak 6363 -> C20H31N6Na3O12S2"
6350,332.0793,13.45,5.57,"Artifact","C11H16N4O6S1",-0.74,"Peak 6331 C10H15N3O6S1 + C1H1N1 -> C11H16N4O6S1"
6351,126.0082,13.45,4.94,"Metabolite","C2H7O4P1",-0.04,"Ethylphosphate C2H7O4P1"
6352,247.9785,13.46,4.67,"Artifact","[53]Cr1C5H9N1O7",0.21,"D-Glutamic acid C5H9N1O4 + Cr1O3 -> C5Cr1H9N1O7 + [53]Cr1Cr-1 -> [53]Cr1C5H9N1O7"
6353,133.8215,13.46,4.67,"Unknown","Unknown",-0.11,"Unknown"
6354,231.9523,13.46,4.67,"Artifact","C3Cl1H9N1Ni1O5",-0.14,"Chlorine oxide Cl1O2 + C1H4O1 + H3N1 -> C1Cl1H7N1O3 + C2H2Ni1O2 -> C3Cl1H9N1Ni1O5"
6355,303.057,13.46,4.53,"Artifact","C9H14N1Na1O9",-1.24,"Peak 6314 C8H13N1O6 + C1H1Na1O3 -> C9H14N1Na1O9"
6356,338.0706,13.46,4.7,"Artifact","C10H16N2Na2O8",-1.17,"D-Glutamic acid C5H9N1O4 + Peak 6419 -> C10H17N2Na1O8 + H-1Na1 -> C10H16N2Na2O8"
6357,233.9468,13.46,5.97,"Artifact","C4Cr1H6O8",-0.11,"malate C4H6O5 + Cr1O3 -> C4Cr1H6O8"
6358,229.0563,13.46,5.61,"Artifact","C7H12N1Na1O6",-0.3,"D-Glutamic acid C5H9N1O4 + C2H3Na1O2 -> C7H12N1Na1O6"
6359,230.0598,13.46,4.33,"Artifact","[13]C1C6H12N1Na1O6",-0.93,"D-Glutamic acid C5H9N1O4 + C2H3Na1O2 -> C7H12N1Na1O6 + [13]C1C-1 -> [13]C1C6H12N1Na1O6"
6360,239.9912,13.46,5.05,"Artifact","C9H8O4S1Si1",0.23,"Peak 6372 C9H8O2S1 - H2O1 -> C9H6O1S1 + H2O3Si1 -> C9H8O4S1Si1"
6361,251.0382,13.46,4.96,"Artifact","C7H11N1Na2O6",-0.09,"D-Glutamic acid C5H9N1O4 + C2H3Na1O2 -> C7H12N1Na1O6 + H-1Na1 -> C7H11N1Na2O6"
6362,637.153,13.46,4.83,"Artifact","[13]C1C19H33N6Na1O12S2",-0.14,"glutathione C10H17N3O6S1 + Peak 6422 -> C20H33N6Na1O12S2 + [13]C1C-1 -> [13]C1C19H33N6Na1O12S2"
6363,351.0479,13.46,4.84,"Artifact","C10H15N3Na2O6S1",-0.58,"glutathione C10H17N3O6S1 + H-2Na2 -> C10H15N3Na2O6S1"
6364,275.137,13.46,4.58,"Metabolite","C12H21N1O6",-0.41,"Glutarylcarnitine C12H21N1O6"
6365,216.0247,13.46,4.59,"Artifact","C6H9Na1O7",-0.48,"Galacturonic acid C6H10O7 + H-1Na1 -> C6H9Na1O7"
6366,415.5542,13.46,4.45,"Artifact","C11.5H18.5N3.5Na0.5O8.5P1.5S0.5",-0.82,"No edge connections."
6367,358.0197,13.47,5.59,"Artifact","B1C7H15O12Si2",-0.53,"malate C4H6O5 + B1H-1O1 -> B1C4H5O6 + H2O3Si1 -> B1C4H7O9Si1 + C3H8O3Si1 -> B1C7H15O12Si2"
6368,439.0899,13.47,5.13,"Artifact","C14H21N3O11S1",-0.5,"malate C4H6O5 + Peak 6331 -> C14H21N3O11S1"
6369,357.0232,13.47,4.95,"Artifact","[10]B1C7H15O12Si2",-0.17,"malate C4H6O5 + B1H-1O1 -> B1C4H5O6 + H2O3Si1 -> B1C4H7O9Si1 + C3H8O3Si1 -> B1C7H15O12Si2 - [10]B-1B1 -> [10]B1C7H15O12Si2"
6370,173.0259,13.47,4.75,"Putative metabolite","C5H7N3O2S1",-0.02,"S-Formylglutathione C11H17N3O7S1 - C6H10O5 -> C5H7N3O2S1"
6371,134.0058,13.47,4.75,"Artifact","Ring_artifact_C4H6O5",0.09,"malate C4H6O5 + Ring_artifact -> Ring_artifact_C4H6O5"
6372,180.0241,13.47,4.6,"Putative metabolite","C9H8O2S1",2.22,"Cinnamic acid C9H8O2 + S1 -> C9H8O2S1"
