peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
5131,7254,760.4514764523306,14.49,6.2,Metabolite,C38H65N1O14,-4.87,,,3,HMDB0242528,HMDB0242528 Davercin C38H65N1O14
5132,7255,762.0194764523305,14.49,6.79,Artifact,[13]C1C17H26Na10O18,1.05,0,,,,NA C18H26O18Na10 C18H26Na10O18 + [13]C1C-1 -> [13]C1C17H26Na10O18
5133,7256,767.9367764523305,14.49,6.62,Artifact,C11H24N3Na2O23P5,-1.43,0,,,,Peak 4812 C9H20N3O20P5 + H1Na1O1 -> C9H21N3Na1O21P5 + C2H3Na1O2 -> C11H24N3Na2O23P5
5134,7257,768.4384764523305,14.49,6.26,Artifact,B1C38H62N1O14,-6.38,0,,,,HMDB0242528 Davercin C38H65N1O14 + B1H-3 -> B1C38H62N1O14
5135,7258,776.9899764523306,14.49,7.15,Artifact,C18H26K1Na9O18,1.03,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H3K1O2
5136,7259,791.8978764523305,14.49,6.45,Artifact,B1C9H21N3Na1O25P6,-3.16,0,,,,Peak 4812 C9H20N3O20P5 + H1Na1O1 -> C9H21N3Na1O21P5 + B1H-3 -> B1C9H18N3Na1O21P5 + H3O4P1 -> B1C9H21N3Na1O25P6
5137,7260,820.9186764523305,14.49,6.54,Artifact,B1C11H23Na7O25P3,0.49,0,,,,C10H14O10Na6 C10H14Na6O10 + C1H1Na1O2 + B1H-1O1 -> B1C11H14Na7O13 + H6O8P2 -> B1C11H20Na7O21P2 + H3O4P1 -> B1C11H23Na7O25P3
5138,7261,842.4542764523305,14.49,5.99,Artifact,C40H68N1Na1O16,-4.04,0,,,,HMDB0242528 Davercin C38H65N1O14 + C2H3Na1O2 -> C40H68N1Na1O16
5139,7262,844.0223764523305,14.49,6.6,Artifact,[13]C1C19H29Na11O20,1.07,0,,,,NA C20H29O20Na11 C20H29Na11O20 + [13]C1C-1 -> [13]C1C19H29Na11O20
5140,7263,844.9772764523306,14.49,6.04,Artifact,C19H27K1Na10O20,1.18,0,,,,C18H26O18Na10 C18H26Na10O18 + C1H1K1O2
5141,7264,859.9962764523306,14.49,6.28,Artifact,[13]C1C19H29K1Na10O20,1.16,0,,,,C18H26O18Na10 C18H26Na10O18 + C2H3K1O2 + [13]C1C-1 -> [13]C1C19H29K1Na10O20
5142,7265,861.9202764523305,14.49,6.41,Artifact,C11H25N5O28P6,-2.09,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + H6O8P2 -> C11H22N5O24P5 + H3O4P1 -> C11H25N5O28P6
5143,7266,866.4153764523305,14.49,6.18,Artifact,C41H64N1Na1O17,-1.04,0,,,,HMDB0031827 Fumonisin FP2 C39H61N1O15 + C2H3Na1O2 -> C41H64N1Na1O17
5144,7267,868.9388764523305,14.49,6.08,Artifact,B1C19H24K2Na9O20,-1.04,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H3K1O2 + B1H-3 -> B1C18H23K1Na9O18 + C1H1K1O2 -> B1C19H24K2Na9O20
5145,7268,885.8813764523305,14.49,6.32,Artifact,B1C11H22N5O27P6S1,0.11,0,,,,Peak 5189 C11H16N5O15P3S1 + B1H-3 -> B1C11H13N5O15P3S1 + H6O8P2 -> B1C11H19N5O23P5S1 + H3O4P1 -> B1C11H22N5O27P6S1
5146,7269,891.9439764523305,14.49,6.4,Artifact,[13]C1C15H29K1Na8O24P2,1.01,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + H6O8P2 -> C16H29K1Na8O24P2 + [13]C1C-1 -> [13]C1C15H29K1Na8O24P2
5147,7270,892.8997764523306,14.49,5.82,Artifact,C15H27K2Na7O24P2,0.11,0,,,,C12H17O12Na7 C12H17Na7O12 + C1H1K1O2 + H6O8P2 -> C13H24K1Na7O22P2 + C2H3K1O2 -> C15H27K2Na7O24P2
5148,7271,899.9304764523305,14.49,6.3,Artifact,[13]C1B1C15H26K1Na8O24P2,0.22,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + H6O8P2 -> C16H29K1Na8O24P2 + [13]C1C-1 -> [13]C1C15H29K1Na8O24P2 + B1H-3 -> [13]C1B1C15H26K1Na8O24P2
5149,7272,910.9087764523306,14.49,6.3,Artifact,B2C15H23K1Na8O25P2,-0.77,0,,,,C14H20O14Na8 C14H20Na8O14 + C1H1K1O2 + B1H-3 -> B1C15H18K1Na8O16 + B1H-1O1 -> B2C15H17K1Na8O17 + H6O8P2 -> B2C15H23K1Na8O25P2
5150,7273,935.9360764523306,14.49,6.28,Unknown,Unknown,0,,,,,Unknown
5151,7274,947.9163764523305,14.49,6.3,Artifact,B1C24H30I2N1O18P2,3.17,0,,,,Peak 5005 C24H27I2N1O10 + B1H-3 -> B1C24H24I2N1O10 + H6O8P2 -> B1C24H30I2N1O18P2
5152,7275,956.9697764523305,14.49,6.53,Artifact,C18H32Na10O26P2,0.94,0,,,,C18H26O18Na10 C18H26Na10O18 + H6O8P2
5153,7276,959.8973764523305,14.49,6.34,Artifact,C11H28N5O32P7,-2.09,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + H6O8P2 -> C11H22N5O24P5 + H6O8P2 -> C11H28N5O32P7
5154,7277,964.9569764523305,14.49,6.89,Artifact,B1C22H29K2Na10O22,-0.21,0,,,,C18H26O18Na10 C18H26Na10O18 + C2H3K1O2 + B1H-3 -> B1C20H26K1Na10O20 + C2H3K1O2 -> B1C22H29K2Na10O22
5155,7278,965.9598764523305,14.49,6.26,Artifact,[13]C1B1C17H29Na10O26P2,0,0,,,,C18H26O18Na10 C18H26Na10O18 + H6O8P2 + B1H-3 -> B1C18H29Na10O26P2 + [13]C1C-1 -> [13]C1B1C17H29Na10O26P2
5156,7279,980.9310764523306,14.49,6.66,Artifact,B1C20H29K2Na9O24P1,-0.51,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H3K1O2 + B1H-3 -> B1C18H23K1Na9O18 + C2H3K1O2 -> B1C20H26K2Na9O20 + H3O4P1 -> B1C20H29K2Na9O24P1
5157,7280,981.9335764523305,14.49,6.18,Artifact,[13]C1B1C17H29K1Na9O26P2,0.2,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H3K1O2 + B1H-3 -> B1C18H23K1Na9O18 + [13]C1C-1 -> [13]C1B1C17H23K1Na9O18 + H6O8P2 -> [13]C1B1C17H29K1Na9O26P2
5158,7281,997.9062764523305,14.49,6,Artifact,B1C16H27N5O30P7,0.7,0,,,,myo-Inositol hexakisphosphate C6H18O24P6 + C10H12N5O6P1 + B1H-3 -> B1C16H27N5O30P7
5159,7282,1030.9862764523307,14.49,6.32,Artifact,B1C24H32K1Na12O24,0,0,,,,C22H32O22Na12 C22H32Na12O22 + C2H3K1O2 + B1H-3 -> B1C24H32K1Na12O24
5160,7283,1038.9732764523305,14.49,6.26,Artifact,C20H35Na11O28P2,0,0,,,,C20H29O20Na11 C20H29Na11O20 + H6O8P2
5161,7284,1041.9002764523307,14.49,6.2,Artifact,C13H31N5Na1O34P7,-1.92,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + H6O8P2 -> C11H22N5O24P5 + C2H3Na1O2 -> C13H25N5Na1O26P5 + H6O8P2 -> C13H31N5Na1O34P7
5162,7285,77.22119645233057,14.52,5.99,Unknown,Unknown,0,,,,,Unknown
5163,7286,80.77099645233058,14.52,5.85,Unknown,Unknown,0,,,,,Unknown
5164,7287,228.99187645233056,14.52,6.04,Artifact,[18]O1C4H6Na4O4,0.88,0,,,,C4H5O4Na3 C4H5Na3O4 + H1Na1O1 + [18]O1O-1 -> [18]O1C4H6Na4O4
5165,7289,271.9598764523306,14.52,6.04,Artifact,[13]C1C4H6K1Na3O6,0.74,0,,,,C4H5O4Na3 C4H5Na3O4 + C1H1K1O2 + [13]C1C-1 -> [13]C1C4H6K1Na3O6
5166,7290,284.9721764523306,14.52,8.48,Artifact,C6H8K1Na3O6,0.7,0,,,,C4H5O4Na3 C4H5Na3O4 + C2H3K1O2
5167,7291,286.9760764523306,14.52,6.51,Artifact,[18]O1C6H8K1Na3O5,1.75,0,,,,C4H5O4Na3 C4H5Na3O4 + C2H3K1O2 + [18]O1O-1 -> [18]O1C6H8K1Na3O5
5168,7292,337.9890764523306,14.52,5.99,Artifact,[13]C1C6H9Na5O8,0.3,0,,,,C6H8O6Na4 C6H8Na4O6 + C1H1Na1O2 + [13]C1C-1 -> [13]C1C6H9Na5O8
5169,7293,352.95957645233057,14.52,6.86,Artifact,C7H9K1Na4O8,0.57,0,,,,C6H8O6Na4 C6H8Na4O6 + C1H1K1O2
5170,7294,366.9751764523306,14.52,7.97,Artifact,C8H11K1Na4O8,0.82,0,,,,C6H8O6Na4 C6H8Na4O6 + C2H3K1O2
5171,7295,406.9676764523306,14.52,6.56,Artifact,C8H12K1Na5O9,0.74,0,,,,C8H11O8Na5 C8H11Na5O8 + H1K1O1
5172,7296,434.9624764523306,14.52,6.83,Artifact,C9H12K1Na5O10,0.92,0,,,,C8H11O8Na5 C8H11Na5O8 + C1H1K1O2
5173,7297,435.9658764523306,14.52,5.97,Artifact,[13]C1C8H12K1Na5O10,0.92,0,,,,C8H11O8Na5 C8H11Na5O8 + C1H1K1O2 + [13]C1C-1 -> [13]C1C8H12K1Na5O10
5174,7298,448.97817645233056,14.52,7.91,Artifact,C10H14K1Na5O10,0.89,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2
5175,7299,450.93647645233057,14.52,6.34,Artifact,C5H12Na4O14P2,0.22,0,,,,C4H5O4Na3 C4H5Na3O4 + C1H1Na1O2 + H6O8P2 -> C5H12Na4O14P2
5176,7300,450.98267645233057,14.52,6.26,Artifact,[18]O1C10H14K1Na5O9,0.22,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2 + [18]O1O-1 -> [18]O1C10H14K1Na5O9
5177,7301,458.92377645233057,14.52,6.3,Artifact,C8H9K1Na6O11,0.66,0,,,,C4H5O4Na3 C4H5Na3O4 + C1H1Na1O3 + C2H2Na2O2 -> C7H8Na6O9 + C1H1K1O2 -> C8H9K1Na6O11
5178,7302,466.9501764523306,14.52,6.49,Artifact,[41]K1C10H14K1Na4O10,0.86,0,,,,C6H8O6Na4 C6H8Na4O6 + C2H3K1O2 + C2H3K1O2 -> C10H14K2Na4O10 + [41]K1K-1 -> [41]K1C10H14K1Na4O10
5179,7303,488.97067645233057,14.52,6.41,Artifact,C10H15K1Na6O11,0.82,0,,,,C10H14O10Na6 C10H14Na6O10 + H1K1O1
5180,7304,513.9415764523305,14.52,6.2,Artifact,B1C7H12N3O15P4,-6.04,0,,,,Peak 4892 C7H15N3O15P4 + B1H-3 -> B1C7H12N3O15P4
5181,7305,530.9811764523305,14.52,7.79,Artifact,C12H17K1Na6O12,0.75,0,,,,C10H14O10Na6 C10H14Na6O10 + C2H3K1O2
5182,7306,531.9845764523305,14.52,6.93,Artifact,[13]C1C11H17K1Na6O12,0.75,0,,,,C10H14O10Na6 C10H14Na6O10 + C2H3K1O2 + [13]C1C-1 -> [13]C1C11H17K1Na6O12
5183,7308,534.9747764523305,14.52,6.69,Artifact,B2C11H11Na7O13,-0.94,0,,,,C10H14O10Na6 C10H14Na6O10 + C1H1Na1O2 + B1H-1O1 -> B1C11H14Na7O13 + B1H-3 -> B2C11H11Na7O13
5184,7309,547.9584764523305,14.52,6.46,Artifact,[13]C1C7H17Na5O16P2,0.37,0,,,,C8H11O8Na5 C8H11Na5O8 + H6O8P2 + [13]C1C-1 -> [13]C1C7H17Na5O16P2
5185,7310,548.9531764523306,14.52,6.4,Artifact,[41]K1C12H17K1Na5O12,0.91,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2 + C2H3K1O2 -> C12H17K2Na5O12 + [41]K1K-1 -> [41]K1C12H17K1Na5O12
5186,7311,554.9421764523305,14.52,7.51,Artifact,B1C10H14K1Na5O14P1,-1.62,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2 + B1H-3 -> B1C10H11K1Na5O10 + H3O4P1 -> B1C10H14K1Na5O14P1
5187,7312,556.9397764523305,14.52,6.32,Artifact,[41]K1B1C10H14Na5O14P1,-0.72,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2 + B1H-3 -> B1C10H11K1Na5O10 + H3O4P1 -> B1C10H14K1Na5O14P1 + [41]K1K-1 -> [41]K1B1C10H14Na5O14P1
5188,7313,578.9033764523306,14.52,7.08,Artifact,C8H17K2Na3O16P2,-0.35,0,,,,C4H5O4Na3 C4H5Na3O4 + C2H3K1O2 + H6O8P2 -> C6H14K1Na3O14P2 + C2H3K1O2 -> C8H17K2Na3O16P2
5189,7314,583.9630764523305,14.52,6.71,Artifact,C10H20N1O19P3S1,0.86,0,,,,Peak 4689 C10H15N1O11P2 + H2O4S1 -> C10H17N1O15P2S1 + H3O4P1 -> C10H20N1O19P3S1
5190,7315,594.9346764523306,14.52,6.71,Artifact,B1C12H15K2Na6O13,-1.35,0,,,,C10H14O10Na6 C10H14Na6O10 + H1K1O1 + B1H-3 -> B1C10H12K1Na6O11 + C2H3K1O2 -> B1C12H15K2Na6O13
5191,7316,595.9441764523306,14.52,6.52,Artifact,B1C9H15N3Na1O17P4,-4.37,0,,,,Peak 4892 C7H15N3O15P4 + C2H3Na1O2 -> C9H18N3Na1O17P4 + B1H-3 -> B1C9H15N3Na1O17P4
5192,7317,608.4260764523306,14.52,6,Artifact,B2C42H51N1O1,-5.1,0,,,,HMDB0060192 iso-A2E(11-cis) C42H57N1O1 + B1H-3 -> B1C42H54N1O1 + B1H-3 -> B2C42H51N1O1
5193,7318,612.9838764523305,14.52,7.49,Artifact,C14H20K1Na7O14,1.31,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2
5194,7319,613.9871764523306,14.52,6.72,Artifact,[13]C1C13H20K1Na7O14,1.47,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + [13]C1C-1 -> [13]C1C13H20K1Na7O14
5195,7320,615.9111764523306,14.52,6.36,Artifact,C11H17K1N1O18P3S1,-3.74,0,,,,Peak 4975 C9H14N1O16P3S1 + C2H3K1O2 -> C11H17K1N1O18P3S1
5196,7321,617.4791764523305,14.52,6.04,Metabolite,C38H64O6,-2.6,,,3,HMDB0295283,"HMDB0295283 DG(15:0/20:4(6E,8Z,11Z,14Z)+=O(5)/0:0) C38H64O6"
5197,7322,624.9644764523305,14.52,6.4,Artifact,B1C13H17K1Na7O15,1.44,0,,,,C12H17O12Na7 C12H17Na7O12 + C1H1K1O2 + B1H-1O1 -> B1C13H17K1Na7O15
5198,7323,628.9578764523305,14.52,7.11,Artifact,C10H20Na6O18P2,0.8,0,,,,C10H14O10Na6 C10H14Na6O10 + H6O8P2
5199,7324,630.9555764523305,14.52,6.28,Artifact,[41]K1C14H20K1Na6O14,1.9,0,,,,C10H14O10Na6 C10H14Na6O10 + C2H3K1O2 + C2H3K1O2 -> C14H20K2Na6O14 + [41]K1K-1 -> [41]K1C14H20K1Na6O14
5200,7325,654.8985764523305,14.52,6.18,Artifact,C8H21K2Na2O20P3,-0.61,0,,,,KH2PO4 H2K1O4P1 + C2H3K1O2 + C2H3Na1O2 -> C4H8K2Na1O8P1 + C4H7Na1O4 -> C8H15K2Na2O12P1 + H6O8P2 -> C8H21K2Na2O20P3
5201,7326,672.8868764523305,14.52,6.28,Artifact,B1C7H17K1Na4O21P3,0,0,,,,C6H8O6Na4 C6H8Na4O6 + C1H1K1O2 + H6O8P2 -> C7H15K1Na4O16P2 + B1H-1O1 -> B1C7H14K1Na4O17P2 + H3O4P1 -> B1C7H17K1Na4O21P3
5202,7327,680.9713764523306,14.52,6.41,Artifact,C15H21K1Na8O16,1.03,0,,,,C14H20O14Na8 C14H20Na8O14 + C1H1K1O2
5203,7328,689.9271764523305,14.52,6.6,Artifact,B1C11H16N5O19P4S1,0.73,0,,,,Peak 5189 C11H16N5O15P3S1 + B1H-3 -> B1C11H13N5O15P3S1 + H3O4P1 -> B1C11H16N5O19P4S1
5204,7329,690.4287764523306,14.52,6.04,Artifact,C44H60K1N1O3,-0.73,0,,,,HMDB0060192 iso-A2E(11-cis) C42H57N1O1 + C2H3K1O2 -> C44H60K1N1O3
5205,7330,694.9869764523305,14.52,7.36,Artifact,C16H23K1Na8O16,1.15,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2
5206,7331,695.9903764523306,14.52,6.65,Artifact,[13]C1C15H23K1Na8O16,1.01,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + [13]C1C-1 -> [13]C1C15H23K1Na8O16
5207,7332,696.9849764523306,14.52,6.15,Artifact,[41]K1C16H23Na8O16,1.29,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + [41]K1K-1 -> [41]K1C16H23Na8O16
5208,7333,704.9327764523306,14.52,6.26,Artifact,B1C15H18K2Na7O16,-1.28,0,,,,C12H17O12Na7 C12H17Na7O12 + C1H1K1O2 + B1H-3 -> B1C13H15K1Na7O14 + C2H3K1O2 -> B1C15H18K2Na7O16
5209,7334,710.9609764523306,14.52,6.99,Artifact,C12H23Na7O20P2,0.7,0,,,,C12H17O12Na7 C12H17Na7O12 + H6O8P2
5210,7335,712.9588764523305,14.52,6,Artifact,[41]K1C14H23Na7O18P1,1.12,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + [41]K1K-1 -> [41]K1C14H20Na7O14 + H3O4P1 -> [41]K1C14H23Na7O18P1
5211,7336,717.8819764523305,14.52,6.36,Artifact,C20H20I2N3Na1Ni1O5,-0.42,0,,,,No edge connections.
5212,7337,718.9481764523306,14.52,7.34,Artifact,B1C16H20K2Na7O16,-0.98,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + B1H-3 -> B1C14H17K1Na7O14 + C2H3K1O2 -> B1C16H20K2Na7O16
5213,7338,731.4305764523306,14.52,6.2,Artifact,B1C33F2H57N6O9,2.05,0,,,,Peak 4857 C33F2H60N6O9 + B1H-3 -> B1C33F2H57N6O9
5214,7339,738.9156764523306,14.52,6.62,Artifact,B1C9H20Na6O23P3,0.41,0,,,,C8H11O8Na5 C8H11Na5O8 + C1H1Na1O2 + H3O4P1 -> C9H15Na6O14P1 + H6O8P2 -> C9H21Na6O22P3 + B1H-1O1 -> B1C9H20Na6O23P3
5215,7340,742.9093764523305,14.52,7.08,Artifact,C12H23K2Na5O20P2,0,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2 + H6O8P2 -> C10H20K1Na5O18P2 + C2H3K1O2 -> C12H23K2Na5O20P2
5216,7341,751.8986764523305,14.52,6.23,Artifact,C10H23N1Na1O24P5S1,0.27,0,,,,Peak 4975 C9H14N1O16P3S1 - C1O2 -> C8H14N1O14P3S1 + C2H3Na1O2 -> C10H17N1Na1O16P3S1 + H6O8P2 -> C10H23N1Na1O24P5S1
5217,7342,762.9744764523306,14.52,6.34,Artifact,C17H24K1Na9O18,0.92,0,,,,C16H23O16Na9 C16H23Na9O16 + C1H1K1O2
5218,7343,764.4447764523305,14.52,6.15,Artifact,C34H71N1O13P2,3.41,0,,,,"HMDB0289864 Cer(d16:1/18:1(12Z)-2OH(9,10)) C34H65N1O5 + H6O8P2 -> C34H71N1O13P2"
5219,7344,770.8637764523305,14.52,6.32,Artifact,B1C7H20K1Na4O25P4,0,0,,,,C6H8O6Na4 C6H8Na4O6 + C1H1K1O2 + H6O8P2 -> C7H15K1Na4O16P2 + B1H-1O1 -> B1C7H14K1Na4O17P2 + H6O8P2 -> B1C7H20K1Na4O25P4
5220,7345,771.9301764523306,14.52,6.59,Artifact,B1C11H19N5O24P5,-3.63,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + H6O8P2 -> C11H22N5O24P5 + B1H-3 -> B1C11H19N5O24P5
5221,7346,776.4256764523305,14.52,6.2,Artifact,C43F3H57N3Na1O5,-4.64,0,,,,Peak 4996 C41F3H54N3O3 + C2H3Na1O2 -> C43F3H57N3Na1O5
5222,7347,786.9821764523306,14.52,6.08,Artifact,B1C15H24Na9O21Si1,0.38,0,,,,C14H20O14Na8 C14H20Na8O14 + C1H1Na1O2 + B1H-1O1 -> B1C15H20Na9O17 + H4O4Si1 -> B1C15H24Na9O21Si1
5223,7348,795.8911764523306,14.52,6.43,Artifact,C11H23N1Na1O26P5S1,-3.02,0,,,,Peak 4975 C9H14N1O16P3S1 + C2H3Na1O2 -> C11H17N1Na1O18P3S1 + H6O8P2 -> C11H23N1Na1O26P5S1
5224,7349,800.9510764523305,14.52,7.26,Artifact,B1C18H23K2Na8O18,-0.63,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + B1H-3 -> B1C16H20K1Na8O16 + C2H3K1O2 -> B1C18H23K2Na8O18
5225,7350,801.4526764523305,14.52,6.18,Artifact,C41H70K1Na1O11,-0.12,0,,,,HMDB0031228 Mosinone A C37H64O7 + C2H3Na1O2 -> C39H67Na1O9 + C2H3K1O2 -> C41H70K1Na1O11
5226,7351,801.9542764523305,14.52,6.48,Artifact,[13]C1B1C17H23K2Na8O18,-0.37,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + B1H-3 -> B1C16H20K1Na8O16 + [13]C1C-1 -> [13]C1B1C15H20K1Na8O16 + C2H3K1O2 -> [13]C1B1C17H23K2Na8O18
5227,7352,802.9502764523305,14.52,5.9,Artifact,[18]O1B1C14H23Na8O21P2,5.36,0,,,,C14H20O14Na8 C14H20Na8O14 + H6O8P2 + B1H-3 -> B1C14H23Na8O22P2 + [18]O1O-1 -> [18]O1B1C14H23Na8O21P2
5228,7353,816.9251764523306,14.52,7,Artifact,B1C16H23K2Na7O20P1,-0.98,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + B1H-3 -> B1C14H17K1Na7O14 + C2H3K1O2 -> B1C16H20K2Na7O16 + H3O4P1 -> B1C16H23K2Na7O20P1
5229,7354,817.9280764523305,14.52,6.28,Artifact,[13]C1B1C13H23K1Na7O22P2,-0.49,0,,,,C12H17O12Na7 C12H17Na7O12 + C2H3K1O2 + B1H-3 -> B1C14H17K1Na7O14 + [13]C1C-1 -> [13]C1B1C13H17K1Na7O14 + H6O8P2 -> [13]C1B1C13H23K1Na7O22P2
5230,7355,825.9149764523305,14.52,6.3,Artifact,[13]C1C11H26K1Na6O24P3,0.85,0,,,,C10H14O10Na6 C10H14Na6O10 + C2H3K1O2 + H6O8P2 -> C12H23K1Na6O20P2 + [13]C1C-1 -> [13]C1C11H23K1Na6O20P2 + H3O4P1 -> [13]C1C11H26K1Na6O24P3
5231,7356,829.9721764523305,14.52,6.15,Artifact,C15H25N5Na2O24P4,-1.69,0,,,,Guanosine triphosphate C10H16N5O14P3 + C1O2 + C2H3Na1O2 -> C13H19N5Na1O18P3 + C2H3Na1O2 -> C15H22N5Na2O20P3 + H3O4P1 -> C15H25N5Na2O24P4
5232,7357,833.9655764523305,14.52,6.41,Artifact,B1C26H27I2N1Na1O12,3.6,0,,,,Peak 5005 C24H27I2N1O10 + B1H-3 -> B1C24H24I2N1O10 + C2H3Na1O2 -> B1C26H27I2N1Na1O12
5233,7358,836.8927764523305,14.52,6.32,Artifact,B1C9H23Na6O27P4,0.12,0,,,,C8H11O8Na5 C8H11Na5O8 + H6O8P2 + C1H1Na1O2 -> C9H18Na6O18P2 + B1H-1O1 -> B1C9H17Na6O19P2 + H6O8P2 -> B1C9H23Na6O27P4
5234,7359,837.8937764523305,14.52,5.93,Artifact,C11Ca1H24N5O24P5S1,-2.27,0,,,,Adenosine triphosphate C10H16N5O13P3 + O3S1 + H6O8P2 -> C10H22N5O24P5S1 + C2Ca1H2O2 -> C12Ca1H24N5O26P5S1 - C1O2 -> C11Ca1H24N5O24P5S1
5235,7360,841.8888764523306,14.52,6,Artifact,[13]C1C9H26K1Na5O26P4,0.71,0,,,,C8H11O8Na5 C8H11Na5O8 + C2H3K1O2 + H6O8P2 -> C10H20K1Na5O18P2 + [13]C1C-1 -> [13]C1C9H20K1Na5O18P2 + H6O8P2 -> [13]C1C9H26K1Na5O26P4
5236,7361,841.9527764523306,14.52,6.4,Artifact,C24H30I2N1O14P1,4.52,0,,,,Peak 5005 C24H27I2N1O10 + H3O4P1 -> C24H30I2N1O14P1
5237,7362,858.9927764523305,14.52,6.95,Artifact,C20H29K1Na10O20,1.28,0,,,,C18H26O18Na10 C18H26Na10O18 + C2H3K1O2
5238,7363,875.9695764523306,14.52,6.15,Artifact,[13]C1C17H29K1Na9O22P1,1.71,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H3K1O2 + [13]C1C-1 -> [13]C1C17H26K1Na9O18 + H3O4P1 -> [13]C1C17H29K1Na9O22P1
5239,7364,876.8282764523306,14.52,5.97,Artifact,B1C9H21Na1O31P7,1.26,0,,,,myo-Inositol hexakisphosphate C6H18O24P6 + C1O1 + C2H3Na1O2 -> C9H21Na1O27P6 + H3O4P1 -> C9H24Na1O31P7 + B1H-3 -> B1C9H21Na1O31P7
5240,7365,877.8941764523305,14.52,6.26,Artifact,C11H25N5O27P6S1,1.6,0,,,,Peak 5189 C11H16N5O15P3S1 + H3O4P1 -> C11H19N5O19P4S1 + H6O8P2 -> C11H25N5O27P6S1
5241,7366,881.8875764523306,14.52,6.4,Artifact,C11H27K1N3Na1O27P6,-1.25,0,,,,Peak 4812 C9H20N3O20P5 + H1Na1O1 -> C9H21N3Na1O21P5 + C2H3K1O2 -> C11H24K1N3Na1O23P5 + H3O4P1 -> C11H27K1N3Na1O27P6
5242,7367,884.9544764523305,14.52,6.08,Artifact,[41]K1B1C20H26K1Na9O20,-3.05,0,,,,C16H23O16Na9 C16H23Na9O16 + C2H3K1O2 + B1H-3 -> B1C18H23K1Na9O18 + C2H3K1O2 -> B1C20H26K2Na9O20 + [41]K1K-1 -> [41]K1B1C20H26K1Na9O20
5243,7368,898.9280764523305,14.52,6.86,Artifact,B1C18H26K2Na8O22P1,-0.67,0,,,,C14H20O14Na8 C14H20Na8O14 + C2H3K1O2 + B1H-3 -> B1C16H20K1Na8O16 + C2H3K1O2 -> B1C18H23K2Na8O18 + H3O4P1 -> B1C18H26K2Na8O22P1
5244,7369,901.8553764523306,14.52,6.18,Metabolite,C59H112O5,3.22,,,3,HMDB0044416,"HMDB0044416 TG(16:0/22:2(13Z,16Z)/O-18:0) C59H112O5"
5245,7370,903.4231764523305,14.52,6.15,Artifact,C35F2H66N6Na1O15P1,3.44,0,,,,Peak 4857 C33F2H60N6O9 + H3O4P1 -> C33F2H63N6O13P1 + C2H3Na1O2 -> C35F2H66N6Na1O15P1
5246,7371,906.9150764523305,14.52,6.86,Artifact,C12H29Na7O28P4,0.22,0,,,,C12H17O12Na7 C12H17Na7O12 + H6O8P2 + H6O8P2 -> C12H29Na7O28P4
5247,7372,922.8891764523305,14.52,6.64,Artifact,C12H29K1Na6O28P4,0,0,,,,C10H14O10Na6 C10H14Na6O10 + C2H3K1O2 + H6O8P2 -> C12H23K1Na6O20P2 + H6O8P2 -> C12H29K1Na6O28P4
5248,7373,923.9549764523306,14.52,6.23,Artifact,C26H33I2N1Na1O16P1,5.09,0,,,,Peak 5005 C24H27I2N1O10 + C2H3Na1O2 -> C26H30I2N1Na1O12 + H3O4P1 -> C26H33I2N1Na1O16P1
5249,7374,926.0255764523305,14.52,6.32,Artifact,[13]C1C21H32Na12O22,0.86,0,,,,NA C22H32O22Na12 C22H32Na12O22 + [13]C1C-1 -> [13]C1C21H32Na12O22
