ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,status,PubMed_Count,accession,FirstBlock,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
141980,5581,C12H17I1K3N2O19P3,829.759429514,5,Adduct,5599,C10H14I1K2N2O17P3,C2H3K1O2,1,0.03,,,,,276420,Artifact,0,-0.14974726922771742,0,,0,0,,0,-0.14974726922771742,5.812913356642856,829.7604235476695,14.72,0,-0.1497473,1,HMDB0251498 5-Iodo-2'-deoxyuridine triphosphate C9H14I1N2O14P3 + C1H2O3 -> C10H16I1N2O17P3 + H-2K2 -> C10H14I1K2N2O17P3 + C2H3K1O2 -> C12H17I1K3N2O19P3
142003,5582,K2O1,93.92232841999999,0,Adduct,222797,H1K1O1,H-1K1,1,0,,,,,276439,Artifact,0,-0.006484521100923275,0,,0,0,,0,-0.006484521100923275,6.857332496431268,93.92232354766942,14.74,0,-0.0064845,1,KOH H1K1O1 + H-1K1
142005,5583,[41]K1K1O1,95.92044748999999,0,Natural_abundance,5582,K2O1,[41]K1K-1,1,0.01,,,,,276444,Artifact,0,-0.031200764779250174,0,,0,0,,0,-0.031200764779250174,6.079181246047625,95.92042354766943,14.74,0,-0.0312008,1,KOH H1K1O1 + H-1K1 + [41]K1K-1 -> [41]K1K1O1
142007,5584,C1K1Na1O3,121.93822042,0,Adduct,222781,C1H1K1O3,H-1Na1,1,0,,,,,276446,Artifact,0,-0.09930472396732011,0,,0,0,,0,-0.09930472396732011,5.897627091290442,121.93812354766943,14.74,0,-0.0993047,1,KHCO3 C1H1K1O3 + H-1Na1
142014,5585,C1K2O3,137.91215766,0,Adduct,222781,C1H1K1O3,H-1K1,1,0,,,,,276456,Artifact,0,-0.0309185309801234,0,,0,0,,0,-0.0309185309801234,5.491361693834273,137.91212354766944,14.74,0,-0.0309185,1,KHCO3 C1H1K1O3 + H-1K1
142016,5586,[13]C1H-1K1Na2O3,144.923519888,0,Natural_abundance,5547,C1H-1K1Na2O3,[13]C1C-1,1,0.01,,,,,276461,Artifact,0,-0.08309583790975784,0,,0,0,,0,-0.08309583790975784,5.869231719730976,144.92342354766944,14.74,0,-0.0830958,1,2Na-2H H-2Na2 + C1H1K1O3 + [13]C1C-1 -> [13]C1H-1K1Na2O3
142020,5587,[41]K1C1H-1Na2O3,145.918284118,0,Natural_abundance,5547,C1H-1K1Na2O3,[41]K1K-1,1,0.01,,,,,276465,Artifact,0,-0.05188720088015837,0,,0,0,,0,-0.05188720088015837,6.653212513775344,145.91822354766944,14.74,0,-0.0518872,1,2Na-2H H-2Na2 + C1H1K1O3 + [41]K1K-1 -> [41]K1C1H-1Na2O3
142027,5588,C4H4K1Na3O8,287.923632968,0,Adduct,5519,C3H2K1Na3O5,C1H2O3,1,0.02,,,,,276484,Artifact,0,-0.03932452004306527,0,,0,0,,0,-0.03932452004306527,5.6020599913279625,287.9237235476694,14.74,0,-0.0393245,1,2Na-2H H-2Na2 + C1H1K1O3 + C2H3Na1O2 -> C3H2K1Na3O5 + C1H2O3 -> C4H4K1Na3O8
142054,5589,H4K1Na3O10P2S1,365.833055918,0,Fragment,5729,C1H6K1Na3O11P2S1,C1H2O1,-1,0.03,,,,,276510,Artifact,0,-0.1256138775185642,0,,0,0,,0,-0.1256138775185642,5.556302500767287,365.83342354766944,14.74,0,-0.1256139,1,Methylenediphosphonic acid C1H6O6P2 + H1K1O4S1 + H-2Na2 -> C1H5K1Na2O10P2S1 + H1Na1O1 -> C1H6K1Na3O11P2S1 - C1H2O1 -> H4K1Na3O10P2S1
142075,5590,H7I1K1Na1O11S1,403.82885633399997,-2,Adduct,5556,H6I1Na1O10S1,H1K1O1,1,0.01,,,,,276519,Artifact,0,-0.3196856522080738,0,,0,0,,0,-0.3196856522080738,5.707570176097937,403.8278235476694,14.74,0,-0.3196857,1,Orthoperiodic acid H5I1O6 + H1K1O4S1 + H1Na1O1 -> H7I1K1Na1O11S1
142136,5591,C22F3H23N2O3,420.16607721599996,11,Metabolite,3056,C17F3H15N2O3,C5H8,1,2,,,,,276626,Putative metabolite,0,-0.04353387784504486,0,,0,0,,0,-0.04353387784504486,5.447158031342219,420.1662235476694,14.74,0,-0.0435339,1,HMDB0253954 Laflunimus C15F3H13N2O2 + C2H2O1 -> C17F3H15N2O3 + C5H8 -> C22F3H23N2O3
142148,5592,C9H13K3Na2O11,459.91644625600003,0,Adduct,5692,C5H6K3Na1O7,C4H7Na1O4,1,0.02,,,,,276634,Artifact,0,-0.04818583647946573,0,,0,0,,0,-0.04818583647946573,5.518513939877887,459.9166235476694,14.74,0,-0.0481858,1,2K-2H H-2K2 + C1H1K1O3 + C4H7Na1O4 -> C5H6K3Na1O7 + C4H7Na1O4 -> C9H13K3Na2O11
142215,5593,C5H12K4O15P2,529.819970264,0,Adduct,5564,C3H8K4O13P2,C2H4O2,1,0.03,,,,,276749,Artifact,0,-0.2013145307277825,0,,0,0,,0,-0.2013145307277825,5.491361693834273,529.8208235476694,14.74,0,-0.2013145,1,2K-2H H-2K2 + C2H4O2 + H6O8P2 -> C2H8K2O10P2 + C2H3K1O2 -> C4H11K3O12P2 + C1H1K1O3 -> C5H12K4O15P2
142290,5594,C5H12K3Na3O16P2,575.8204869639999,1,Adduct,5703,C5H9K3Na3O12P1,H3O4P1,1,0.03,,,,,277007,Artifact,0,-0.1381905654597641,0,,0,0,,0,-0.1381905654597641,6,575.8211235476695,14.74,0,-0.1381906,1,C4H5O4Na3 C4H5Na3O4 + C1H1K1O3 + H-1K1 -> C5H5K2Na3O7 + H6O8P2 -> C5H11K2Na3O15P2 + H1K1O1 -> C5H12K3Na3O16P2
142415,5595,C4H15K4O17P3,583.80703609,0,Adduct,5659,C2H12K3O15P3,C2H3K1O2,1,0.03,,,,,277188,Artifact,0,-0.2542487491820146,0,,0,0,,0,-0.2542487491820146,5.886490725172482,583.8082235476695,14.74,0,-0.2542487,1,H3PO4 dimer H6O8P2 + H2K1O4P1 + C2H3K1O2 -> C2H11K2O14P3 + C2H3K1O2 -> C4H14K3O16P3 + H1K1O1 -> C4H15K4O17P3
142495,5596,C4H18K2Na2O21P4,649.836056676,0,Adduct,5531,C2H15K1Na2O19P4,C2H3K1O2,1,0.03,,,,,277376,Artifact,0,-0.166748147584143,0,,0,0,,0,-0.166748147584143,5.982271233039568,649.8369235476695,14.74,0,-0.1667481,1,C2H2O2Na2 C2H2Na2O2 + C2H3K1O2 + H1K1O1 -> C4H6K2Na2O5 + H6O8P2 -> C4H12K2Na2O13P2 + H6O8P2 -> C4H18K2Na2O21P4
142599,5597,C5H15K3Na3O20P3,673.7973820299999,1,Adduct,5703,C5H9K3Na3O12P1,H6O8P2,1,0.03,,,,,277563,Artifact,0,-0.137563177249049,0,,0,0,,0,-0.137563177249049,5.8512583487190755,673.7981235476694,14.74,0,-0.1375632,1,C4H5O4Na3 C4H5Na3O4 + C1H1K1O3 + H2K1O4P1 -> C5H8K2Na3O11P1 + H6O8P2 -> C5H14K2Na3O19P3 + H1K1O1 -> C5H15K3Na3O20P3
142663,5598,H16I1Na2O23P3S1,681.785604292,-2,Adduct,5595,H13I1Na2O19P2S1,H3O4P1,1,0.03,,,,,277666,Artifact,0,-0.06980646264214696,0,,0,0,,0,-0.06980646264214696,5.785329835010767,681.7852235476695,14.74,0,-0.0698065,1,Orthoperiodic acid H5I1O6 + H1Na1O4S1 + H6O8P2 -> H12I1Na1O18P2S1 + H1Na1O1 -> H13I1Na2O19P2S1 + H3O4P1 -> H16I1Na2O23P3S1
142703,5599,C10H14I1K2N2O17P3,731.782418278,5,Adduct,5536,C10H16I1N2O17P3,H-2K2,1,0.02,,,,,277722,Artifact,0,-0.06922646325213273,0,,0,0,,0,-0.06922646325213273,6.079181246047625,731.7828235476695,14.74,0,-0.0692265,1,HMDB0251498 5-Iodo-2'-deoxyuridine triphosphate C9H14I1N2O14P3 + C1H2O3 -> C10H16I1N2O17P3 + H-2K2 -> C10H14I1K2N2O17P3
142752,5600,B1H15I1Na1O26P4S1,747.75582045,0,Adduct,5633,B1H9I1Na1O18P2S1,H6O8P2,1,0.03,,,,,277796,Artifact,0,-0.16768469767046898,0,,0,0,,0,-0.16768469767046898,5.986771734266245,747.7568235476695,14.74,0,-0.1676847,1,Orthoperiodic acid H5I1O6 + H1Na1O4S1 + H6O8P2 -> H12I1Na1O18P2S1 + H6O8P2 -> H18I1Na1O26P4S1 + B1H-3 -> B1H15I1Na1O26P4S1
142781,5601,C1H1K2Na3O5,239.87912091199996,0,Adduct,5683,C1K2Na2O4,H1Na1O1,1,0.02,,,,,277844,Artifact,0,-0.05073614272068935,0,,0,0,,0,-0.05073614272068935,5.3979400086720375,239.87902354766945,14.77,0,-0.0507361,1,2Na-2H H-2Na2 + C1H1K1O3 + H1Na1O1 -> C1K1Na3O4 + H1K1O1 -> C1H1K2Na3O5
142792,5602,C12F1H8N1O4,249.04373594599997,9,Metabolite,2828,C12F1H11N2O4,H3N1,-1,2,,,,,277890,Putative metabolite,0,-0.05641495563417727,0,,0,0,,0,-0.05641495563417727,6.4623979978989565,249.04362354766945,14.77,0,-0.056415,1,"HMDB0242550 (2R,4S)-6-Fluoro-2-methylspiro[2,3-dihydrochromene-4,5'-imidazolidine]-2',4'-dione C12F1H11N2O3 - H3N1O-1 -> C12F1H8N1O4"
142801,5603,C10H14N5O5P1,315.073255088,7,Metabolite,175393,C10H14N5O5P1,,1,0,detected,0,HMDB0256484,WMVVWDCCZZNNEX,277900,Metabolite,0.3,-0.21087966132276376,,,0,0,,0,0.08912033867723623,5.361727836017593,315.0727235476694,14.77,0.1,0.1891203,1,HMDB0256484 Phosphonate analog C10H14N5O5P1
142825,5604,C14F1H11N1Na1O6,331.046809942,9,Adduct,5602,C12F1H8N1O4,C2H3Na1O2,1,1.01,,,,,278004,Artifact,0,-0.03262164443208455,0,,0,0,,0,-0.03262164443208455,5.6127838567197355,331.0467235476694,14.77,0,-0.0326216,1,Peak 5602 C12F1H8N1O4 + C2H3Na1O2 -> C14F1H11N1Na1O6
142849,5605,C4H9K3Na1O9P1,371.879308718,0,Adduct,5725,C2H6K3O7P1,C2H3Na1O2,1,0.02,,,,,278026,Artifact,0,-0.20666304060312293,0,,0,0,,0,-0.20666304060312293,6.505149978319906,371.8799235476694,14.77,0,-0.206663,1,KH2PO4 H2K1O4P1 + C2H3K1O2 + C2H3K1O2 -> C4H8K3O8P1 + H1Na1O1 -> C4H9K3Na1O9P1
142910,5606,C7H13K3Na1O13P1,475.890267326,0,Adduct,5696,C3H6K3O9P1,C4H7Na1O4,1,0.02,,,,,278144,Artifact,0,-0.09356717657669993,0,,0,0,,0,-0.09356717657669993,5.643452676486188,475.8906235476694,14.77,0,-0.0935672,1,KH2PO4 H2K1O4P1 + C2H3K1O2 + C1H1K1O3 -> C3H6K3O9P1 + C4H7Na1O4 -> C7H13K3Na1O13P1
142973,5607,B1C9H7I1N1O12P2,520.858126154,10,Adduct,5524,B1C9H1I1N1O4,H6O8P2,1,1.02,,,,,278295,Artifact,0,-0.024624347153462053,0,,0,0,,0,-0.024624347153462053,5.477121254719663,520.8580235476695,14.77,0,-0.0246243,1,Peak 5477 C9H4I1N1O4 + B1H-3 -> B1C9H1I1N1O4 + H6O8P2 -> B1C9H7I1N1O12P2
143027,5608,C7H12K3Na4O14P1,559.846665894,1,Adduct,5487,C7H11K3Na3O13P1,H1Na1O1,1,0.03,,,,,278422,Artifact,0,-0.05752773150820704,0,,0,0,,0,-0.05752773150820704,6.204119982655925,559.8469235476695,14.77,0,-0.0575277,1,C4H5O4Na3 C4H5Na3O4 + C1H1Na1O3 + H-1K1 -> C5H5K1Na4O7 + H3O4P1 -> C5H8K1Na4O11P1 + H1K1O1 -> C5H9K2Na4O12P1 + C2H3K1O2 -> C7H12K3Na4O14P1
143154,5609,H15I1Na1O22P3S1,641.79309498,-2,Adduct,5632,H12I1Na1O18P2S1,H3O4P1,1,0.02,,,,,278537,Artifact,0,-0.1112960576727297,0,,0,0,,0,-0.1112960576727297,6.204119982655925,641.7925235476695,14.77,0,-0.1112961,1,Orthoperiodic acid H5I1O6 + H1Na1O4S1 + H6O8P2 -> H12I1Na1O18P2S1 + H3O4P1 -> H15I1Na1O22P3S1
143206,5610,C1H13I1K1Na1O21P2S1,643.772475706,-2,Adduct,5661,H12I1K1O18P2S1,C1H1Na1O3,1,0.02,,,,,278642,Artifact,0,-0.06837787103211589,0,,0,0,,0,-0.06837787103211589,5.414973347970818,643.7721235476695,14.77,0,-0.0683779,1,Orthoperiodic acid H5I1O6 + H1Na1O4S1 + H6O8P2 -> H12I1Na1O18P2S1 + C1H1K1O3 -> C1H13I1K1Na1O21P2S1
143262,5611,C5H14K4Na1O19P3,649.778809958,0,Adduct,5655,C5H8K4Na1O11P1,H6O8P2,1,0.03,,,,,278723,Artifact,0,-0.19498744302209153,0,,0,0,,0,-0.19498744302209153,6.041392685158225,649.7798235476695,14.77,0,-0.1949874,1,2K-2H H-2K2 + C1H1K1O3 + C4H7Na1O4 -> C5H6K3Na1O7 + H2K1O4P1 -> C5H8K4Na1O11P1 + H6O8P2 -> C5H14K4Na1O19P3
143309,5612,C5H15K2Na4O20P3,657.8234447899999,1,Adduct,5563,C5H9K2Na4O12P1,H6O8P2,1,0.03,,,,,278876,Artifact,0,-0.10997587463824605,0,,0,0,,0,-0.10997587463824605,5.973127853599698,657.8240235476695,14.77,0,-0.1099759,1,C4H5O4Na3 C4H5Na3O4 + C1H1Na1O3 + H-1K1 -> C5H5K1Na4O7 + H3O4P1 -> C5H8K1Na4O11P1 + H6O8P2 -> C5H14K1Na4O19P3 + H1K1O1 -> C5H15K2Na4O20P3
143397,5613,C4H18K3Na1O21P4,665.8099939159999,0,Adduct,5565,C4H12K3Na1O13P2,H6O8P2,1,0.03,,,,,279017,Artifact,0,-0.21207846079403955,0,,0,0,,0,-0.21207846079403955,5.832508912706237,665.8111235476695,14.77,0,-0.2120785,1,C4H7O4Na C4H7Na1O4 + H-2K2 + H6O8P2 -> C4H11K2Na1O12P2 + H6O8P2 -> C4H17K2Na1O20P4 + H1K1O1 -> C4H18K3Na1O21P4
143459,5614,H18I1K1O26P4S1,755.743927286,-2,Adduct,5661,H12I1K1O18P2S1,H6O8P2,1,0.02,,,,,279108,Artifact,0,-0.017158313626967403,0,,0,0,,0,-0.017158313626967403,5.778151250383644,755.7438235476694,14.77,0,-0.0171583,1,Orthoperiodic acid H5I1O6 + H1K1O4S1 + H6O8P2 -> H12I1K1O18P2S1 + H6O8P2 -> H18I1K1O26P4S1
143484,5615,C3H15I1K2Na2O23P2S1,763.7314315699999,-2,Adduct,5639,C1H13I1K2O21P2S1,C2H2Na2O2,1,0.03,,,,,279173,Artifact,0,-0.08314806577457323,0,,0,0,,0,-0.08314806577457323,5.819543935541868,763.7309235476695,14.77,0,-0.0831481,1,Orthoperiodic acid H5I1O6 + H1K1O4S1 + H6O8P2 -> H12I1K1O18P2S1 + C1H1K1O3 -> C1H13I1K2O21P2S1 + C2H2Na2O2 -> C3H15I1K2Na2O23P2S1
143516,5616,C4H14K4Na2O24P4,771.7169142079999,0,Adduct,5744,C2H12K4O22P4,C2H2Na2O2,1,0.03,,,,,279203,Artifact,0,-0.179686950139892,0,,0,0,,0,-0.179686950139892,5.7923916894982534,771.7180235476694,14.77,0,-0.179687,1,H3PO4 dimer H6O8P2 + C1H1K1O3 + H2K1O4P1 -> C1H9K2O15P3 + H2K1O4P1 -> C1H11K3O19P4 + C1H1K1O3 -> C2H12K4O22P4 + C2H2Na2O2 -> C4H14K4Na2O24P4
143537,5617,Br4C18H18Na3O13P1Si1,885.668089196,9,Adduct,5676,Br4C18H20Na1O13P1Si1,H-2Na2,1,1.03,,,,,279242,Artifact,0,-0.2730074184999481,0,,0,0,,0,-0.2730074184999481,5.447158031342219,885.6700235476694,14.77,0,-0.2730074,1,Peak 5610 Br4C18H16O6 + H2Na1O4P1 -> Br4C18H18Na1O10P1 + H2O3Si1 -> Br4C18H20Na1O13P1Si1 + H-2Na2 -> Br4C18H18Na3O13P1Si1
143547,5618,C2H3N1O2S1,104.988449076,2,Adduct,6965,C1H1N1S1,C1H2O2,1,0,,,,,279249,Artifact,0,-0.6839700872976179,0,,0,0,,0,-0.6839700872976179,5.146128035678238,104.98902354766943,14.8,0,-0.6839701,1,Thiocyanate C1H1N1S1 + C1H2O2
143552,5619,[18]O1C1H-1K1Na2O2,145.924410828,0,Natural_abundance,5547,C1H-1K1Na2O3,[18]O1O-1,1,0.01,,,,,279261,Artifact,0,-0.07476501879612069,0,,0,0,,0,-0.07476501879612069,5.518513939877887,145.92432354766945,14.8,0,-0.074765,1,2Na-2H H-2Na2 + C1H1K1O3 + [18]O1O-1 -> [18]O1C1H-1K1Na2O2
143558,5620,C6H14N4O2,174.111675728,2,Metabolite,6271,C6H14N4O2,,1,0,quantified,63045,HMDB0000517,ODKSFYDXXFIFQN,279266,Metabolite,0.6399828768824616,-0.037461826108018445,0.6269999999999989,0.9374078162749195,0,0,,0,2.1669288670493616,6.505149978319906,174.11162354766944,14.8,0.1,2.2669289,1,HMDB0000517 L-Arginine C6H14N4O2
143561,5621,[13]C1C5H14N4O2,175.115030568,2,Natural_abundance,5620,C6H14N4O2,[13]C1C-1,1,0.01,,,,,279301,Artifact,0,-0.0763928788888689,0,,0,0,,1.6669288670493616,1.5905359881604928,5.278753600952829,175.11492354766943,14.8,0,1.590536,1,HMDB0000517 L-Arginine C6H14N4O2 + [13]C1C-1 -> [13]C1C5H14N4O2
143566,5622,C4H7K3O5,251.920469024,-1,Fragment,5689,C5H7K3O7,C1O2,-1,0.03,,,,,279313,Artifact,0,-0.2751481804944969,0,,0,0,,0,-0.2751481804944969,5.477121254719663,251.92102354766945,14.8,0,-0.2751482,1,2K-2H H-2K2 + C2H4O2 + C2H3K1O2 -> C4H5K3O4 + C1H2O3 -> C5H7K3O7 - C1O2 -> C4H7K3O5
143577,5623,Unknown,273.9288235476694,0,Unknown,5623,Unknown,,0,0,,0,,,279316,Unknown,0,-0,,,0,0,,0,0,5.568201724066995,273.9288235476694,14.8,-0.5,-0.5,1,Unknown
143582,5624,C13Cl3H9O2,301.96681265800004,8,Metabolite,173776,C13Cl3H9O2,,1,0,detected,49,HMDB0254618,NLYDHBBTVWMLFD,279325,Metabolite,0.38494850021680094,-0.0782827461007659,,,0,0,-0.5,0,-0.19333424588396497,5.447158031342219,301.9666235476694,14.8,0.1,-0.0933342,1,HMDB0254618 Methyl triclosan C13Cl3H9O2
143600,5625,C6H9K3Na2O7,355.905487648,0,Adduct,5644,C4H6K3Na1O5,C2H3Na1O2,1,0.02,,,,,279373,Artifact,0,-0.18821698736954506,0,,0,0,,0,-0.18821698736954506,6.505149978319906,355.9060235476694,14.8,0,-0.188217,1,C2H2O2Na2 C2H2Na2O2 + C2H3K1O2 + H1K1O1 -> C4H6K2Na2O5 + C2H3K1O2 -> C6H9K3Na2O7
143659,5626,Ar1C5Ca1H7K1Na2O8,359.882312724,1,Adduct,5404,Ar1C4Ca1H6Na2O5,C1H1K1O3,1,0.03,,,,,279505,Artifact,0,-0.03849302449948362,0,,0,0,,0,-0.03849302449948362,5.113943352306837,359.8824235476694,14.8,0,-0.038493,1,Argon Ar1 + C2Ca1H2O2 + C2H3Na1O2 -> Ar1C4Ca1H5Na1O4 + H1Na1O1 -> Ar1C4Ca1H6Na2O5 + C1H1K1O3 -> Ar1C5Ca1H7K1Na2O8
143733,5627,C6H7K3Na2O10,401.874581444,0,Adduct,5692,C5H6K3Na1O7,C1H1Na1O3,1,0.02,,,,,279545,Artifact,0,-0.16861718010494112,0,,0,0,,0,-0.16861718010494112,5.3979400086720375,401.87512354766943,14.8,0,-0.1686172,1,C2H2O2Na2 C2H2Na2O2 + C2H3K1O2 + C1H1K1O3 -> C5H6K2Na2O7 + C1H1K1O3 -> C6H7K3Na2O10
143786,5628,[41]K1H9I1O14P1S1,463.81136115800007,-2,Natural_abundance,5657,H9I1K1O14P1S1,[41]K1K-1,1,0.02,,,,,279639,Artifact,0,-0.14488927386790193,0,,0,0,,0,-0.14488927386790193,5.431363764158987,463.81082354766943,14.8,0,-0.1448893,1,Orthoperiodic acid H5I1O6 + H1K1O4S1 + [41]K1K-1 -> [41]K1H6I1O10S1 + H3O4P1 -> [41]K1H9I1O14P1S1
143841,5629,C6H10K3Na2O14P1,499.85147651,0,Adduct,5731,C4H7K3Na1O12P1,C2H3Na1O2,1,0.03,,,,,279733,Artifact,0,-0.16180748177621698,0,,0,0,,0,-0.16180748177621698,5.301029995663981,499.8521235476694,14.8,0,-0.1618075,1,C2H2O2Na2 C2H2Na2O2 + C2H3K1O2 + C1H1K1O3 -> C5H6K2Na2O7 + C1H1K1O3 -> C6H7K3Na2O10 + H3O4P1 -> C6H10K3Na2O14P1
143921,5630,C5H9K5Na1O12P1,509.791466378,0,Adduct,5655,C5H8K4Na1O11P1,H1K1O1,1,0.03,,,,,279940,Artifact,0,-0.13661705476193498,0,,0,0,,0,-0.13661705476193498,5.838849090737256,509.79202354766943,14.8,0,-0.1366171,1,2K-2H H-2K2 + C1H1K1O3 + C4H7Na1O4 -> C5H6K3Na1O7 + H2K1O4P1 -> C5H8K4Na1O11P1 + H1K1O1 -> C5H9K5Na1O12P1
144012,5631,C6H9K4Na2O14P1,537.807358378,0,Adduct,5655,C5H8K4Na1O11P1,C1H1Na1O3,1,0.03,,,,,280114,Artifact,0,-0.1778447378743565,0,,0,0,,0,-0.1778447378743565,5.278753600952829,537.8081235476694,14.8,0,-0.1778447,1,C2H2O2Na2 C2H2Na2O2 + C2H3K1O2 + C1H1K1O3 -> C5H6K2Na2O7 + C1H1K1O3 -> C6H7K3Na2O10 + H2K1O4P1 -> C6H9K4Na2O14P1
144082,5632,H12I1Na1O18P2S1,543.816199914,-2,Adduct,5556,H6I1Na1O10S1,H6O8P2,1,0.01,,,,,280267,Artifact,0,-0.10949617044474245,0,,0,0,,0,-0.10949617044474245,6.230448921378274,543.8157235476694,14.8,0,-0.1094962,1,Orthoperiodic acid H5I1O6 + H1Na1O4S1 + H6O8P2 -> H12I1Na1O18P2S1
144186,5633,C5H11K4Na1O15P2,551.801914892,0,Adduct,5564,C3H8K4O13P2,C2H3Na1O2,1,0.03,,,,,280508,Artifact,0,-0.20583828294363984,0,,0,0,,0,-0.20583828294363984,6.146128035678238,551.8028235476695,14.8,0,-0.2058383,1,C4H7O4Na C4H7Na1O4 + H-2K2 + H6O8P2 -> C4H11K2Na1O12P2 + C1H2O3 -> C5H13K2Na1O15P2 + H-2K2 -> C5H11K4Na1O15P2
144248,5634,Unknown,564.7730235476695,0,Unknown,5634,Unknown,,0,0,,0,,,280676,Unknown,0,-0,,,0,0,,0,0,5.57978359661681,564.7730235476695,14.8,-0.5,-0.5,1,Unknown
144261,5635,C1Ca1Cl2H11O18P5,575.763642582,0,Adduct,5768,C1Ca1Cl2H8O14P4,H3O4P1,1,0.02,,,,,280680,Artifact,0,-0.017577887750292485,0,,0,0,-0.5,0,-0.5175778877502925,5.986771734266245,575.7637235476694,14.8,0,-0.5175779,1,Clodronate C1Cl2H4O6P2 + Ca1H-2 + H6O8P2 -> C1Ca1Cl2H8O14P4 + H3O4P1 -> C1Ca1Cl2H11O18P5
144306,5636,C2Ca1Cl2H9K1O17P4,577.7430233079999,0,Adduct,5768,C1Ca1Cl2H8O14P4,C1H1K1O3,1,0.02,,,,,280778,Artifact,0,-0.04321997895592174,0,,0,0,-0.5,0,-0.5432199789559218,5.3979400086720375,577.7428235476694,14.8,0,-0.54322,1,Clodronate C1Cl2H4O6P2 + Ca1H-2 + H6O8P2 -> C1Ca1Cl2H8O14P4 + C1H1K1O3 -> C2Ca1Cl2H9K1O17P4
144324,5637,Unknown,625.7417235476695,0,Unknown,5637,Unknown,,0,0,,0,,,280810,Unknown,0,-0,,,0,0,,0,0,5.531478917042255,625.7417235476695,14.8,-0.5,-0.5,1,Unknown
144338,5638,H15I1K1O22P3S1,657.76703222,-2,Adduct,5661,H12I1K1O18P2S1,H3O4P1,1,0.02,,,,,280832,Artifact,0,-0.07766281801115581,0,,0,0,,0,-0.07766281801115581,5.982271233039568,657.7666235476695,14.8,0,-0.0776628,1,Orthoperiodic acid H5I1O6 + H1K1O4S1 + H3O4P1 -> H9I1K1O14P1S1 + H6O8P2 -> H15I1K1O22P3S1
144370,5639,C1H13I1K2O21P2S1,659.746412946,-2,Adduct,5661,H12I1K1O18P2S1,C1H1K1O3,1,0.02,,,,,280893,Artifact,0,-0.07377803101408523,0,,0,0,,0,-0.07377803101408523,5.3979400086720375,659.7460235476694,14.8,0,-0.073778,1,Orthoperiodic acid H5I1O6 + H1K1O4S1 + H6O8P2 -> H12I1K1O18P2S1 + C1H1K1O3 -> C1H13I1K2O21P2S1
144407,5640,C3H14K4O21P4,665.752631028,0,Adduct,5662,C1H11K3O19P4,C2H3K1O2,1,0.03,,,,,280952,Artifact,0,-0.13002571021742745,0,,0,0,,0,-0.13002571021742745,5.903089986991944,665.7533235476694,14.8,0,-0.1300257,1,H3PO4 dimer H6O8P2 + H2K1O4P1 + C2H3K1O2 -> C2H11K2O14P3 + C1H1K1O3 -> C3H12K3O17P3 + H2K1O4P1 -> C3H14K4O21P4
144448,5641,Br4C18H20K1O13P1Si1,857.67813718,9,Adduct,5752,Br4C18H18O9Si1,H2K1O4P1,1,1.02,,,,,281053,Artifact,0,-0.24577513351633387,0,,0,0,,0,-0.24577513351633387,5.4623979978989565,857.6798235476695,14.8,0,-0.2457751,1,Peak 5610 Br4C18H16O6 + H2K1O4P1 -> Br4C18H18K1O10P1 + H2O3Si1 -> Br4C18H20K1O13P1Si1
144465,5642,Br4C18H18K1Na2O13P1Si1,901.642026436,9,Adduct,5641,Br4C18H20K1O13P1Si1,H-2Na2,1,1.03,,,,,281083,Artifact,0,-0.17982631014526657,0,,0,0,,0,-0.17982631014526657,5.505149978319906,901.6433235476695,14.8,0,-0.1798263,1,Peak 5610 Br4C18H16O6 + H2K1O4P1 -> Br4C18H18K1O10P1 + H2O3Si1 -> Br4C18H20K1O13P1Si1 + H-2Na2 -> Br4C18H18K1Na2O13P1Si1
144473,5643,Unknown,969.6518235476694,0,Unknown,5643,Unknown,,0,0,,0,,,281084,Unknown,0,-0,,,0,0,,0,0,5.6020599913279625,969.6518235476694,14.8,-0.5,-0.5,1,Unknown
144479,5644,C4H6K3Na1O5,273.902413652,0,Adduct,5400,C4H5K2Na1O4,H1K1O1,1,0.01,,,,,281095,Artifact,0,-0.23269951448349457,0,,0,0,,0,-0.23269951448349457,6.892094602690481,273.9029235476694,14.83,0,-0.2326995,1,C4H7O4Na C4H7Na1O4 + H-2K2 + H1K1O1 -> C4H6K3Na1O5
144496,5645,C1Ca1Cl2H2O6P2,281.832957384,0,Adduct,14905,C1Cl2H4O6P2,Ca1H-2,1,0,,,,,281128,Artifact,0,-0.325474856368708,0,,0,0,-0.5,0,-0.825474856368708,5.9344984512435675,281.8322235476694,14.83,0,-0.8254749,1,Clodronate C1Cl2H4O6P2 + Ca1H-2
144497,5646,Unknown,291.8750235476694,0,Unknown,5646,Unknown,,0,0,,0,,,281129,Unknown,0,-0,,,0,0,,0,0,5.763427993562937,291.8750235476694,14.83,-0.5,-0.5,1,Unknown
